xtlc,ytlc,dtlc,length,width,dip,opening
4.2514626e+05,4.5195008e+06,3.8008179e+03,2.0980053e+03,1.8209587e+03,3.6086451e-01,1.8027846e+00
4.2514486e+05,4.5194971e+06,3.6969267e+03,2.1515176e+03,1.7618985e+03,3.0932706e-01,1.7578904e+00
4.2505769e+05,4.5195785e+06,3.6965730e+03,2.2682044e+03,1.9115525e+03,2.1798200e-01,1.5482393e+00
4.2507402e+05,4.5195876e+06,3.7471807e+03,2.2354419e+03,1.9205058e+03,1.2947479e-01,1.5674513e+00
4.2502573e+05,4.5195726e+06,3.7181826e+03,2.2694844e+03,1.9420313e+03,2.6889646e-01,1.5307140e+00
4.2496687e+05,4.5196249e+06,3.6329178e+03,2.4001650e+03,2.0504310e+03,1.9795419e-01,1.3587273e+00
4.2508410e+05,4.5195716e+06,3.7313880e+03,2.2286341e+03,1.9115797e+03,1.7215059e-01,1.5975761e+00
4.2513596e+05,4.5195237e+06,3.7182358e+03,2.1613134e+03,1.7964728e+03,1.7739858e-01,1.7202344e+00
4.2489509e+05,4.5197197e+06,3.6428720e+03,2.5130764e+03,2.2658129e+03,1.0127206e-01,1.1959345e+00
4.2505116e+05,4.5195725e+06,3.6928851e+03,2.2655980e+03,1.9145155e+03,1.4817458e-01,1.5474780e+00
4.2507842e+05,4.5195526e+06,3.6909377e+03,2.2214575e+03,1.8310847e+03,1.1849963e-01,1.6286553e+00
4.2512778e+05,4.5195433e+06,3.7702377e+03,2.1560500e+03,1.8552956e+03,1.2078018e-01,1.6914292e+00
4.2507848e+05,4.5195596e+06,3.7090365e+03,2.2362875e+03,1.8821817e+03,2.3932068e-01,1.5919083e+00
4.2492326e+05,4.5197182e+06,3.6635246e+03,2.4943180e+03,2.2497526e+03,2.0567544e-01,1.2194737e+00
4.2516448e+05,4.5194846e+06,3.7648791e+03,2.0908893e+03,1.7669432e+03,3.4595083e-01,1.8360287e+00
4.2516296e+05,4.5194915e+06,3.7285095e+03,2.1231084e+03,1.7754522e+03,3.1148394e-01,1.7930073e+00
4.2509558e+05,4.5195414e+06,3.7110746e+03,2.2032071e+03,1.8225569e+03,2.3281892e-01,1.6449796e+00
4.2507120e+05,4.5195835e+06,3.7412217e+03,2.2378230e+03,1.9179214e+03,1.5148373e-01,1.5675245e+00
4.2507438e+05,4.5195279e+06,3.7085536e+03,2.2118684e+03,1.8532184e+03,3.3643310e-01,1.6397443e+00
4.2501441e+05,4.5195875e+06,3.6586833e+03,2.3178018e+03,1.9367557e+03,1.8134499e-01,1.4765822e+00
4.2500073e+05,4.5196312e+06,3.7015252e+03,2.3490767e+03,2.0508527e+03,2.1529587e-01,1.4139302e+00
4.2510494e+05,4.5195355e+06,3.6797362e+03,2.2026271e+03,1.8063048e+03,1.4116177e-01,1.6736815e+00
4.2489688e+05,4.5197178e+06,3.6435273e+03,2.5100713e+03,2.2616966e+03,1.0361816e-01,1.2003622e+00
4.2506237e+05,4.5195538e+06,3.6722962e+03,2.2542501e+03,1.8816530e+03,1.5951989e-01,1.5814220e+00
4.2508509e+05,4.5195427e+06,3.6832358e+03,2.2092037e+03,1.7993917e+03,1.0458455e-01,1.6532699e+00
4.2513435e+05,4.5195451e+06,3.7927934e+03,2.1421348e+03,1.8647566e+03,1.0092972e-01,1.7003221e+00
4.2509071e+05,4.5195484e+06,3.7060862e+03,2.2159277e+03,1.8471102e+03,2.0847469e-01,1.6286996e+00
4.2503609e+05,4.5196260e+06,3.7370435e+03,2.3019795e+03,2.0332132e+03,1.3292253e-01,1.4747310e+00
4.2515522e+05,4.5194869e+06,3.7455223e+03,2.1055356e+03,1.7590088e+03,3.3498785e-01,1.8211390e+00
4.2515321e+05,4.5195055e+06,3.7299639e+03,2.1337369e+03,1.7902635e+03,2.4647955e-01,1.7743203e+00
4.2509278e+05,4.5195255e+06,3.7047770e+03,2.1970876e+03,1.8125954e+03,2.9460643e-01,1.6623916e+00
4.2506019e+05,4.5195799e+06,3.7259905e+03,2.2510150e+03,1.9273068e+03,1.9115438e-01,1.5596090e+00
4.2508551e+05,4.5195202e+06,3.7098856e+03,2.1980725e+03,1.8361360e+03,3.4087652e-01,1.6640324e+00
4.2503937e+05,4.5195682e+06,3.6646766e+03,2.2833042e+03,1.8974838e+03,1.8559467e-01,1.5333586e+00
4.2500440e+05,4.5196219e+06,3.6938656e+03,2.3389165e+03,2.0112100e+03,2.0150279e-01,1.4278037e+00
4.2509680e+05,4.5195387e+06,3.6796378e+03,2.2064309e+03,1.8040657e+03,1.2474406e-01,1.6646575e+00
4.2489650e+05,4.5197181e+06,3.6431468e+03,2.5107371e+03,2.2632901e+03,1.0304353e-01,1.2001383e+00
4.2512562e+05,4.5195136e+06,3.7106714e+03,2.1629802e+03,1.8095621e+03,1.3136419e-01,1.7145063e+00
4.2509038e+05,4.5195426e+06,3.6850250e+03,2.2089744e+03,1.8108136e+03,1.1153513e-01,1.6546301e+00
4.2514683e+05,4.5195206e+06,3.7716997e+03,2.1256937e+03,1.8187931e+03,1.4741819e-01,1.7439632e+00
4.2508726e+05,4.5195530e+06,3.6906796e+03,2.2233565e+03,1.8268777e+03,1.5175927e-01,1.6203886e+00
4.2507990e+05,4.5195740e+06,3.7332801e+03,2.2328136e+03,1.9279042e+03,2.0176061e-01,1.5990437e+00
4.2514337e+05,4.5194973e+06,3.7349700e+03,2.1253742e+03,1.7714561e+03,3.0084376e-01,1.7892389e+00
4.2512501e+05,4.5195280e+06,3.6890173e+03,2.1869346e+03,1.8157540e+03,1.3029079e-01,1.6942309e+00
4.2509158e+05,4.5195159e+06,3.6711428e+03,2.2076242e+03,1.8033311e+03,2.2144657e-01,1.6546340e+00
4.2508266e+05,4.5195385e+06,3.7097310e+03,2.2117469e+03,1.8517772e+03,3.4059783e-01,1.6528013e+00
4.2508871e+05,4.5195204e+06,3.7074092e+03,2.1960074e+03,1.8294327e+03,3.1893983e-01,1.6683494e+00
4.2505229e+05,4.5195596e+06,3.6715847e+03,2.2621975e+03,1.8748311e+03,1.7077897e-01,1.5663003e+00
4.2504900e+05,4.5195851e+06,3.6996110e+03,2.2739323e+03,1.9282498e+03,1.6814594e-01,1.5350937e+00
4.2509766e+05,4.5195369e+06,3.6817481e+03,2.2039352e+03,1.8032171e+03,1.3758715e-01,1.6685003e+00
4.2489650e+05,4.5197181e+06,3.6431468e+03,2.5107371e+03,2.2632901e+03,1.0304353e-01,1.2001383e+00
4.2512054e+05,4.5194850e+06,3.6976968e+03,2.1569330e+03,1.8137743e+03,1.5315383e-01,1.7213839e+00
4.2512013e+05,4.5195225e+06,3.7143052e+03,2.1626524e+03,1.7873264e+03,1.3903635e-01,1.7183192e+00
4.2515386e+05,4.5194979e+06,3.7573330e+03,2.1113541e+03,1.7941842e+03,1.2130488e-01,1.7688069e+00
4.2508185e+05,4.5195538e+06,3.6895483e+03,2.2275810e+03,1.8490893e+03,1.5657973e-01,1.6242215e+00
4.2510833e+05,4.5195533e+06,3.7477217e+03,2.1902100e+03,1.8854896e+03,1.5936032e-01,1.6550235e+00
4.2513822e+05,4.5194903e+06,3.7279209e+03,2.1233496e+03,1.7529295e+03,3.5806045e-01,1.8044006e+00
4.2514570e+05,4.5195137e+06,3.6996312e+03,2.1568064e+03,1.7938005e+03,1.0456910e-01,1.7384650e+00
4.2509543e+05,4.5195318e+06,3.6721440e+03,2.2119066e+03,1.8109419e+03,1.1144356e-01,1.6458842e+00
4.2511565e+05,4.5194998e+06,3.7260808e+03,2.1515081e+03,1.7853893e+03,4.0738896e-01,1.7492279e+00
4.2508878e+05,4.5195285e+06,3.7180805e+03,2.1974456e+03,1.8468113e+03,3.1558999e-01,1.6636618e+00
4.2503281e+05,4.5196004e+06,3.6795859e+03,2.2998324e+03,1.9265264e+03,1.1829214e-01,1.5034045e+00
4.2509337e+05,4.5195532e+06,3.7012420e+03,2.2211399e+03,1.8743894e+03,1.1535027e-01,1.6210119e+00
4.2512626e+05,4.5195002e+06,3.7260830e+03,2.1438823e+03,1.7886720e+03,2.0625142e-01,1.7379232e+00
4.2488511e+05,4.5197300e+06,3.6403727e+03,2.5287297e+03,2.2861500e+03,1.0049519e-01,1.1736305e+00
4.2515312e+05,4.5194670e+06,3.6978413e+03,2.1210785e+03,1.7658021e+03,1.3822927e-01,1.7853650e+00
4.2513991e+05,4.5195169e+06,3.7348032e+03,2.1294578e+03,1.7603164e+03,1.0679892e-01,1.7675618e+00
4.2516069e+05,4.5194913e+06,3.7657200e+03,2.1040798e+03,1.8076236e+03,1.0862130e-01,1.7682126e+00
4.2511856e+05,4.5195220e+06,3.6980985e+03,2.1782781e+03,1.8063208e+03,1.3935860e-01,1.6983709e+00
4.2510640e+05,4.5195383e+06,3.7027500e+03,2.1989233e+03,1.8401761e+03,1.2763522e-01,1.6580773e+00
4.2514831e+05,4.5194770e+06,3.7325041e+03,2.1094616e+03,1.7564897e+03,3.4196742e-01,1.8185891e+00
4.2517593e+05,4.5194649e+06,3.7013010e+03,2.1016546e+03,1.7332480e+03,1.3872773e-01,1.8223857e+00
4.2507194e+05,4.5195197e+06,3.6502357e+03,2.2346099e+03,1.8331761e+03,1.2255985e-01,1.6039814e+00
4.2512848e+05,4.5194903e+06,3.6983716e+03,2.1515045e+03,1.7814879e+03,2.5834941e-01,1.7512148e+00
4.2509044e+05,4.5195297e+06,3.7179276e+03,2.1972618e+03,1.8476073e+03,3.0239414e-01,1.6638205e+00
4.2506965e+05,4.5195713e+06,3.6936104e+03,2.2507773e+03,1.8930124e+03,1.1631748e-01,1.5764851e+00
4.2516523e+05,4.5195025e+06,3.7349449e+03,2.1276768e+03,1.8222736e+03,1.0376441e-01,1.7569593e+00
4.2512268e+05,4.5194925e+06,3.7114376e+03,2.1526369e+03,1.7950450e+03,2.1868930e-01,1.7265037e+00
4.2488511e+05,4.5197300e+06,3.6403727e+03,2.5287297e+03,2.2861500e+03,1.0049519e-01,1.1736305e+00
4.2516603e+05,4.5194578e+06,3.7091357e+03,2.0990821e+03,1.7494606e+03,1.7610301e-01,1.8253072e+00
4.2515431e+05,4.5194991e+06,3.7562268e+03,2.1118723e+03,1.7930976e+03,1.0806173e-01,1.7680128e+00
4.2515751e+05,4.5194947e+06,3.7777318e+03,2.1051653e+03,1.8252409e+03,1.0812967e-01,1.7558696e+00
4.2512593e+05,4.5195028e+06,3.6974389e+03,2.1570725e+03,1.7792697e+03,1.2916108e-01,1.7301898e+00
4.2512078e+05,4.5195189e+06,3.7063496e+03,2.1738223e+03,1.8186357e+03,1.4255477e-01,1.6990336e+00
4.2519075e+05,4.5194451e+06,3.7487782e+03,2.0475055e+03,1.7055072e+03,4.0544829e-01,1.9361520e+00
4.2517654e+05,4.5194668e+06,3.7120683e+03,2.0990382e+03,1.7441721e+03,1.3396838e-01,1.8181619e+00
4.2508986e+05,4.5195159e+06,3.6681795e+03,2.2108867e+03,1.8264769e+03,1.2339357e-01,1.6418669e+00
4.2514370e+05,4.5194791e+06,3.7207574e+03,2.1263225e+03,1.7837147e+03,2.3465751e-01,1.7723595e+00
4.2511677e+05,4.5194997e+06,3.7309134e+03,2.1518657e+03,1.8077048e+03,3.5712128e-01,1.7384560e+00
4.2509145e+05,4.5195374e+06,3.7051845e+03,2.2114055e+03,1.8702119e+03,1.8219220e-01,1.6353588e+00
4.2515392e+05,4.5194981e+06,3.7201373e+03,2.1332373e+03,1.7981592e+03,1.1483270e-01,1.7564450e+00
4.2512444e+05,4.5194906e+06,3.7194954e+03,2.1484114e+03,1.8014195e+03,2.2986410e-01,1.7274673e+00
4.2488511e+05,4.5197300e+06,3.6403727e+03,2.5287297e+03,2.2861500e+03,1.0049519e-01,1.1736305e+00
4.2517228e+05,4.5194440e+06,3.7120854e+03,2.0811542e+03,1.7252997e+03,2.0554474e-01,1.8577250e+00
4.2514272e+05,4.5194974e+06,3.7348407e+03,2.1303475e+03,1.7985718e+03,1.1810736e-01,1.7464450e+00
4.2515133e+05,4.5194957e+06,3.7601741e+03,2.1153544e+03,1.8137333e+03,1.1285108e-01,1.7522166e+00
4.2513799e+05,4.5195070e+06,3.7110920e+03,2.1383645e+03,1.7512284e+03,1.3250876e-01,1.7647768e+00
4.2513842e+05,4.5195103e+06,3.7384645e+03,2.1419629e+03,1.8156292e+03,1.2247566e-01,1.7283345e+00
4.2517942e+05,4.5194507e+06,3.7330160e+03,2.0662701e+03,1.7108265e+03,3.7842549e-01,1.9078789e+00
4.2518826e+05,4.5194588e+06,3.7151606e+03,2.0847887e+03,1.7340451e+03,1.2422467e-01,1.8396471e+00
4.2512753e+05,4.5194969e+06,3.7078166e+03,2.1539665e+03,1.8031115e+03,1.1672609e-01,1.7179854e+00
4.2514366e+05,4.5194758e+06,3.7235356e+03,2.1222959e+03,1.7834246e+03,2.5235057e-01,1.7800912e+00
4.2515164e+05,4.5194824e+06,3.7273053e+03,2.1181256e+03,1.7715844e+03,2.7323429e-01,1.7941133e+00
4.2507934e+05,4.5195441e+06,3.7039289e+03,2.2239645e+03,1.8799531e+03,1.4883779e-01,1.6063487e+00
4.2515316e+05,4.5194994e+06,3.7201716e+03,2.1347894e+03,1.7998954e+03,1.1603236e-01,1.7539524e+00
4.2512756e+05,4.5194871e+06,3.7184797e+03,2.1438373e+03,1.7959964e+03,2.2378456e-01,1.7359225e+00
4.2488511e+05,4.5197300e+06,3.6403727e+03,2.5287297e+03,2.2861500e+03,1.0049519e-01,1.1736305e+00
4.2518304e+05,4.5194353e+06,3.7244834e+03,2.0624943e+03,1.7248266e+03,1.2727309e-01,1.8701456e+00
4.2513494e+05,4.5194990e+06,3.7119552e+03,2.1438919e+03,1.7848752e+03,1.2285576e-01,1.7412310e+00
4.2515072e+05,4.5194937e+06,3.7690269e+03,2.1103501e+03,1.8157797e+03,1.1764929e-01,1.7533816e+00
4.2514220e+05,4.5195039e+06,3.7264345e+03,2.1312522e+03,1.7703508e+03,1.2430832e-01,1.7606381e+00
4.2519389e+05,4.5194499e+06,3.7375443e+03,2.0588543e+03,1.7260965e+03,1.3593088e-01,1.8798580e+00
4.2514208e+05,4.5194864e+06,3.7261633e+03,2.1263595e+03,1.7843158e+03,2.1302215e-01,1.7724509e+00
4.2517189e+05,4.5194695e+06,3.7190731e+03,2.0999037e+03,1.7519189e+03,1.4907382e-01,1.8147333e+00
4.2510361e+05,4.5195111e+06,3.7045326e+03,2.1807969e+03,1.8292261e+03,1.1393485e-01,1.6707047e+00
4.2514767e+05,4.5194796e+06,3.7227905e+03,2.1213346e+03,1.7772532e+03,2.4092794e-01,1.7844649e+00
4.2515466e+05,4.5194826e+06,3.7299999e+03,2.1126002e+03,1.7630104e+03,2.4152894e-01,1.7993220e+00
4.2509719e+05,4.5195318e+06,3.7067387e+03,2.1981910e+03,1.8457909e+03,1.3644103e-01,1.6514029e+00
4.2516604e+05,4.5194913e+06,3.7291583e+03,2.1187232e+03,1.7978217e+03,1.2287140e-01,1.7772893e+00
4.2514161e+05,4.5194762e+06,3.7118706e+03,2.1245213e+03,1.7590836e+03,2.1465826e-01,1.7791865e+00
4.2487973e+05,4.5197348e+06,3.6382148e+03,2.5370590e+03,2.2957854e+03,1.0001582e-01,1.1616187e+00
4.2518310e+05,4.5194353e+06,3.7245366e+03,2.0624544e+03,1.7247952e+03,1.2730192e-01,1.8702300e+00
4.2514940e+05,4.5194868e+06,3.7151405e+03,2.1216637e+03,1.7642124e+03,1.1941027e-01,1.7833771e+00
4.2517417e+05,4.5194692e+06,3.7658622e+03,2.0796246e+03,1.7868998e+03,1.3485323e-01,1.8139129e+00
4.2516207e+05,4.5194840e+06,3.7272607e+03,2.1034278e+03,1.7445369e+03,1.0497740e-01,1.8062649e+00
4.2522736e+05,4.5194123e+06,3.7470242e+03,2.0077001e+03,1.6927102e+03,1.5620494e-01,1.9656103e+00
4.2516712e+05,4.5194610e+06,3.7417186e+03,2.0802675e+03,1.7433836e+03,2.3045277e-01,1.8474634e+00
4.2517592e+05,4.5194666e+06,3.7208910e+03,2.0899664e+03,1.7360941e+03,1.0747718e-01,1.8284320e+00
4.2510521e+05,4.5195117e+06,3.7064577e+03,2.1783697e+03,1.8258869e+03,1.1517414e-01,1.6752790e+00
4.2515326e+05,4.5194764e+06,3.7211050e+03,2.1162856e+03,1.7678603e+03,2.4210018e-01,1.7938528e+00
4.2515590e+05,4.5194794e+06,3.7254529e+03,2.1089431e+03,1.7566427e+03,1.6816870e-01,1.8008690e+00
4.2508171e+05,4.5195249e+06,3.6968593e+03,2.2057028e+03,1.8406668e+03,1.0621985e-01,1.6341143e+00
4.2514999e+05,4.5194957e+06,3.7211968e+03,2.1331623e+03,1.7942057e+03,1.5974657e-01,1.7599382e+00
4.2512749e+05,4.5195027e+06,3.6912936e+03,2.1645934e+03,1.7860731e+03,1.6062809e-01,1.7190735e+00
4.2487973e+05,4.5197348e+06,3.6382148e+03,2.5370590e+03,2.2957854e+03,1.0001582e-01,1.1616187e+00
4.2518871e+05,4.5194233e+06,3.7276991e+03,2.0490309e+03,1.7175403e+03,1.4040284e-01,1.8914869e+00
4.2514108e+05,4.5194938e+06,3.7138527e+03,2.1306441e+03,1.7729169e+03,1.1856990e-01,1.7724623e+00
4.2514878e+05,4.5194785e+06,3.7299022e+03,2.1181334e+03,1.7818418e+03,1.6553592e-01,1.7692987e+00
4.2518210e+05,4.5194780e+06,3.7479710e+03,2.0787757e+03,1.7516266e+03,1.0541562e-01,1.8416089e+00
4.2523095e+05,4.5194086e+06,3.7476979e+03,2.0023859e+03,1.6887022e+03,1.5127120e-01,1.9740622e+00
4.2517878e+05,4.5194524e+06,3.7579413e+03,2.0533996e+03,1.7136538e+03,3.3412745e-01,1.9024643e+00
4.2515147e+05,4.5194824e+06,3.7096110e+03,2.1243310e+03,1.7640645e+03,1.1562615e-01,1.7734545e+00
4.2510492e+05,4.5195101e+06,3.7071057e+03,2.1770568e+03,1.8240013e+03,1.1891124e-01,1.6765677e+00
4.2515862e+05,4.5194802e+06,3.7354211e+03,2.1074098e+03,1.7664573e+03,2.7440749e-01,1.8087006e+00
4.2516113e+05,4.5194726e+06,3.7260319e+03,2.0987217e+03,1.7480710e+03,1.3495090e-01,1.8155634e+00
4.2510570e+05,4.5194955e+06,3.7045826e+03,2.1671867e+03,1.8099900e+03,1.3666877e-01,1.6937397e+00
4.2514600e+05,4.5194928e+06,3.7219679e+03,2.1275637e+03,1.7851621e+03,1.3449832e-01,1.7697879e+00
4.2513763e+05,4.5194881e+06,3.6946965e+03,2.1448190e+03,1.7805346e+03,1.2199180e-01,1.7503807e+00
4.2488185e+05,4.5197328e+06,3.6387398e+03,2.5337093e+03,2.2913350e+03,1.0002973e-01,1.1667158e+00
4.2515865e+05,4.5194587e+06,3.7293879e+03,2.0961765e+03,1.7638016e+03,1.7774240e-01,1.8093323e+00
4.2513224e+05,4.5194949e+06,3.7027110e+03,2.1383225e+03,1.7700550e+03,1.0553310e-01,1.7672509e+00
4.2518753e+05,4.5194579e+06,3.7449293e+03,2.0686556e+03,1.7402053e+03,1.6600343e-01,1.8560698e+00
4.2516940e+05,4.5194799e+06,3.7354441e+03,2.0987377e+03,1.7700304e+03,1.0754744e-01,1.8076418e+00
4.2515679e+05,4.5194528e+06,3.7349290e+03,2.0858223e+03,1.7454756e+03,1.9917822e-01,1.8277363e+00
4.2516661e+05,4.5194680e+06,3.7524720e+03,2.0778098e+03,1.7429431e+03,2.6587294e-01,1.8527380e+00
4.2515893e+05,4.5194815e+06,3.7191876e+03,2.1150284e+03,1.7790508e+03,1.1894273e-01,1.7946818e+00
4.2511057e+05,4.5195036e+06,3.7126081e+03,2.1672418e+03,1.8190964e+03,1.0882772e-01,1.6819362e+00
4.2514352e+05,4.5194870e+06,3.7267575e+03,2.1295696e+03,1.7929740e+03,2.1114377e-01,1.7624465e+00
4.2516129e+05,4.5194708e+06,3.7256273e+03,2.0946478e+03,1.7419351e+03,1.2117358e-01,1.8241292e+00
4.2509031e+05,4.5195117e+06,3.6960236e+03,2.1945764e+03,1.8396862e+03,1.1390636e-01,1.6521394e+00
4.2515503e+05,4.5194871e+06,3.7308216e+03,2.1091320e+03,1.7659430e+03,1.5676808e-01,1.8044385e+00
4.2513223e+05,4.5194903e+06,3.6956871e+03,2.1495094e+03,1.7861417e+03,1.2310657e-01,1.7401888e+00
4.2490754e+05,4.5197071e+06,3.6470385e+03,2.4925386e+03,2.2382815e+03,1.0101814e-01,1.2245981e+00
4.2511583e+05,4.5194750e+06,3.7173215e+03,2.1387003e+03,1.7949418e+03,1.9985528e-01,1.7400969e+00
4.2511185e+05,4.5195090e+06,3.6896325e+03,2.1675249e+03,1.7916728e+03,1.0054482e-01,1.7244828e+00
4.2517441e+05,4.5194790e+06,3.7441384e+03,2.0949751e+03,1.7804879e+03,1.6163836e-01,1.8187643e+00
4.2514125e+05,4.5194889e+06,3.7225437e+03,2.1319799e+03,1.7969953e+03,1.1056955e-01,1.7492292e+00
4.2516133e+05,4.5194594e+06,3.7131505e+03,2.0972082e+03,1.7328039e+03,1.7396674e-01,1.8262151e+00
4.2516560e+05,4.5194736e+06,3.7583605e+03,2.0806231e+03,1.7578698e+03,2.5762718e-01,1.8451739e+00
4.2516043e+05,4.5194791e+06,3.7251464e+03,2.1072382e+03,1.7738719e+03,1.3325325e-01,1.8079528e+00
4.2509304e+05,4.5195182e+06,3.7051826e+03,2.1938951e+03,1.8484573e+03,1.3489149e-01,1.6493022e+00
4.2510981e+05,4.5195109e+06,3.7116213e+03,2.1776572e+03,1.8311234e+03,2.5440908e-01,1.6910952e+00
4.2515798e+05,4.5194781e+06,3.7288409e+03,2.1010498e+03,1.7551868e+03,1.1642371e-01,1.8114229e+00
4.2509032e+05,4.5195125e+06,3.6979308e+03,2.2018027e+03,1.8623677e+03,1.1865772e-01,1.6326330e+00
4.2514191e+05,4.5195093e+06,3.7461937e+03,2.1338742e+03,1.8193091e+03,1.1713232e-01,1.7405615e+00
4.2513619e+05,4.5194871e+06,3.6943733e+03,2.1493719e+03,1.7866934e+03,1.3002001e-01,1.7371142e+00
4.2490105e+05,4.5197136e+06,3.6451415e+03,2.5028666e+03,2.2515943e+03,1.0064553e-01,1.2096893e+00
4.2510270e+05,4.5194700e+06,3.6971334e+03,2.1493442e+03,1.7989997e+03,1.3107546e-01,1.7281451e+00
4.2512668e+05,4.5194943e+06,3.6996007e+03,2.1462683e+03,1.7817527e+03,1.1255066e-01,1.7513590e+00
4.2513825e+05,4.5194931e+06,3.7190111e+03,2.1392312e+03,1.8000668e+03,1.4696806e-01,1.7479662e+00
4.2514202e+05,4.5194900e+06,3.7198021e+03,2.1339876e+03,1.7950689e+03,1.0648091e-01,1.7470100e+00
4.2514203e+05,4.5194744e+06,3.7081096e+03,2.1163946e+03,1.7385025e+03,1.3519204e-01,1.7924572e+00
4.2514853e+05,4.5194616e+06,3.7355061e+03,2.0885349e+03,1.7508454e+03,1.7140545e-01,1.8311481e+00
4.2518016e+05,4.5194663e+06,3.7403167e+03,2.0812761e+03,1.7638418e+03,1.4467241e-01,1.8432045e+00
4.2507557e+05,4.5195292e+06,3.6923525e+03,2.2215135e+03,1.8708631e+03,1.0323485e-01,1.6013429e+00
4.2511328e+05,4.5195027e+06,3.7164973e+03,2.1633356e+03,1.8188055e+03,2.4422959e-01,1.7130389e+00
4.2514489e+05,4.5194859e+06,3.7210041e+03,2.1144604e+03,1.7530253e+03,1.0176037e-01,1.7913702e+00
4.2510292e+05,4.5195049e+06,3.7002833e+03,2.1788814e+03,1.8293399e+03,1.1766482e-01,1.6803718e+00
4.2516060e+05,4.5194852e+06,3.7756746e+03,2.0865538e+03,1.7970568e+03,1.2783976e-01,1.8041509e+00
4.2516384e+05,4.5194565e+06,3.7005854e+03,2.1034593e+03,1.7479396e+03,1.3929657e-01,1.8181614e+00
4.2496153e+05,4.5196359e+06,3.6583839e+03,2.4036540e+03,2.1164660e+03,1.1286208e-01,1.3369469e+00
4.2511804e+05,4.5194632e+06,3.7006190e+03,2.1370329e+03,1.7901933e+03,1.3377010e-01,1.7449751e+00
4.2513039e+05,4.5194848e+06,3.7052690e+03,2.1283720e+03,1.7651698e+03,1.1752755e-01,1.7830558e+00
4.2513048e+05,4.5195038e+06,3.7277266e+03,2.1495586e+03,1.8201768e+03,1.3780992e-01,1.7204622e+00
4.2514766e+05,4.5194888e+06,3.7298072e+03,2.1286296e+03,1.8004184e+03,1.1163513e-01,1.7459289e+00
4.2517357e+05,4.5194484e+06,3.7323702e+03,2.0569153e+03,1.6936139e+03,1.5699663e-01,1.8970860e+00
4.2514780e+05,4.5194573e+06,3.7237790e+03,2.0914120e+03,1.7458912e+03,1.4593006e-01,1.8283629e+00
4.2520492e+05,4.5194296e+06,3.7264416e+03,2.0439937e+03,1.7177218e+03,1.1865644e-01,1.9135597e+00
4.2509200e+05,4.5195171e+06,3.6995395e+03,2.1944924e+03,1.8415490e+03,1.1015615e-01,1.6493433e+00
4.2511930e+05,4.5194951e+06,3.7274834e+03,2.1507411e+03,1.8138425e+03,2.9013368e-01,1.7299751e+00
4.2513949e+05,4.5194871e+06,3.7143160e+03,2.1229495e+03,1.7613392e+03,1.0802890e-01,1.7817557e+00
4.2508142e+05,4.5195171e+06,3.6753952e+03,2.1936763e+03,1.7994925e+03,1.0155976e-01,1.6899995e+00
4.2517865e+05,4.5194825e+06,3.7830749e+03,2.0466008e+03,1.7432912e+03,1.2337350e-01,1.9007740e+00
4.2514776e+05,4.5194658e+06,3.7079355e+03,2.1050110e+03,1.7483343e+03,1.4333615e-01,1.8247702e+00
4.2495006e+05,4.5196485e+06,3.6562097e+03,2.4241711e+03,2.1411996e+03,1.1925514e-01,1.3030690e+00
4.2514211e+05,4.5194507e+06,3.7292022e+03,2.0996226e+03,1.7800621e+03,1.5089713e-01,1.7956710e+00
4.2514890e+05,4.5194675e+06,3.7090200e+03,2.0994102e+03,1.7397896e+03,1.1987074e-01,1.8366642e+00
4.2515521e+05,4.5194973e+06,3.7305527e+03,2.1280399e+03,1.8000225e+03,1.2551003e-01,1.7618018e+00
4.2514742e+05,4.5194874e+06,3.7211932e+03,2.1360895e+03,1.8038434e+03,1.1309099e-01,1.7353292e+00
4.2512041e+05,4.5194919e+06,3.7087982e+03,2.1431371e+03,1.7900982e+03,1.3619283e-01,1.7556170e+00
4.2517818e+05,4.5194273e+06,3.7362190e+03,2.0257459e+03,1.6706573e+03,1.3624895e-01,1.9500988e+00
4.2516587e+05,4.5194557e+06,3.7132656e+03,2.0891212e+03,1.7450097e+03,1.1863987e-01,1.8425799e+00
4.2509531e+05,4.5195141e+06,3.7008637e+03,2.1888293e+03,1.8356675e+03,1.1209134e-01,1.6594581e+00
4.2511846e+05,4.5194947e+06,3.7108093e+03,2.1605424e+03,1.8148533e+03,1.9437565e-01,1.7091658e+00
4.2514431e+05,4.5194815e+06,3.7056943e+03,2.1091191e+03,1.7222400e+03,1.0174326e-01,1.8196914e+00
4.2511460e+05,4.5194700e+06,3.6993985e+03,2.1336098e+03,1.7746096e+03,1.4880937e-01,1.7729653e+00
4.2516756e+05,4.5194668e+06,3.7632547e+03,2.0517365e+03,1.7344773e+03,1.3806144e-01,1.8986635e+00
4.2514150e+05,4.5194652e+06,3.7062565e+03,2.1066513e+03,1.7489122e+03,1.4681019e-01,1.8248181e+00
4.2496566e+05,4.5196339e+06,3.6606273e+03,2.4001879e+03,2.1091554e+03,1.3109327e-01,1.3396666e+00
4.2513572e+05,4.5194659e+06,3.7360591e+03,2.1079260e+03,1.7907338e+03,1.6926687e-01,1.7882258e+00
4.2517483e+05,4.5194514e+06,3.7054414e+03,2.0659162e+03,1.7026144e+03,1.0946523e-01,1.9128060e+00
