func,iter,xcen,ycen,depth,dVol
9.573449e+00,11,4.2630234e+05,4.5188043e+06,2.6509899e+03,5.2032621e+06
9.573533e+00,11,4.2629866e+05,4.5187636e+06,2.6320144e+03,5.1479465e+06
9.573568e+00,10,4.2629149e+05,4.5188022e+06,2.6755093e+03,5.2690652e+06
9.573966e+00,11,4.2629182e+05,4.5188050e+06,2.6707813e+03,5.2888618e+06
9.574173e+00,11,4.2631571e+05,4.5187481e+06,2.6709749e+03,5.2370371e+06
9.574531e+00,11,4.2633685e+05,4.5187863e+06,2.7109394e+03,5.3874623e+06
9.575608e+00,11,4.2633918e+05,4.5187530e+06,2.7445235e+03,5.5160198e+06
9.576178e+00,11,4.2631192e+05,4.5188016e+06,2.6400153e+03,5.1680272e+06
9.576288e+00,11,4.2631298e+05,4.5187835e+06,2.7614403e+03,5.5765015e+06
9.576506e+00,11,4.2634031e+05,4.5187747e+06,2.6604193e+03,5.2401592e+06
9.576672e+00,11,4.2630060e+05,4.5187395e+06,2.7513445e+03,5.6207419e+06
9.577727e+00,11,4.2630705e+05,4.5187456e+06,2.6554005e+03,5.2287768e+06
9.578288e+00,11,4.2630290e+05,4.5187552e+06,2.6383298e+03,5.1921663e+06
9.578507e+00,11,4.2627846e+05,4.5187956e+06,2.6600148e+03,5.2386448e+06
9.578521e+00,11,4.2629774e+05,4.5187989e+06,2.7017200e+03,5.4439790e+06
9.578590e+00,11,4.2629869e+05,4.5187724e+06,2.7357605e+03,5.5902248e+06
9.578833e+00,10,4.2631560e+05,4.5187439e+06,2.7864189e+03,5.6528943e+06
9.578878e+00,11,4.2630833e+05,4.5187363e+06,2.6805810e+03,5.2929018e+06
9.579064e+00,11,4.2630582e+05,4.5187851e+06,2.7484127e+03,5.5945721e+06
9.579101e+00,11,4.2626614e+05,4.5187503e+06,2.6910959e+03,5.3222750e+06
9.579612e+00,11,4.2628622e+05,4.5187511e+06,2.6553720e+03,5.2047269e+06
9.579953e+00,10,4.2629419e+05,4.5187384e+06,2.6729975e+03,5.2710385e+06
9.580057e+00,11,4.2630902e+05,4.5187517e+06,2.6737652e+03,5.3798840e+06
9.580483e+00,11,4.2628630e+05,4.5187886e+06,2.6485357e+03,5.2731795e+06
9.580571e+00,11,4.2631500e+05,4.5187551e+06,2.6423841e+03,5.1856951e+06
9.580757e+00,11,4.2633678e+05,4.5187822e+06,2.6925996e+03,5.3081177e+06
9.581438e+00,11,4.2628649e+05,4.5187566e+06,2.6665167e+03,5.2021129e+06
9.581698e+00,10,4.2632779e+05,4.5187748e+06,2.6306363e+03,5.1832259e+06
9.581748e+00,11,4.2627625e+05,4.5187695e+06,2.6906765e+03,5.2665225e+06
9.582435e+00,11,4.2629121e+05,4.5187517e+06,2.7449724e+03,5.6134344e+06
9.582506e+00,11,4.2631354e+05,4.5187978e+06,2.7211242e+03,5.4975370e+06
9.582887e+00,9,4.2629522e+05,4.5187700e+06,2.6489247e+03,5.2953503e+06
9.583353e+00,10,4.2633203e+05,4.5187592e+06,2.6507507e+03,5.2362704e+06
9.583636e+00,11,4.2633432e+05,4.5187707e+06,2.7559885e+03,5.5949924e+06
9.583749e+00,11,4.2628060e+05,4.5187667e+06,2.6967422e+03,5.2764961e+06
9.583798e+00,11,4.2629527e+05,4.5187653e+06,2.6988965e+03,5.2732911e+06
9.583820e+00,11,4.2632319e+05,4.5187820e+06,2.7542081e+03,5.5971328e+06
9.584172e+00,11,4.2632011e+05,4.5187306e+06,2.7381881e+03,5.5426220e+06
9.584495e+00,11,4.2631126e+05,4.5187430e+06,2.6781871e+03,5.3755878e+06
9.584852e+00,11,4.2633586e+05,4.5187570e+06,2.7607517e+03,5.6046955e+06
9.585094e+00,11,4.2632298e+05,4.5187332e+06,2.7563746e+03,5.5945543e+06
9.585623e+00,11,4.2631583e+05,4.5187605e+06,2.6329287e+03,5.1750331e+06
9.585703e+00,11,4.2634206e+05,4.5187601e+06,2.6717360e+03,5.3131190e+06
9.585978e+00,11,4.2629954e+05,4.5187638e+06,2.7293782e+03,5.5802098e+06
9.586040e+00,10,4.2629824e+05,4.5187575e+06,2.7899916e+03,5.6389136e+06
9.586136e+00,11,4.2627911e+05,4.5187772e+06,2.6456333e+03,5.1602585e+06
9.586210e+00,11,4.2633269e+05,4.5187839e+06,2.6524654e+03,5.2999687e+06
9.586320e+00,11,4.2626185e+05,4.5187547e+06,2.7414829e+03,5.4928223e+06
9.586599e+00,10,4.2630739e+05,4.5187370e+06,2.7119421e+03,5.4947713e+06
9.586661e+00,11,4.2632131e+05,4.5187564e+06,2.6458902e+03,5.2500344e+06
9.587107e+00,11,4.2633054e+05,4.5187737e+06,2.6730685e+03,5.3870269e+06
9.587772e+00,11,4.2631119e+05,4.5187478e+06,2.6498764e+03,5.2391904e+06
9.588238e+00,11,4.2627659e+05,4.5187954e+06,2.6720629e+03,5.2590404e+06
9.588247e+00,11,4.2632288e+05,4.5187904e+06,2.6959436e+03,5.2986706e+06
9.588870e+00,11,4.2629265e+05,4.5187526e+06,2.6928556e+03,5.2626516e+06
9.588995e+00,11,4.2632834e+05,4.5187365e+06,2.7076487e+03,5.3823549e+06
9.589045e+00,11,4.2628754e+05,4.5187534e+06,2.6869261e+03,5.4243982e+06
9.589526e+00,11,4.2633108e+05,4.5187548e+06,2.7577524e+03,5.5203794e+06
9.589601e+00,11,4.2627839e+05,4.5187629e+06,2.6685888e+03,5.2066503e+06
9.589734e+00,11,4.2630144e+05,4.5187566e+06,2.7928935e+03,5.6574011e+06
9.590016e+00,11,4.2629277e+05,4.5188050e+06,2.6571300e+03,5.2211552e+06
9.590196e+00,11,4.2632441e+05,4.5187850e+06,2.6853881e+03,5.4330218e+06
9.590256e+00,11,4.2628701e+05,4.5187791e+06,2.7134645e+03,5.5137420e+06
9.590323e+00,11,4.2630987e+05,4.5187350e+06,2.6769970e+03,5.3144021e+06
9.590413e+00,10,4.2631135e+05,4.5187519e+06,2.7924601e+03,5.6621092e+06
9.590448e+00,11,4.2628095e+05,4.5187931e+06,2.6531242e+03,5.1884254e+06
9.591521e+00,11,4.2629793e+05,4.5187901e+06,2.6226725e+03,5.1094160e+06
9.591808e+00,11,4.2632733e+05,4.5187711e+06,2.7336803e+03,5.4148241e+06
9.592032e+00,11,4.2630616e+05,4.5187613e+06,2.7326544e+03,5.5936648e+06
9.592282e+00,11,4.2628240e+05,4.5187847e+06,2.7444830e+03,5.4762339e+06
9.592337e+00,11,4.2628883e+05,4.5187949e+06,2.7357908e+03,5.4903132e+06
9.592987e+00,10,4.2633958e+05,4.5187689e+06,2.7042702e+03,5.3400642e+06
9.593314e+00,11,4.2630939e+05,4.5187364e+06,2.6726685e+03,5.3079701e+06
9.593513e+00,10,4.2632748e+05,4.5188043e+06,2.6920208e+03,5.3749303e+06
9.593568e+00,10,4.2631564e+05,4.5187608e+06,2.6550593e+03,5.1713430e+06
9.593875e+00,11,4.2632989e+05,4.5187450e+06,2.6723702e+03,5.2918058e+06
9.594312e+00,10,4.2629793e+05,4.5188084e+06,2.6550532e+03,5.2371349e+06
9.594740e+00,11,4.2632653e+05,4.5187788e+06,2.6318093e+03,5.1360085e+06
9.594922e+00,11,4.2628629e+05,4.5187648e+06,2.6391831e+03,5.1429976e+06
9.595024e+00,11,4.2632911e+05,4.5187800e+06,2.6764698e+03,5.4033082e+06
9.595590e+00,11,4.2630512e+05,4.5187532e+06,2.7965621e+03,5.6949806e+06
9.596936e+00,11,4.2626611e+05,4.5187742e+06,2.7254674e+03,5.4058786e+06
9.597558e+00,11,4.2632521e+05,4.5187689e+06,2.6432294e+03,5.2707622e+06
9.597914e+00,11,4.2633978e+05,4.5187840e+06,2.6462173e+03,5.2042559e+06
9.598010e+00,10,4.2633109e+05,4.5187525e+06,2.6562210e+03,5.2529146e+06
9.598332e+00,10,4.2632662e+05,4.5187993e+06,2.6954434e+03,5.3259916e+06
9.599086e+00,11,4.2631284e+05,4.5187374e+06,2.7776171e+03,5.5810018e+06
9.599338e+00,11,4.2630200e+05,4.5187437e+06,2.7967147e+03,5.7097631e+06
9.599743e+00,11,4.2627909e+05,4.5187930e+06,2.7078124e+03,5.3504177e+06
9.599755e+00,11,4.2626399e+05,4.5187637e+06,2.7065450e+03,5.3350008e+06
9.600320e+00,11,4.2633146e+05,4.5187721e+06,2.6626983e+03,5.2005431e+06
9.600877e+00,11,4.2629336e+05,4.5187302e+06,2.6875081e+03,5.3443857e+06
9.601268e+00,11,4.2625921e+05,4.5187731e+06,2.7100409e+03,5.4089151e+06
9.602006e+00,11,4.2630905e+05,4.5187480e+06,2.6517368e+03,5.1912082e+06
9.602460e+00,11,4.2632419e+05,4.5187659e+06,2.7777064e+03,5.6683192e+06
9.603236e+00,11,4.2628407e+05,4.5187950e+06,2.6659702e+03,5.3339773e+06
9.603669e+00,11,4.2633263e+05,4.5187949e+06,2.6422958e+03,5.2493539e+06
9.603696e+00,10,4.2633727e+05,4.5187915e+06,2.7243056e+03,5.4708703e+06
9.603750e+00,11,4.2629104e+05,4.5187363e+06,2.7824680e+03,5.6888173e+06
9.603920e+00,11,4.2631019e+05,4.5187670e+06,2.7838182e+03,5.6122055e+06
9.604100e+00,11,4.2632814e+05,4.5187580e+06,2.7783901e+03,5.6139683e+06
9.604183e+00,11,4.2627353e+05,4.5187751e+06,2.7354058e+03,5.5531826e+06
9.605484e+00,10,4.2629152e+05,4.5187985e+06,2.6751824e+03,5.2341979e+06
9.605633e+00,11,4.2628845e+05,4.5187688e+06,2.7188366e+03,5.5443241e+06
9.606353e+00,11,4.2631279e+05,4.5187781e+06,2.7104838e+03,5.3139188e+06
9.606433e+00,11,4.2630800e+05,4.5187610e+06,2.6623674e+03,5.1751918e+06
9.606451e+00,11,4.2631622e+05,4.5187463e+06,2.6533881e+03,5.2115504e+06
9.606550e+00,11,4.2626330e+05,4.5187822e+06,2.7126432e+03,5.3949126e+06
9.606562e+00,11,4.2631983e+05,4.5188050e+06,2.6430203e+03,5.2474314e+06
9.606595e+00,11,4.2630882e+05,4.5187644e+06,2.6549340e+03,5.3311858e+06
9.606641e+00,11,4.2631032e+05,4.5187604e+06,2.6680612e+03,5.3798598e+06
9.606886e+00,10,4.2633608e+05,4.5187989e+06,2.6589578e+03,5.2362331e+06
9.606897e+00,10,4.2630255e+05,4.5187758e+06,2.6929989e+03,5.2514721e+06
9.606925e+00,11,4.2629168e+05,4.5187317e+06,2.7113144e+03,5.4772579e+06
9.607573e+00,9,4.2631686e+05,4.5187884e+06,2.6393471e+03,5.2712678e+06
9.607700e+00,11,4.2630514e+05,4.5188047e+06,2.6829040e+03,5.2730671e+06
9.607935e+00,10,4.2632404e+05,4.5187885e+06,2.6266318e+03,5.2048479e+06
9.608867e+00,11,4.2629238e+05,4.5187300e+06,2.7319764e+03,5.5468879e+06
9.609640e+00,11,4.2628343e+05,4.5187345e+06,2.7343307e+03,5.5564886e+06
9.609709e+00,11,4.2633814e+05,4.5187721e+06,2.6397081e+03,5.1970979e+06
9.610621e+00,8,4.2633973e+05,4.5187570e+06,2.7564001e+03,5.5407712e+06
9.610735e+00,10,4.2627036e+05,4.5187828e+06,2.6456021e+03,5.2122841e+06
9.611143e+00,11,4.2633117e+05,4.5187352e+06,2.7005247e+03,5.3915953e+06
9.611640e+00,8,4.2628578e+05,4.5187707e+06,2.7829435e+03,5.6422946e+06
9.611748e+00,11,4.2630883e+05,4.5187920e+06,2.6396396e+03,5.2714753e+06
9.611765e+00,10,4.2632460e+05,4.5187530e+06,2.6502136e+03,5.1938165e+06
9.611828e+00,11,4.2631618e+05,4.5187736e+06,2.6344549e+03,5.1148173e+06
9.611884e+00,11,4.2633064e+05,4.5187912e+06,2.6346797e+03,5.2313382e+06
9.612164e+00,11,4.2631142e+05,4.5187889e+06,2.6256837e+03,5.2126170e+06
9.612324e+00,11,4.2634396e+05,4.5187569e+06,2.7187730e+03,5.4027787e+06
9.612440e+00,11,4.2626657e+05,4.5187703e+06,2.6659428e+03,5.2188627e+06
9.613120e+00,11,4.2632424e+05,4.5187514e+06,2.7759620e+03,5.5743867e+06
9.614226e+00,9,4.2631848e+05,4.5187450e+06,2.6994674e+03,5.2960917e+06
9.615165e+00,11,4.2628907e+05,4.5188059e+06,2.6489193e+03,5.2410037e+06
9.615528e+00,11,4.2628633e+05,4.5187440e+06,2.7508047e+03,5.4474912e+06
9.615678e+00,11,4.2626810e+05,4.5187537e+06,2.6648156e+03,5.2832505e+06
9.616072e+00,11,4.2629387e+05,4.5187761e+06,2.7800085e+03,5.6129773e+06
9.616250e+00,11,4.2627933e+05,4.5187949e+06,2.7297859e+03,5.4611736e+06
9.616388e+00,11,4.2632241e+05,4.5187666e+06,2.7546259e+03,5.4774111e+06
9.616544e+00,10,4.2627162e+05,4.5187917e+06,2.7067796e+03,5.3565194e+06
9.616902e+00,10,4.2629750e+05,4.5187415e+06,2.6533287e+03,5.2274476e+06
9.617245e+00,10,4.2627559e+05,4.5187422e+06,2.7329734e+03,5.5561864e+06
9.617974e+00,10,4.2626538e+05,4.5187382e+06,2.7419318e+03,5.5376737e+06
9.618091e+00,10,4.2627826e+05,4.5187594e+06,2.6463103e+03,5.2487123e+06
9.618236e+00,11,4.2629419e+05,4.5187892e+06,2.7450568e+03,5.5856242e+06
9.619141e+00,11,4.2633619e+05,4.5187589e+06,2.6531662e+03,5.2129279e+06
9.619240e+00,11,4.2631341e+05,4.5187438e+06,2.6615183e+03,5.2124495e+06
9.619562e+00,10,4.2627739e+05,4.5187984e+06,2.7136871e+03,5.4189502e+06
9.619591e+00,11,4.2630322e+05,4.5187431e+06,2.7934542e+03,5.6301661e+06
9.619697e+00,11,4.2633695e+05,4.5187866e+06,2.6340224e+03,5.1619615e+06
9.619824e+00,9,4.2633848e+05,4.5187666e+06,2.6510909e+03,5.1985178e+06
9.619877e+00,10,4.2629534e+05,4.5187691e+06,2.6917474e+03,5.2421467e+06
9.620305e+00,11,4.2634031e+05,4.5187509e+06,2.7199816e+03,5.3954278e+06
9.620308e+00,11,4.2632442e+05,4.5187302e+06,2.7522071e+03,5.5108037e+06
9.620424e+00,11,4.2628857e+05,4.5187672e+06,2.6800931e+03,5.2117850e+06
9.620445e+00,11,4.2634296e+05,4.5187595e+06,2.6677192e+03,5.2613344e+06
9.620452e+00,11,4.2633879e+05,4.5187665e+06,2.6428931e+03,5.2217810e+06
9.621059e+00,11,4.2633481e+05,4.5187781e+06,2.7557218e+03,5.5402581e+06
9.621119e+00,11,4.2629450e+05,4.5187279e+06,2.7614985e+03,5.5108211e+06
9.621137e+00,11,4.2626447e+05,4.5187643e+06,2.6734659e+03,5.3359890e+06
9.621434e+00,10,4.2631692e+05,4.5188005e+06,2.7338321e+03,5.4929103e+06
9.621540e+00,11,4.2628798e+05,4.5187867e+06,2.6259855e+03,5.1019870e+06
9.621544e+00,11,4.2632275e+05,4.5187282e+06,2.7671788e+03,5.6147245e+06
9.623730e+00,10,4.2631460e+05,4.5187738e+06,2.7763314e+03,5.5793774e+06
9.624371e+00,11,4.2632774e+05,4.5187732e+06,2.7116822e+03,5.3267458e+06
9.624455e+00,11,4.2630125e+05,4.5187831e+06,2.6924454e+03,5.2503316e+06
9.624687e+00,11,4.2629407e+05,4.5187811e+06,2.6962563e+03,5.2610491e+06
9.624922e+00,11,4.2631870e+05,4.5187811e+06,2.7310042e+03,5.3916034e+06
9.625006e+00,11,4.2628970e+05,4.5187330e+06,2.7892920e+03,5.7010081e+06
9.625558e+00,11,4.2629053e+05,4.5187311e+06,2.7379358e+03,5.4190966e+06
9.625885e+00,11,4.2630383e+05,4.5188041e+06,2.6452930e+03,5.1546397e+06
9.626309e+00,11,4.2630275e+05,4.5187684e+06,2.6608255e+03,5.1583848e+06
9.626553e+00,11,4.2628302e+05,4.5187343e+06,2.6777809e+03,5.2812612e+06
9.626619e+00,11,4.2634677e+05,4.5187765e+06,2.6925283e+03,5.3174285e+06
9.627409e+00,11,4.2630573e+05,4.5187742e+06,2.6317993e+03,5.2455567e+06
9.628059e+00,11,4.2632801e+05,4.5187563e+06,2.7622403e+03,5.6652630e+06
9.628144e+00,8,4.2633957e+05,4.5187547e+06,2.6613934e+03,5.2507393e+06
9.628324e+00,10,4.2631102e+05,4.5187231e+06,2.7567854e+03,5.5215729e+06
9.628573e+00,10,4.2632518e+05,4.5187884e+06,2.7386922e+03,5.5798024e+06
9.628588e+00,11,4.2633676e+05,4.5187536e+06,2.6653276e+03,5.2393489e+06
9.628709e+00,11,4.2632169e+05,4.5187979e+06,2.7148790e+03,5.5046740e+06
9.629027e+00,11,4.2632541e+05,4.5187757e+06,2.6880023e+03,5.2480355e+06
9.629477e+00,10,4.2630975e+05,4.5187474e+06,2.7340855e+03,5.3840617e+06
9.629696e+00,10,4.2628228e+05,4.5187905e+06,2.6829485e+03,5.4084356e+06
9.629725e+00,11,4.2634689e+05,4.5187904e+06,2.6714801e+03,5.3373528e+06
9.630571e+00,11,4.2628667e+05,4.5187442e+06,2.7960147e+03,5.6431736e+06
9.630778e+00,11,4.2634200e+05,4.5187667e+06,2.7191855e+03,5.3820865e+06
9.631299e+00,11,4.2630355e+05,4.5188074e+06,2.7066656e+03,5.3687817e+06
9.631504e+00,11,4.2629173e+05,4.5187716e+06,2.6770243e+03,5.4174476e+06
9.631619e+00,7,4.2629463e+05,4.5187418e+06,2.6891633e+03,5.2564260e+06
9.631718e+00,11,4.2633134e+05,4.5187435e+06,2.7812024e+03,5.6371768e+06
9.631935e+00,11,4.2631101e+05,4.5187585e+06,2.7916443e+03,5.6246120e+06
9.632418e+00,11,4.2629122e+05,4.5187855e+06,2.7376529e+03,5.4151787e+06
9.632904e+00,11,4.2634148e+05,4.5187982e+06,2.6493191e+03,5.2340785e+06
9.632972e+00,11,4.2634070e+05,4.5187623e+06,2.6607115e+03,5.3192651e+06
9.633125e+00,11,4.2629811e+05,4.5187894e+06,2.6100331e+03,5.1241561e+06
9.633186e+00,11,4.2632460e+05,4.5187404e+06,2.6715393e+03,5.2571201e+06
9.633269e+00,11,4.2628770e+05,4.5187494e+06,2.6478086e+03,5.1686542e+06
9.633448e+00,11,4.2628253e+05,4.5187969e+06,2.6297440e+03,5.1799867e+06
9.633456e+00,11,4.2631202e+05,4.5187264e+06,2.7293711e+03,5.5373091e+06
9.634334e+00,11,4.2628620e+05,4.5187479e+06,2.7791573e+03,5.5527344e+06
9.634369e+00,11,4.2630866e+05,4.5187543e+06,2.6762588e+03,5.2071870e+06
9.634500e+00,11,4.2626031e+05,4.5187844e+06,2.6818312e+03,5.3000959e+06
9.635098e+00,11,4.2634150e+05,4.5187814e+06,2.6962661e+03,5.3098929e+06
9.635104e+00,11,4.2627775e+05,4.5187858e+06,2.6905599e+03,5.2598820e+06
9.635158e+00,11,4.2632621e+05,4.5187912e+06,2.6226444e+03,5.1056326e+06
9.635389e+00,10,4.2633703e+05,4.5187629e+06,2.7734760e+03,5.6376953e+06
9.635475e+00,11,4.2633397e+05,4.5187913e+06,2.6290128e+03,5.2072636e+06
9.635846e+00,11,4.2633186e+05,4.5187816e+06,2.6302231e+03,5.1244576e+06
9.635859e+00,11,4.2628022e+05,4.5187578e+06,2.6433730e+03,5.1507605e+06
9.635898e+00,11,4.2630234e+05,4.5187988e+06,2.6882522e+03,5.2601007e+06
9.636094e+00,10,4.2630171e+05,4.5187855e+06,2.7674844e+03,5.5561920e+06
9.636266e+00,11,4.2632387e+05,4.5187913e+06,2.6210705e+03,5.0980426e+06
9.636430e+00,10,4.2632278e+05,4.5188011e+06,2.6645427e+03,5.2058881e+06
9.636868e+00,11,4.2634098e+05,4.5187969e+06,2.6456016e+03,5.2066316e+06
9.637034e+00,10,4.2630173e+05,4.5187453e+06,2.6419747e+03,5.2137244e+06
9.637252e+00,11,4.2633964e+05,4.5187612e+06,2.6462009e+03,5.2216077e+06
9.637515e+00,10,4.2632111e+05,4.5187766e+06,2.7712816e+03,5.6702778e+06
9.638349e+00,9,4.2630286e+05,4.5187924e+06,2.6699073e+03,5.3902332e+06
9.638632e+00,11,4.2634422e+05,4.5187698e+06,2.6938108e+03,5.3037848e+06
9.639369e+00,10,4.2632891e+05,4.5188067e+06,2.6359492e+03,5.2038600e+06
9.639472e+00,8,4.2634391e+05,4.5187680e+06,2.7054564e+03,5.3386008e+06
9.639871e+00,11,4.2627969e+05,4.5187532e+06,2.6602232e+03,5.3191312e+06
9.640184e+00,10,4.2628748e+05,4.5187370e+06,2.6632584e+03,5.2390939e+06
9.640710e+00,11,4.2633673e+05,4.5187561e+06,2.6493961e+03,5.2137164e+06
9.640789e+00,10,4.2634755e+05,4.5187483e+06,2.7375860e+03,5.5213213e+06
9.642573e+00,11,4.2629414e+05,4.5187682e+06,2.6605369e+03,5.1535815e+06
9.642722e+00,10,4.2627718e+05,4.5187781e+06,2.6490074e+03,5.2885623e+06
9.643095e+00,11,4.2633979e+05,4.5187431e+06,2.7485471e+03,5.5013135e+06
9.643952e+00,11,4.2628580e+05,4.5187872e+06,2.6386374e+03,5.2593904e+06
9.644116e+00,11,4.2634321e+05,4.5187970e+06,2.6643467e+03,5.2490338e+06
9.644118e+00,11,4.2628070e+05,4.5187603e+06,2.7841259e+03,5.7014670e+06
9.644190e+00,11,4.2627764e+05,4.5187683e+06,2.6576416e+03,5.3245875e+06
9.644216e+00,11,4.2632116e+05,4.5188105e+06,2.6999113e+03,5.3939905e+06
9.644800e+00,10,4.2632857e+05,4.5187268e+06,2.7323644e+03,5.5156089e+06
9.645116e+00,11,4.2626207e+05,4.5187899e+06,2.6926437e+03,5.3602941e+06
9.645363e+00,11,4.2632220e+05,4.5188031e+06,2.7290907e+03,5.4867975e+06
9.645376e+00,11,4.2630220e+05,4.5187663e+06,2.7642332e+03,5.4885099e+06
9.646266e+00,11,4.2629473e+05,4.5187637e+06,2.6936731e+03,5.2413019e+06
9.646519e+00,11,4.2626516e+05,4.5187584e+06,2.7104268e+03,5.3229806e+06
9.646568e+00,11,4.2631601e+05,4.5187498e+06,2.6432283e+03,5.1610164e+06
9.646633e+00,11,4.2632712e+05,4.5187630e+06,2.6509154e+03,5.3146622e+06
9.646881e+00,10,4.2627410e+05,4.5187460e+06,2.7510655e+03,5.4487693e+06
9.646970e+00,11,4.2633898e+05,4.5187712e+06,2.6594216e+03,5.1948929e+06
9.647177e+00,9,4.2627869e+05,4.5187257e+06,2.7820945e+03,5.6405942e+06
9.647235e+00,11,4.2633776e+05,4.5188029e+06,2.6952179e+03,5.3547395e+06
9.647636e+00,11,4.2632429e+05,4.5187819e+06,2.6169474e+03,5.1750325e+06
9.647848e+00,11,4.2632297e+05,4.5187922e+06,2.6932353e+03,5.2725700e+06
9.647912e+00,10,4.2633728e+05,4.5187917e+06,2.6439304e+03,5.2759350e+06
9.648332e+00,11,4.2628599e+05,4.5187877e+06,2.6340540e+03,5.2410142e+06
9.648556e+00,11,4.2634386e+05,4.5187524e+06,2.6752285e+03,5.2814317e+06
9.648657e+00,8,4.2627418e+05,4.5187923e+06,2.6802152e+03,5.2430748e+06
9.648727e+00,11,4.2633556e+05,4.5187554e+06,2.7303248e+03,5.5787108e+06
9.648768e+00,10,4.2628513e+05,4.5187809e+06,2.7630313e+03,5.6405270e+06
9.649396e+00,11,4.2627769e+05,4.5187386e+06,2.7856184e+03,5.6981022e+06
9.649420e+00,10,4.2631207e+05,4.5187759e+06,2.6706448e+03,5.1801055e+06
9.649662e+00,11,4.2633392e+05,4.5187455e+06,2.6682994e+03,5.2518363e+06
9.649744e+00,11,4.2634315e+05,4.5187562e+06,2.6771922e+03,5.3777950e+06
9.650502e+00,11,4.2629037e+05,4.5187473e+06,2.6585882e+03,5.1761249e+06
9.650695e+00,11,4.2629638e+05,4.5187691e+06,2.6806080e+03,5.4390542e+06
9.650795e+00,11,4.2626930e+05,4.5187692e+06,2.7259287e+03,5.5430249e+06
9.651379e+00,9,4.2632276e+05,4.5187763e+06,2.6648326e+03,5.1740558e+06
9.651454e+00,11,4.2629222e+05,4.5187603e+06,2.7776274e+03,5.7145203e+06
9.651762e+00,11,4.2634571e+05,4.5187574e+06,2.6634353e+03,5.2623199e+06
9.652311e+00,11,4.2632030e+05,4.5187724e+06,2.6196363e+03,5.0876552e+06
9.652425e+00,10,4.2631276e+05,4.5187561e+06,2.6376405e+03,5.1274864e+06
9.652595e+00,11,4.2633227e+05,4.5187998e+06,2.7201936e+03,5.4967849e+06
9.652613e+00,11,4.2628572e+05,4.5187316e+06,2.7852975e+03,5.5905699e+06
9.652910e+00,10,4.2629818e+05,4.5187922e+06,2.6475832e+03,5.1270589e+06
9.653339e+00,11,4.2630350e+05,4.5187406e+06,2.6851177e+03,5.4260340e+06
9.654050e+00,11,4.2626779e+05,4.5187872e+06,2.6412608e+03,5.1745792e+06
9.654103e+00,11,4.2628366e+05,4.5187693e+06,2.6709366e+03,5.1814142e+06
9.654226e+00,10,4.2630524e+05,4.5187863e+06,2.6506899e+03,5.3325669e+06
9.654593e+00,10,4.2629106e+05,4.5187608e+06,2.7709615e+03,5.5098911e+06
9.654841e+00,10,4.2631489e+05,4.5187797e+06,2.6096876e+03,5.1452187e+06
9.655089e+00,10,4.2630331e+05,4.5187891e+06,2.7078492e+03,5.3007103e+06
9.655323e+00,11,4.2627128e+05,4.5187549e+06,2.6447128e+03,5.1893412e+06
9.655381e+00,11,4.2628898e+05,4.5187783e+06,2.6230997e+03,5.1999653e+06
9.655533e+00,11,4.2630934e+05,4.5187226e+06,2.7802617e+03,5.6013888e+06
9.655909e+00,11,4.2630709e+05,4.5187675e+06,2.6725395e+03,5.1814015e+06
9.655942e+00,11,4.2633029e+05,4.5187947e+06,2.6297011e+03,5.2285156e+06
9.656095e+00,11,4.2635314e+05,4.5187713e+06,2.6674058e+03,5.2914825e+06
9.656120e+00,10,4.2631587e+05,4.5187641e+06,2.7428404e+03,5.6388817e+06
9.656403e+00,11,4.2633846e+05,4.5187351e+06,2.7544289e+03,5.5423923e+06
9.656892e+00,11,4.2631518e+05,4.5187530e+06,2.7543526e+03,5.6687533e+06
9.657456e+00,11,4.2629284e+05,4.5188035e+06,2.6637469e+03,5.3427340e+06
9.657795e+00,11,4.2626615e+05,4.5187408e+06,2.7830113e+03,5.6300256e+06
9.658014e+00,9,4.2632343e+05,4.5187382e+06,2.6628310e+03,5.2488036e+06
9.658343e+00,11,4.2632561e+05,4.5187396e+06,2.6719004e+03,5.2488103e+06
9.658437e+00,11,4.2630506e+05,4.5187228e+06,2.7900029e+03,5.6437379e+06
9.658788e+00,11,4.2631836e+05,4.5187890e+06,2.6544004e+03,5.1463864e+06
9.658994e+00,11,4.2632513e+05,4.5187914e+06,2.6975905e+03,5.4835027e+06
9.659075e+00,11,4.2632986e+05,4.5187776e+06,2.7705832e+03,5.5767365e+06
9.659384e+00,9,4.2630453e+05,4.5187809e+06,2.7799564e+03,5.6831351e+06
9.659560e+00,11,4.2634828e+05,4.5187588e+06,2.6675452e+03,5.3167158e+06
9.659721e+00,10,4.2634105e+05,4.5187530e+06,2.7285443e+03,5.4062487e+06
9.659903e+00,11,4.2630880e+05,4.5187858e+06,2.7750789e+03,5.5961763e+06
9.660438e+00,11,4.2633889e+05,4.5187768e+06,2.7134920e+03,5.5289261e+06
9.660721e+00,11,4.2626887e+05,4.5187410e+06,2.6722855e+03,5.2597115e+06
9.660750e+00,11,4.2629289e+05,4.5188132e+06,2.6857460e+03,5.3494746e+06
9.661067e+00,10,4.2633222e+05,4.5187362e+06,2.6786095e+03,5.3164022e+06
9.661151e+00,11,4.2626840e+05,4.5187493e+06,2.6565545e+03,5.2524091e+06
9.661315e+00,11,4.2631207e+05,4.5188055e+06,2.6773373e+03,5.2372572e+06
