xcen,ycen,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
4.2644566e+05,4.5180552e+06,5.2934071e+03,5.2916040e+06,1.8131655e+07,2.9827352e+07,4.1578495e+06,1.8673760e+06,-1.8984890e+06
4.2645740e+05,4.5181431e+06,5.2049476e+03,5.4988014e+06,1.8301750e+07,2.9790674e+07,4.9308025e+06,1.4460959e+06,-1.8463270e+06
4.2643953e+05,4.5181172e+06,5.2055271e+03,5.9116188e+06,1.8660548e+07,2.9990411e+07,4.6746668e+06,1.5570802e+06,-1.7654239e+06
4.2646159e+05,4.5181220e+06,5.2314105e+03,4.9137991e+06,1.8086057e+07,2.9587510e+07,4.6915019e+06,1.6555939e+06,-1.8224256e+06
4.2644906e+05,4.5181413e+06,5.2083050e+03,6.7913068e+06,1.9174661e+07,3.0002831e+07,4.2817928e+06,1.6826532e+06,-1.7913275e+06
4.2644426e+05,4.5181133e+06,5.2382015e+03,4.8848582e+06,1.7898116e+07,2.9565974e+07,4.9232248e+06,1.5519460e+06,-1.8460420e+06
4.2644157e+05,4.5181124e+06,5.2573297e+03,5.5890356e+06,1.7414263e+07,2.9405605e+07,4.3766775e+06,1.8689541e+06,-1.6360106e+06
4.2638133e+05,4.5180738e+06,5.2422412e+03,5.7473050e+06,1.7455123e+07,2.9380386e+07,4.1064314e+06,2.1494078e+06,-1.2059757e+06
4.2645503e+05,4.5180951e+06,5.2396903e+03,5.6355196e+06,1.8000585e+07,2.9719552e+07,4.4091898e+06,1.8028330e+06,-1.7413269e+06
4.2645266e+05,4.5181306e+06,5.2091429e+03,5.8844890e+06,1.8606904e+07,2.9751497e+07,4.6171107e+06,1.6490352e+06,-1.7861456e+06
4.2643365e+05,4.5181455e+06,5.2627353e+03,6.1290576e+06,1.7150252e+07,2.9572467e+07,3.8245439e+06,1.9763828e+06,-1.3951938e+06
4.2642760e+05,4.5181087e+06,5.2049031e+03,6.7702881e+06,1.9023039e+07,3.0053456e+07,4.2745674e+06,1.7602729e+06,-1.6528920e+06
4.2647200e+05,4.5181353e+06,5.2569765e+03,5.9836847e+06,1.7820047e+07,2.9732849e+07,4.3415666e+06,1.6857744e+06,-1.8624437e+06
4.2643901e+05,4.5181343e+06,5.2146698e+03,5.9329962e+06,1.8368283e+07,2.9804865e+07,4.5149257e+06,1.6535217e+06,-1.6810370e+06
4.2641761e+05,4.5180824e+06,5.2803454e+03,4.5641686e+06,1.6633290e+07,2.9157453e+07,4.3449856e+06,2.0193332e+06,-1.4392945e+06
4.2645058e+05,4.5180748e+06,5.2283464e+03,6.6021158e+06,1.9250491e+07,3.0107366e+07,3.8894311e+06,1.9784025e+06,-1.7440196e+06
4.2644621e+05,4.5180852e+06,5.2347492e+03,5.3376173e+06,1.8317451e+07,2.9693046e+07,4.4644826e+06,1.8191333e+06,-1.7453640e+06
4.2643420e+05,4.5180947e+06,5.2138789e+03,6.1194895e+06,1.8619407e+07,2.9830198e+07,4.3772216e+06,1.8251049e+06,-1.6488882e+06
4.2643862e+05,4.5180771e+06,5.2622761e+03,5.9473832e+06,1.8474867e+07,2.9964850e+07,4.1767954e+06,1.8070685e+06,-1.8162585e+06
4.2645984e+05,4.5181299e+06,5.2222247e+03,5.6445911e+06,1.8356520e+07,2.9948695e+07,4.7437203e+06,1.4709608e+06,-1.8967917e+06
4.2643997e+05,4.5181153e+06,5.2032562e+03,5.9949645e+06,1.8714220e+07,3.0160907e+07,4.6745198e+06,1.4928205e+06,-1.7813650e+06
4.2645941e+05,4.5180806e+06,5.2786987e+03,4.7699204e+06,1.7911886e+07,2.9510040e+07,4.2474734e+06,1.9247709e+06,-1.8305920e+06
4.2645184e+05,4.5181483e+06,5.1992538e+03,6.9175214e+06,1.9651433e+07,3.0147873e+07,4.3316569e+06,1.5923876e+06,-1.8810229e+06
4.2644160e+05,4.5181037e+06,5.2410404e+03,5.0084129e+06,1.7940692e+07,2.9582750e+07,4.7744629e+06,1.6413931e+06,-1.8011639e+06
4.2646308e+05,4.5181161e+06,5.2520560e+03,6.1518344e+06,1.8276038e+07,2.9740732e+07,4.3388765e+06,1.7449688e+06,-1.8876846e+06
4.2638195e+05,4.5181173e+06,5.2286957e+03,5.3575526e+06,1.7725567e+07,2.9377614e+07,4.6054127e+06,1.7984118e+06,-1.3856839e+06
4.2646715e+05,4.5180760e+06,5.2362852e+03,6.2491530e+06,1.8235117e+07,2.9924504e+07,4.0062274e+06,1.9862562e+06,-1.6849154e+06
4.2645464e+05,4.5181436e+06,5.1823468e+03,6.7795231e+06,1.9184786e+07,2.9910528e+07,4.3594144e+06,1.7384915e+06,-1.7012926e+06
4.2644421e+05,4.5181558e+06,5.2557962e+03,6.3301118e+06,1.7428807e+07,2.9656861e+07,3.8924050e+06,1.8930382e+06,-1.4969051e+06
4.2642857e+05,4.5181101e+06,5.2067664e+03,6.8200749e+06,1.8932247e+07,3.0050133e+07,4.2120984e+06,1.7867490e+06,-1.6259108e+06
4.2647586e+05,4.5181634e+06,5.2282797e+03,6.8862969e+06,1.8875090e+07,3.0074849e+07,4.2898157e+06,1.5474301e+06,-1.9669059e+06
4.2641181e+05,4.5181242e+06,5.2225384e+03,5.8746963e+06,1.8346087e+07,2.9971099e+07,4.3243941e+06,1.6818525e+06,-1.5396192e+06
4.2641795e+05,4.5180987e+06,5.2551536e+03,5.1446748e+06,1.7354280e+07,2.9466897e+07,4.3596898e+06,1.8863383e+06,-1.4960360e+06
4.2645586e+05,4.5181117e+06,5.2106278e+03,6.5385708e+06,1.9066672e+07,3.0093011e+07,4.2846214e+06,1.7208637e+06,-1.8035173e+06
4.2641622e+05,4.5180913e+06,5.2350856e+03,4.4262798e+06,1.7330436e+07,2.9362428e+07,4.4917081e+06,1.9272934e+06,-1.3936470e+06
4.2642750e+05,4.5181055e+06,5.2089511e+03,6.0623144e+06,1.8658991e+07,2.9806815e+07,4.3618991e+06,1.8217556e+06,-1.5945392e+06
4.2642139e+05,4.5180765e+06,5.2543517e+03,5.7815909e+06,1.8323533e+07,2.9878485e+07,4.2207445e+06,1.8386875e+06,-1.6813440e+06
4.2645502e+05,4.5181330e+06,5.2233387e+03,5.3440060e+06,1.8116981e+07,2.9878897e+07,4.7988477e+06,1.4606649e+06,-1.8449881e+06
4.2645253e+05,4.5181266e+06,5.2180936e+03,5.2780307e+06,1.8076457e+07,3.0006742e+07,4.8079985e+06,1.4293251e+06,-1.8093630e+06
4.2645860e+05,4.5180857e+06,5.2707236e+03,4.9598086e+06,1.8018395e+07,2.9579701e+07,4.2482876e+06,1.8981671e+06,-1.8186893e+06
4.2644434e+05,4.5181426e+06,5.1913466e+03,6.6283403e+06,1.9622703e+07,3.0146282e+07,4.4790702e+06,1.5484658e+06,-1.8518507e+06
4.2643603e+05,4.5181027e+06,5.2326766e+03,5.5478151e+06,1.8271321e+07,2.9736053e+07,4.5934449e+06,1.6885744e+06,-1.7535943e+06
4.2645411e+05,4.5181090e+06,5.2345650e+03,5.7266140e+06,1.8322193e+07,2.9738110e+07,4.4282307e+06,1.7555481e+06,-1.7851350e+06
4.2640178e+05,4.5181087e+06,5.2328181e+03,5.5384030e+06,1.7904197e+07,2.9609197e+07,4.3626883e+06,1.8400952e+06,-1.4436889e+06
4.2644237e+05,4.5181127e+06,5.2396129e+03,5.8223659e+06,1.7798283e+07,2.9712217e+07,4.2876468e+06,1.8186678e+06,-1.6120331e+06
4.2642460e+05,4.5181032e+06,5.2143784e+03,6.0841996e+06,1.8762825e+07,2.9821565e+07,4.2119704e+06,1.8850170e+06,-1.5706370e+06
4.2644456e+05,4.5181465e+06,5.2491215e+03,6.0793846e+06,1.7589117e+07,2.9696388e+07,4.0872583e+06,1.8146370e+06,-1.5647207e+06
4.2642233e+05,4.5181080e+06,5.1903070e+03,7.1270130e+06,1.9429824e+07,3.0220644e+07,4.2693143e+06,1.7229625e+06,-1.6542363e+06
4.2646758e+05,4.5181643e+06,5.2307444e+03,6.7490224e+06,1.8627222e+07,3.0004430e+07,4.2523691e+06,1.5883142e+06,-1.8745035e+06
4.2636085e+05,4.5181473e+06,5.2018510e+03,6.2833470e+06,1.8570693e+07,3.0344085e+07,4.1527546e+06,1.5768700e+06,-1.2449234e+06
4.2642778e+05,4.5180898e+06,5.2775482e+03,4.7021250e+06,1.6667426e+07,2.9311890e+07,4.3763003e+06,1.9240310e+06,-1.5032872e+06
4.2641724e+05,4.5180643e+06,5.2343988e+03,5.7136200e+06,1.8484506e+07,2.9961113e+07,4.1733993e+06,1.9047199e+06,-1.5696638e+06
4.2639169e+05,4.5181027e+06,5.2678681e+03,3.7530329e+06,1.6620653e+07,2.9403109e+07,4.4914583e+06,1.7963854e+06,-1.3174691e+06
4.2642780e+05,4.5181114e+06,5.2067937e+03,5.9047015e+06,1.8560839e+07,2.9839773e+07,4.4813439e+06,1.7342440e+06,-1.6129764e+06
4.2642098e+05,4.5180808e+06,5.2703969e+03,4.9612077e+06,1.7647357e+07,2.9636098e+07,4.3021198e+06,1.8541917e+06,-1.6228796e+06
4.2643880e+05,4.5181449e+06,5.2198842e+03,5.1093186e+06,1.7898018e+07,3.0029993e+07,4.9469948e+06,1.2888276e+06,-1.7871244e+06
4.2643777e+05,4.5181046e+06,5.2213266e+03,5.5834310e+06,1.8396562e+07,2.9994460e+07,4.5273857e+06,1.6293190e+06,-1.7175905e+06
4.2644225e+05,4.5180749e+06,5.2541124e+03,5.0078211e+06,1.8238152e+07,2.9594966e+07,4.2042331e+06,1.9775868e+06,-1.6878510e+06
4.2639326e+05,4.5181543e+06,5.2213845e+03,4.5607627e+06,1.7729409e+07,2.9623011e+07,4.4819789e+06,1.6632869e+06,-1.3362574e+06
4.2644464e+05,4.5181201e+06,5.2591967e+03,5.5820269e+06,1.7873178e+07,2.9711090e+07,4.5212313e+06,1.6311723e+06,-1.8288998e+06
4.2646623e+05,4.5181061e+06,5.2411944e+03,5.8321449e+06,1.8311675e+07,2.9767228e+07,4.3902870e+06,1.7587725e+06,-1.8572922e+06
4.2638531e+05,4.5181310e+06,5.2020518e+03,5.3717324e+06,1.8019684e+07,2.9568721e+07,4.4088695e+06,1.8366834e+06,-1.2478130e+06
4.2643224e+05,4.5181174e+06,5.2419647e+03,5.3893397e+06,1.7811711e+07,2.9673767e+07,4.3514840e+06,1.7786994e+06,-1.5936624e+06
4.2642085e+05,4.5181276e+06,5.1951513e+03,5.7967560e+06,1.8961097e+07,2.9998320e+07,4.4760855e+06,1.6429057e+06,-1.6061679e+06
4.2642899e+05,4.5181234e+06,5.2473411e+03,5.6853304e+06,1.7830041e+07,2.9823082e+07,4.2838484e+06,1.7193691e+06,-1.6093255e+06
4.2643676e+05,4.5181359e+06,5.2113897e+03,6.6451902e+06,1.8885235e+07,3.0062921e+07,4.2803166e+06,1.6633812e+06,-1.7020554e+06
4.2646856e+05,4.5181389e+06,5.2297591e+03,5.8671696e+06,1.8433998e+07,3.0066744e+07,4.4771202e+06,1.5158231e+06,-1.8956911e+06
4.2636740e+05,4.5181463e+06,5.2026742e+03,6.3145726e+06,1.8597836e+07,3.0319821e+07,4.1637627e+06,1.5843356e+06,-1.2843721e+06
4.2640303e+05,4.5181132e+06,5.2519810e+03,5.3722483e+06,1.7292701e+07,2.9690297e+07,4.2576257e+06,1.8052133e+06,-1.3947051e+06
4.2636097e+05,4.5180492e+06,5.2393965e+03,5.0221782e+06,1.8071629e+07,3.0077528e+07,4.0466356e+06,1.9348320e+06,-1.2202680e+06
4.2638752e+05,4.5180881e+06,5.2798886e+03,3.5130454e+06,1.6344998e+07,2.9369262e+07,4.4746061e+06,1.8328796e+06,-1.2918822e+06
4.2641224e+05,4.5180988e+06,5.2046250e+03,5.8485258e+06,1.8657725e+07,2.9944493e+07,4.4011003e+06,1.7651488e+06,-1.5273023e+06
4.2641545e+05,4.5180713e+06,5.2823173e+03,4.6550976e+06,1.7432527e+07,2.9590028e+07,4.3021229e+06,1.8719904e+06,-1.6070832e+06
4.2642784e+05,4.5181525e+06,5.2157957e+03,4.9436767e+06,1.7797008e+07,3.0057165e+07,5.0165322e+06,1.2259116e+06,-1.7284768e+06
4.2644126e+05,4.5180991e+06,5.2402796e+03,5.2477134e+06,1.7992594e+07,2.9977629e+07,4.5135920e+06,1.6170812e+06,-1.7366797e+06
4.2643548e+05,4.5181089e+06,5.2557922e+03,4.1453181e+06,1.7294542e+07,2.9602013e+07,4.7067703e+06,1.6166469e+06,-1.6755446e+06
4.2634955e+05,4.5181543e+06,5.2092909e+03,4.3782888e+06,1.7846051e+07,2.9654152e+07,4.2829799e+06,1.7672061e+06,-1.0305516e+06
4.2641446e+05,4.5181038e+06,5.2675778e+03,4.9983328e+06,1.7559405e+07,2.9857385e+07,4.3973955e+06,1.6485716e+06,-1.6281350e+06
4.2641413e+05,4.5181250e+06,5.1946420e+03,5.9146993e+06,1.8986310e+07,2.9892685e+07,4.3790488e+06,1.7466504e+06,-1.5366303e+06
4.2638280e+05,4.5181364e+06,5.2218910e+03,5.1108281e+06,1.7869405e+07,2.9728165e+07,4.3563804e+06,1.7309439e+06,-1.2975029e+06
4.2642255e+05,4.5180971e+06,5.2335625e+03,4.9180897e+06,1.8051925e+07,2.9679748e+07,4.5512538e+06,1.7433446e+06,-1.6154652e+06
4.2641485e+05,4.5181457e+06,5.1809688e+03,5.8887816e+06,1.9162347e+07,3.0075863e+07,4.4632824e+06,1.5945277e+06,-1.5513303e+06
4.2640577e+05,4.5180830e+06,5.2716060e+03,4.8319580e+06,1.7372856e+07,2.9886839e+07,4.2099549e+06,1.7795197e+06,-1.4940229e+06
4.2642671e+05,4.5181462e+06,5.2270343e+03,6.2104945e+06,1.8458575e+07,2.9830509e+07,4.1894106e+06,1.7451709e+06,-1.5947747e+06
4.2641752e+05,4.5181128e+06,5.2301520e+03,5.3393258e+06,1.8269064e+07,2.9998059e+07,4.2809571e+06,1.7050444e+06,-1.5497834e+06
4.2638244e+05,4.5181345e+06,5.2140087e+03,6.4528795e+06,1.8672428e+07,3.0400988e+07,4.1497249e+06,1.5669374e+06,-1.4230319e+06
4.2636032e+05,4.5181229e+06,5.2552476e+03,5.2710654e+06,1.6831621e+07,2.9318237e+07,3.8924987e+06,2.1139773e+06,-9.7206509e+05
4.2639586e+05,4.5180888e+06,5.2524873e+03,4.8476632e+06,1.7699323e+07,2.9831453e+07,4.2879468e+06,1.7869745e+06,-1.4423764e+06
4.2637542e+05,4.5181159e+06,5.2653740e+03,3.7531849e+06,1.6623375e+07,2.9373366e+07,4.4136546e+06,1.8139884e+06,-1.2071614e+06
4.2641460e+05,4.5181072e+06,5.2206286e+03,5.4009222e+06,1.8016112e+07,3.0005970e+07,4.5900026e+06,1.5824824e+06,-1.5705528e+06
4.2642683e+05,4.5181047e+06,5.2599094e+03,5.1751141e+06,1.7878909e+07,2.9843787e+07,4.3782007e+06,1.6811791e+06,-1.6940718e+06
4.2638875e+05,4.5181367e+06,5.2239625e+03,4.9403905e+06,1.7846408e+07,2.9834703e+07,4.4206409e+06,1.6457868e+06,-1.3566194e+06
4.2643983e+05,4.5180887e+06,5.2615490e+03,4.9518337e+06,1.7498374e+07,2.9857367e+07,4.5221119e+06,1.6472746e+06,-1.7333824e+06
4.2637365e+05,4.5181391e+06,5.2268923e+03,4.4328969e+06,1.7665525e+07,2.9750816e+07,4.3711177e+06,1.6891371e+06,-1.2312925e+06
4.2636138e+05,4.5181333e+06,5.2271399e+03,4.5264335e+06,1.7728575e+07,2.9754535e+07,4.2039470e+06,1.7864487e+06,-1.1286402e+06
4.2640929e+05,4.5181071e+06,5.2671186e+03,4.9753298e+06,1.7536103e+07,2.9791062e+07,4.3634619e+06,1.6855429e+06,-1.5809716e+06
4.2638457e+05,4.5181334e+06,5.2250086e+03,5.1608229e+06,1.8136934e+07,2.9535583e+07,4.0896476e+06,1.9529945e+06,-1.2462015e+06
4.2635462e+05,4.5181647e+06,5.2115080e+03,4.4431234e+06,1.7306877e+07,2.9598462e+07,4.5989864e+06,1.6008065e+06,-1.0938866e+06
4.2641663e+05,4.5180990e+06,5.2507604e+03,4.9338781e+06,1.7783865e+07,2.9732143e+07,4.4506902e+06,1.7273109e+06,-1.5973286e+06
4.2639692e+05,4.5181202e+06,5.2297826e+03,4.8044035e+06,1.7905436e+07,2.9921671e+07,4.3927174e+06,1.6557799e+06,-1.4181876e+06
4.2635992e+05,4.5180837e+06,5.2683775e+03,3.5562954e+06,1.6963032e+07,2.9978141e+07,4.4179137e+06,1.6219406e+06,-1.2598390e+06
4.2641611e+05,4.5181324e+06,5.2635170e+03,5.0634627e+06,1.7238188e+07,2.9372613e+07,3.8235389e+06,2.0885051e+06,-1.2846845e+06
4.2639864e+05,4.5180759e+06,5.2375934e+03,4.5294570e+06,1.7912954e+07,3.0067275e+07,4.1886159e+06,1.8021751e+06,-1.3759085e+06
4.2638225e+05,4.5181347e+06,5.2137078e+03,6.4719626e+06,1.8682811e+07,3.0408321e+07,4.1467427e+06,1.5653294e+06,-1.4227341e+06
4.2635311e+05,4.5181275e+06,5.2365519e+03,4.2520139e+06,1.7479450e+07,2.9919088e+07,4.1490694e+06,1.7347015e+06,-1.0780810e+06
4.2637407e+05,4.5180751e+06,5.2647158e+03,4.0815689e+06,1.7077818e+07,2.9768997e+07,4.1554209e+06,1.8875172e+06,-1.2122202e+06
4.2635643e+05,4.5181179e+06,5.2424604e+03,3.6321644e+06,1.6910068e+07,2.9398662e+07,4.3230563e+06,1.8895054e+06,-1.0213122e+06
4.2639065e+05,4.5181190e+06,5.2290020e+03,5.0706187e+06,1.7655680e+07,2.9854674e+07,4.4217718e+06,1.6777055e+06,-1.3597600e+06
4.2642468e+05,4.5181036e+06,5.2602881e+03,5.1314234e+06,1.7843141e+07,2.9838771e+07,4.3691427e+06,1.6898840e+06,-1.6747626e+06
4.2637036e+05,4.5181438e+06,5.2517318e+03,3.9507599e+06,1.6610319e+07,2.9496877e+07,4.5356632e+06,1.6495036e+06,-1.1854312e+06
4.2641023e+05,4.5181076e+06,5.2741209e+03,4.1935683e+06,1.6840723e+07,2.9601928e+07,4.4650694e+06,1.6994932e+06,-1.4896056e+06
4.2638662e+05,4.5181097e+06,5.2356903e+03,4.1345063e+06,1.8009775e+07,3.0153627e+07,4.2792740e+06,1.6199491e+06,-1.3707789e+06
4.2634703e+05,4.5181241e+06,5.2314372e+03,3.8176134e+06,1.7873487e+07,3.0277928e+07,4.1250213e+06,1.6029290e+06,-1.1001424e+06
4.2638796e+05,4.5181172e+06,5.2679839e+03,4.5398060e+06,1.7626918e+07,2.9918742e+07,4.1967016e+06,1.6757030e+06,-1.4423953e+06
4.2637379e+05,4.5181303e+06,5.2334047e+03,4.9256006e+06,1.7716938e+07,2.9615929e+07,4.1393308e+06,1.8803357e+06,-1.1871618e+06
4.2635787e+05,4.5181741e+06,5.2108479e+03,4.5480901e+06,1.7302457e+07,2.9567720e+07,4.6482610e+06,1.5653667e+06,-1.1265676e+06
4.2639757e+05,4.5181155e+06,5.2471088e+03,4.5545789e+06,1.7700288e+07,2.9661307e+07,4.3703837e+06,1.7550643e+06,-1.4349324e+06
4.2639764e+05,4.5181234e+06,5.2200495e+03,4.3736041e+06,1.7873108e+07,2.9849069e+07,4.5310533e+06,1.6280171e+06,-1.3981487e+06
4.2636643e+05,4.5180817e+06,5.2880927e+03,3.8034724e+06,1.7079252e+07,3.0243103e+07,3.9257403e+06,1.7199243e+06,-1.2393165e+06
4.2639574e+05,4.5181230e+06,5.2543028e+03,4.9511391e+06,1.7566014e+07,2.9710106e+07,4.1039044e+06,1.8357353e+06,-1.3515172e+06
4.2639196e+05,4.5181070e+06,5.2458340e+03,4.6479346e+06,1.7623897e+07,2.9748289e+07,4.2167690e+06,1.8225421e+06,-1.3365683e+06
4.2638513e+05,4.5181263e+06,5.2260684e+03,6.0162480e+06,1.8453560e+07,3.0329781e+07,4.1846255e+06,1.5751285e+06,-1.4477992e+06
4.2636613e+05,4.5181486e+06,5.2472429e+03,4.7709462e+06,1.7855221e+07,3.0246008e+07,3.6953401e+06,1.7424077e+06,-1.1197792e+06
4.2635321e+05,4.5180826e+06,5.2858688e+03,2.8429853e+06,1.6852122e+07,2.9817395e+07,4.1275372e+06,1.7985480e+06,-1.1448068e+06
4.2637816e+05,4.5181221e+06,5.2515594e+03,4.2789443e+06,1.7134259e+07,2.9568269e+07,4.2733072e+06,1.8147810e+06,-1.2183043e+06
4.2639311e+05,4.5181171e+06,5.2369895e+03,5.4304760e+06,1.7962576e+07,3.0264136e+07,4.3979039e+06,1.4968654e+06,-1.5056304e+06
4.2643450e+05,4.5181086e+06,5.2710007e+03,4.9031265e+06,1.7655640e+07,2.9991789e+07,4.4676961e+06,1.5350451e+06,-1.7816995e+06
4.2637458e+05,4.5181382e+06,5.2534211e+03,4.1328329e+06,1.6826746e+07,2.9366526e+07,4.2803967e+06,1.8507779e+06,-1.1412481e+06
4.2640833e+05,4.5181128e+06,5.2576953e+03,4.9930685e+06,1.7521029e+07,2.9888579e+07,4.3767681e+06,1.6416536e+06,-1.5390013e+06
4.2638253e+05,4.5181144e+06,5.2308302e+03,3.8484154e+06,1.8214139e+07,3.0361058e+07,4.3027951e+06,1.5102018e+06,-1.3820730e+06
4.2637668e+05,4.5181571e+06,5.2556795e+03,5.1679304e+06,1.8217254e+07,3.0417072e+07,3.1786606e+06,1.8907978e+06,-1.0912483e+06
4.2632042e+05,4.5181292e+06,5.3009999e+03,3.1004488e+06,1.7667325e+07,3.0371760e+07,3.9772778e+06,1.4525175e+06,-1.2459721e+06
4.2636180e+05,4.5181231e+06,5.2274191e+03,5.0413272e+06,1.8066378e+07,2.9681615e+07,4.1953670e+06,1.8520733e+06,-1.2035988e+06
4.2635877e+05,4.5181413e+06,5.2352940e+03,4.2303060e+06,1.7588764e+07,2.9889382e+07,4.5417601e+06,1.5104448e+06,-1.2764670e+06
4.2637667e+05,4.5181231e+06,5.2625398e+03,4.2571935e+06,1.7419726e+07,2.9648069e+07,4.0167600e+06,1.8801468e+06,-1.2237087e+06
4.2639604e+05,4.5181238e+06,5.2175698e+03,4.5251812e+06,1.8474841e+07,3.0273788e+07,4.3329558e+06,1.5430177e+06,-1.4479294e+06
4.2631280e+05,4.5181035e+06,5.3258562e+03,3.4685323e+06,1.6148018e+07,2.9987813e+07,3.8078723e+06,1.7358183e+06,-9.7513832e+05
4.2634280e+05,4.5181495e+06,5.2804313e+03,4.0961717e+06,1.7457375e+07,2.9934623e+07,3.8997575e+06,1.6886210e+06,-1.1628391e+06
4.2638620e+05,4.5181009e+06,5.2437509e+03,4.9495332e+06,1.8054762e+07,2.9923693e+07,4.0521030e+06,1.8491163e+06,-1.3387953e+06
4.2638883e+05,4.5181205e+06,5.2275007e+03,5.8206483e+06,1.8532538e+07,3.0394645e+07,4.1316529e+06,1.5855888e+06,-1.4593428e+06
4.2633832e+05,4.5181372e+06,5.2791509e+03,3.7346757e+06,1.7759238e+07,3.0311054e+07,3.8313713e+06,1.5897273e+06,-1.1793656e+06
4.2633752e+05,4.5181039e+06,5.3129780e+03,2.8259119e+06,1.6258783e+07,2.9869521e+07,3.7873300e+06,1.8277780e+06,-9.8337895e+05
4.2638001e+05,4.5181152e+06,5.2826096e+03,4.0977915e+06,1.6692267e+07,2.9510481e+07,4.1999412e+06,1.8281057e+06,-1.2664131e+06
4.2638966e+05,4.5181344e+06,5.2360164e+03,5.6996412e+06,1.7857679e+07,3.0405322e+07,4.5304014e+06,1.3218425e+06,-1.5471448e+06
4.2639750e+05,4.5181241e+06,5.2726721e+03,4.2011690e+06,1.7557009e+07,2.9989434e+07,4.2408274e+06,1.5921996e+06,-1.5047142e+06
4.2640663e+05,4.5181053e+06,5.2824073e+03,4.3705143e+06,1.7900281e+07,2.9959429e+07,3.8422711e+06,1.8409728e+06,-1.4931371e+06
4.2635909e+05,4.5181190e+06,5.2716767e+03,4.0628722e+06,1.7383804e+07,2.9964636e+07,3.9895009e+06,1.7399914e+06,-1.2006960e+06
4.2632024e+05,4.5181548e+06,5.2903891e+03,2.8456893e+06,1.7555654e+07,3.0435024e+07,3.9777169e+06,1.3757263e+06,-1.1675892e+06
4.2637112e+05,4.5181329e+06,5.2705434e+03,4.7475889e+06,1.7452102e+07,3.0065683e+07,3.6269374e+06,1.8515307e+06,-1.1429340e+06
4.2628945e+05,4.5181288e+06,5.3354426e+03,2.3075352e+06,1.7499557e+07,3.0399671e+07,3.8238589e+06,1.4287382e+06,-1.1820176e+06
4.2633871e+05,4.5181310e+06,5.2510303e+03,4.6720132e+06,1.7810132e+07,2.9685339e+07,3.9964857e+06,1.8694397e+06,-1.0945738e+06
4.2635721e+05,4.5181332e+06,5.2748509e+03,3.9547023e+06,1.7117852e+07,2.9962955e+07,3.9900514e+06,1.6937192e+06,-1.1593574e+06
4.2638300e+05,4.5181031e+06,5.2745670e+03,4.4664266e+06,1.8086025e+07,3.0016982e+07,3.7536518e+06,1.8789899e+06,-1.3619337e+06
4.2638365e+05,4.5181301e+06,5.2610656e+03,3.7122819e+06,1.7919124e+07,3.0112567e+07,4.3860661e+06,1.4640380e+06,-1.5060035e+06
4.2632965e+05,4.5181131e+06,5.3150536e+03,3.5587295e+06,1.7355874e+07,3.0277488e+07,3.6986831e+06,1.6573072e+06,-1.1925867e+06
4.2633195e+05,4.5181747e+06,5.2551062e+03,4.5637714e+06,1.8535263e+07,3.0292737e+07,3.8253934e+06,1.5489647e+06,-1.2042692e+06
4.2638528e+05,4.5180873e+06,5.2861567e+03,3.6809742e+06,1.7619283e+07,2.9848095e+07,3.7793035e+06,1.9570128e+06,-1.3099309e+06
4.2638528e+05,4.5181320e+06,5.2391433e+03,5.5657768e+06,1.8148730e+07,3.0303781e+07,4.0783556e+06,1.5940681e+06,-1.3988888e+06
4.2635941e+05,4.5181455e+06,5.2626588e+03,5.1432069e+06,1.8678695e+07,3.0547730e+07,3.5960556e+06,1.6281227e+06,-1.3249429e+06
4.2634659e+05,4.5181020e+06,5.3154937e+03,2.8195262e+06,1.6387691e+07,2.9926253e+07,3.7456031e+06,1.8245897e+06,-1.0438730e+06
4.2637102e+05,4.5181092e+06,5.2977285e+03,3.8204662e+06,1.6619975e+07,2.9670545e+07,4.0775867e+06,1.7987226e+06,-1.2477007e+06
4.2635415e+05,4.5181357e+06,5.2662298e+03,4.5950939e+06,1.7307435e+07,3.0139575e+07,4.2108950e+06,1.5176505e+06,-1.2672915e+06
4.2637014e+05,4.5181340e+06,5.2855901e+03,3.8281684e+06,1.7463826e+07,2.9947607e+07,4.0974905e+06,1.6179988e+06,-1.3709634e+06
4.2638534e+05,4.5181157e+06,5.2937157e+03,3.6965295e+06,1.7828331e+07,3.0135068e+07,3.7623825e+06,1.7400045e+06,-1.4110026e+06
4.2634579e+05,4.5181185e+06,5.2712728e+03,4.0182425e+06,1.7412618e+07,3.0027203e+07,3.8737015e+06,1.7704237e+06,-1.1056774e+06
4.2632024e+05,4.5181548e+06,5.2903891e+03,2.8456893e+06,1.7555654e+07,3.0435024e+07,3.9777169e+06,1.3757263e+06,-1.1675892e+06
4.2637421e+05,4.5181344e+06,5.2698452e+03,4.6386481e+06,1.7547555e+07,3.0070663e+07,3.7470086e+06,1.7843899e+06,-1.2154075e+06
4.2632315e+05,4.5181265e+06,5.3236950e+03,2.9683521e+06,1.8439847e+07,3.0552546e+07,3.7463172e+06,1.4402424e+06,-1.4347697e+06
4.2632078e+05,4.5181432e+06,5.2744639e+03,3.9071610e+06,1.7447801e+07,2.9905224e+07,3.9602555e+06,1.6955526e+06,-1.0552131e+06
4.2631504e+05,4.5181479e+06,5.3078844e+03,3.8293160e+06,1.6806955e+07,3.0068771e+07,3.6537673e+06,1.6928691e+06,-9.7613003e+05
