xcen,ycen,depth,dP_mu
4.2632917e+05,4.5188315e+06,2.5813421e+03,3.1483034e-03
4.2632453e+05,4.5188081e+06,2.6380176e+03,3.2652515e-03
4.2633030e+05,4.5188405e+06,2.5754668e+03,3.1474597e-03
4.2631706e+05,4.5188424e+06,2.5816691e+03,3.1577710e-03
4.2632739e+05,4.5188265e+06,2.6023973e+03,3.1808959e-03
4.2630596e+05,4.5188152e+06,2.6098449e+03,3.2140465e-03
4.2632685e+05,4.5188487e+06,2.5697481e+03,3.1239326e-03
4.2632001e+05,4.5188426e+06,2.5884576e+03,3.1859715e-03
4.2632417e+05,4.5188186e+06,2.5890171e+03,3.1645644e-03
4.2632580e+05,4.5188305e+06,2.5972864e+03,3.1872824e-03
4.2632520e+05,4.5188400e+06,2.5814218e+03,3.1544842e-03
4.2631580e+05,4.5188336e+06,2.5903473e+03,3.1751377e-03
4.2632085e+05,4.5188341e+06,2.6185795e+03,3.2044931e-03
4.2631878e+05,4.5188289e+06,2.5916662e+03,3.1848656e-03
4.2631561e+05,4.5188137e+06,2.6099594e+03,3.1826871e-03
4.2631958e+05,4.5188397e+06,2.5956767e+03,3.1982762e-03
4.2632362e+05,4.5188210e+06,2.5869190e+03,3.1574343e-03
4.2633879e+05,4.5188273e+06,2.6081294e+03,3.1994627e-03
4.2633083e+05,4.5188386e+06,2.5543728e+03,3.1064254e-03
4.2631043e+05,4.5188392e+06,2.6055538e+03,3.1929805e-03
4.2632157e+05,4.5188300e+06,2.6024412e+03,3.1909346e-03
4.2631523e+05,4.5188339e+06,2.5914020e+03,3.1814550e-03
4.2631904e+05,4.5188155e+06,2.6119267e+03,3.1780408e-03
4.2631106e+05,4.5188432e+06,2.5978045e+03,3.1912818e-03
4.2632103e+05,4.5188219e+06,2.5936908e+03,3.1941539e-03
4.2634638e+05,4.5188241e+06,2.5889085e+03,3.1703560e-03
4.2631830e+05,4.5188371e+06,2.5775903e+03,3.1463067e-03
4.2631194e+05,4.5188325e+06,2.5962009e+03,3.1713467e-03
4.2630902e+05,4.5188362e+06,2.6087824e+03,3.1810259e-03
4.2630505e+05,4.5188244e+06,2.5853658e+03,3.1557838e-03
4.2632909e+05,4.5188185e+06,2.6031969e+03,3.1749835e-03
4.2632460e+05,4.5188425e+06,2.6018137e+03,3.1902976e-03
4.2631799e+05,4.5188335e+06,2.5960698e+03,3.2090008e-03
4.2633174e+05,4.5188236e+06,2.6041890e+03,3.1827529e-03
4.2631872e+05,4.5188416e+06,2.5705918e+03,3.1361848e-03
4.2632152e+05,4.5188237e+06,2.6155327e+03,3.1905134e-03
4.2631487e+05,4.5188270e+06,2.6282738e+03,3.2091772e-03
4.2631214e+05,4.5188316e+06,2.5768479e+03,3.1455721e-03
4.2633107e+05,4.5188139e+06,2.6170782e+03,3.1929764e-03
4.2632572e+05,4.5188355e+06,2.6020754e+03,3.1851294e-03
4.2631840e+05,4.5188258e+06,2.5882159e+03,3.1854809e-03
4.2633580e+05,4.5188358e+06,2.5884193e+03,3.1597168e-03
4.2632251e+05,4.5188358e+06,2.5812090e+03,3.1466160e-03
4.2632767e+05,4.5188171e+06,2.6229086e+03,3.2020884e-03
4.2630346e+05,4.5188287e+06,2.6252742e+03,3.2003972e-03
4.2631157e+05,4.5188288e+06,2.6008865e+03,3.1683274e-03
4.2632115e+05,4.5188187e+06,2.6177222e+03,3.1931949e-03
4.2632583e+05,4.5188315e+06,2.6071328e+03,3.1978844e-03
4.2632469e+05,4.5188270e+06,2.6094080e+03,3.2038697e-03
4.2633775e+05,4.5188386e+06,2.5768280e+03,3.1451760e-03
4.2632248e+05,4.5188158e+06,2.6233714e+03,3.1964885e-03
4.2633258e+05,4.5188300e+06,2.6115946e+03,3.1995782e-03
4.2630199e+05,4.5188296e+06,2.6150631e+03,3.1944337e-03
4.2632994e+05,4.5188313e+06,2.5921509e+03,3.1701223e-03
4.2631903e+05,4.5188180e+06,2.6199018e+03,3.1963284e-03
4.2631672e+05,4.5188369e+06,2.6204236e+03,3.2292213e-03
4.2630558e+05,4.5188273e+06,2.6183115e+03,3.2186122e-03
4.2633371e+05,4.5188319e+06,2.5901134e+03,3.1669750e-03
4.2633107e+05,4.5188289e+06,2.6023563e+03,3.1770838e-03
4.2633755e+05,4.5188349e+06,2.6004534e+03,3.1734205e-03
4.2631669e+05,4.5188344e+06,2.6075787e+03,3.1760859e-03
4.2632950e+05,4.5188264e+06,2.5796375e+03,3.1596566e-03
4.2632331e+05,4.5188220e+06,2.6193997e+03,3.2050196e-03
4.2632200e+05,4.5188339e+06,2.6068034e+03,3.2080452e-03
4.2630354e+05,4.5188252e+06,2.6071548e+03,3.1972294e-03
4.2631842e+05,4.5188260e+06,2.5902066e+03,3.1863357e-03
4.2634264e+05,4.5188287e+06,2.6218505e+03,3.2160307e-03
4.2633941e+05,4.5188443e+06,2.5899260e+03,3.1584927e-03
4.2631856e+05,4.5188420e+06,2.6145832e+03,3.1711678e-03
4.2632152e+05,4.5188260e+06,2.5881857e+03,3.1705343e-03
4.2632120e+05,4.5188196e+06,2.6345454e+03,3.2211836e-03
4.2632340e+05,4.5188366e+06,2.5938912e+03,3.1799332e-03
4.2630615e+05,4.5188231e+06,2.5999767e+03,3.1763676e-03
4.2631454e+05,4.5188262e+06,2.6248652e+03,3.2573652e-03
4.2632525e+05,4.5188190e+06,2.6264313e+03,3.2276602e-03
4.2632926e+05,4.5188377e+06,2.5897826e+03,3.1555659e-03
4.2631843e+05,4.5188423e+06,2.6129046e+03,3.1815098e-03
4.2631909e+05,4.5188101e+06,2.5800200e+03,3.1554523e-03
4.2632221e+05,4.5188278e+06,2.6162608e+03,3.2102851e-03
4.2632398e+05,4.5188452e+06,2.5799543e+03,3.1590150e-03
4.2631821e+05,4.5188374e+06,2.5623702e+03,3.1154488e-03
4.2631871e+05,4.5188212e+06,2.5964897e+03,3.1935807e-03
4.2632343e+05,4.5188245e+06,2.6109411e+03,3.2099422e-03
4.2633695e+05,4.5188383e+06,2.5796233e+03,3.1269508e-03
4.2631808e+05,4.5188560e+06,2.6140216e+03,3.1637435e-03
4.2631548e+05,4.5188205e+06,2.5844583e+03,3.1495892e-03
4.2632451e+05,4.5188276e+06,2.6175786e+03,3.2125255e-03
4.2632213e+05,4.5188466e+06,2.5889339e+03,3.1683089e-03
4.2631662e+05,4.5188241e+06,2.5713575e+03,3.1322343e-03
4.2631396e+05,4.5188260e+06,2.6225879e+03,3.2116807e-03
4.2633171e+05,4.5188121e+06,2.5932930e+03,3.1985603e-03
4.2633094e+05,4.5188260e+06,2.5756887e+03,3.1360166e-03
4.2631386e+05,4.5188415e+06,2.6117947e+03,3.1658418e-03
4.2631515e+05,4.5188324e+06,2.5899393e+03,3.1558009e-03
4.2632453e+05,4.5188181e+06,2.6191918e+03,3.2166219e-03
4.2632355e+05,4.5188412e+06,2.5897114e+03,3.1730415e-03
4.2631623e+05,4.5188282e+06,2.5927012e+03,3.1742908e-03
4.2631414e+05,4.5188449e+06,2.6227082e+03,3.2175936e-03
4.2633033e+05,4.5188139e+06,2.5651718e+03,3.1375104e-03
4.2634484e+05,4.5188313e+06,2.5801551e+03,3.1492738e-03
4.2631526e+05,4.5188399e+06,2.5792255e+03,3.1374697e-03
4.2632007e+05,4.5188372e+06,2.5912507e+03,3.1599425e-03
4.2632929e+05,4.5188224e+06,2.6092367e+03,3.2010837e-03
4.2633496e+05,4.5188444e+06,2.5843216e+03,3.1651488e-03
4.2631724e+05,4.5188296e+06,2.5936475e+03,3.1825055e-03
4.2633476e+05,4.5188267e+06,2.5824088e+03,3.1567017e-03
4.2632826e+05,4.5188162e+06,2.5724967e+03,3.1506628e-03
4.2634651e+05,4.5188420e+06,2.5768654e+03,3.1479665e-03
4.2631114e+05,4.5188406e+06,2.5813447e+03,3.1415790e-03
4.2632949e+05,4.5188311e+06,2.5886541e+03,3.1634254e-03
4.2632194e+05,4.5188085e+06,2.6149251e+03,3.2160787e-03
4.2633598e+05,4.5188454e+06,2.5864530e+03,3.1653767e-03
4.2631421e+05,4.5188288e+06,2.5900941e+03,3.1703261e-03
4.2632659e+05,4.5188343e+06,2.5599079e+03,3.1021339e-03
4.2633179e+05,4.5188409e+06,2.5666049e+03,3.1315093e-03
4.2634249e+05,4.5188290e+06,2.5988145e+03,3.1858064e-03
4.2632141e+05,4.5188181e+06,2.6120643e+03,3.2048196e-03
4.2633467e+05,4.5188402e+06,2.5885074e+03,3.1608156e-03
4.2632224e+05,4.5188068e+06,2.6143944e+03,3.2164409e-03
4.2633741e+05,4.5188418e+06,2.6005240e+03,3.1979835e-03
4.2630454e+05,4.5188319e+06,2.5825169e+03,3.1672732e-03
4.2632931e+05,4.5188175e+06,2.5702824e+03,3.1384436e-03
4.2633060e+05,4.5188412e+06,2.5804942e+03,3.1438344e-03
4.2635126e+05,4.5188382e+06,2.5810108e+03,3.1722916e-03
4.2632453e+05,4.5188314e+06,2.6085840e+03,3.1929173e-03
4.2634013e+05,4.5188492e+06,2.5906533e+03,3.1644283e-03
4.2631117e+05,4.5188109e+06,2.6244677e+03,3.2233049e-03
4.2632656e+05,4.5188229e+06,2.6109341e+03,3.2219068e-03
4.2631799e+05,4.5188332e+06,2.5759486e+03,3.1473751e-03
4.2633441e+05,4.5188328e+06,2.5787471e+03,3.1486520e-03
4.2633165e+05,4.5188592e+06,2.5741188e+03,3.1205746e-03
4.2634584e+05,4.5188359e+06,2.5799310e+03,3.1653092e-03
4.2631819e+05,4.5188334e+06,2.5857662e+03,3.1312394e-03
4.2633889e+05,4.5188470e+06,2.5921442e+03,3.1574493e-03
4.2632447e+05,4.5188186e+06,2.6309761e+03,3.2241580e-03
4.2631935e+05,4.5188207e+06,2.6234363e+03,3.2383270e-03
4.2630331e+05,4.5188341e+06,2.5813474e+03,3.1568188e-03
4.2633526e+05,4.5188267e+06,2.6015384e+03,3.1907492e-03
4.2632548e+05,4.5188487e+06,2.5862456e+03,3.1616468e-03
4.2632702e+05,4.5188234e+06,2.5935641e+03,3.1883648e-03
4.2632407e+05,4.5188335e+06,2.5682452e+03,3.1132179e-03
4.2632751e+05,4.5188473e+06,2.5890460e+03,3.1563216e-03
4.2633141e+05,4.5188233e+06,2.6135333e+03,3.2040385e-03
4.2631497e+05,4.5188225e+06,2.6194589e+03,3.2255680e-03
4.2631521e+05,4.5188298e+06,2.6019299e+03,3.1916256e-03
4.2633859e+05,4.5188200e+06,2.6076225e+03,3.2195142e-03
4.2633185e+05,4.5188383e+06,2.6061904e+03,3.2312485e-03
4.2632656e+05,4.5188103e+06,2.6039228e+03,3.2067901e-03
4.2632617e+05,4.5188418e+06,2.5819580e+03,3.1515341e-03
4.2631813e+05,4.5188521e+06,2.5778832e+03,3.1435671e-03
4.2633293e+05,4.5188379e+06,2.5968334e+03,3.1686647e-03
4.2632670e+05,4.5188196e+06,2.6139917e+03,3.2038013e-03
4.2630792e+05,4.5188310e+06,2.5993396e+03,3.1908804e-03
4.2633390e+05,4.5188184e+06,2.6050169e+03,3.2063037e-03
4.2632145e+05,4.5188399e+06,2.6041719e+03,3.2134823e-03
4.2633591e+05,4.5188137e+06,2.6198901e+03,3.2103230e-03
4.2632739e+05,4.5188421e+06,2.5886477e+03,3.1778176e-03
4.2631144e+05,4.5188385e+06,2.5994601e+03,3.1705427e-03
4.2633853e+05,4.5188348e+06,2.6005567e+03,3.1598218e-03
4.2632436e+05,4.5188175e+06,2.6176260e+03,3.2047385e-03
4.2631027e+05,4.5188350e+06,2.6036834e+03,3.1839825e-03
4.2631184e+05,4.5188291e+06,2.5941256e+03,3.2006566e-03
4.2633056e+05,4.5188366e+06,2.6141515e+03,3.2060818e-03
4.2633136e+05,4.5188254e+06,2.6076714e+03,3.1894261e-03
4.2632190e+05,4.5188407e+06,2.5958992e+03,3.1783676e-03
4.2631411e+05,4.5188414e+06,2.6037877e+03,3.1712647e-03
4.2633589e+05,4.5188297e+06,2.5964540e+03,3.1539736e-03
4.2632306e+05,4.5188119e+06,2.6255739e+03,3.2218298e-03
4.2630835e+05,4.5188162e+06,2.6101888e+03,3.2040784e-03
4.2632673e+05,4.5188270e+06,2.5998357e+03,3.2028274e-03
4.2632382e+05,4.5188433e+06,2.6086115e+03,3.1851314e-03
4.2632979e+05,4.5188239e+06,2.6077000e+03,3.1742155e-03
4.2632797e+05,4.5188508e+06,2.5906417e+03,3.1692345e-03
4.2630687e+05,4.5188528e+06,2.5958640e+03,3.1554588e-03
4.2632084e+05,4.5188309e+06,2.5994658e+03,3.1769875e-03
4.2632551e+05,4.5188141e+06,2.6210548e+03,3.2081562e-03
4.2630499e+05,4.5188326e+06,2.5938339e+03,3.1853935e-03
4.2632052e+05,4.5188242e+06,2.5900906e+03,3.1926354e-03
4.2631102e+05,4.5188518e+06,2.6165464e+03,3.1947968e-03
4.2632221e+05,4.5188260e+06,2.6031237e+03,3.1948809e-03
4.2633409e+05,4.5188468e+06,2.5910761e+03,3.1845980e-03
4.2631343e+05,4.5188289e+06,2.5891337e+03,3.1783369e-03
4.2631944e+05,4.5188297e+06,2.6068939e+03,3.1665095e-03
4.2632554e+05,4.5188164e+06,2.6197975e+03,3.2064205e-03
4.2630980e+05,4.5188342e+06,2.6042361e+03,3.1853781e-03
4.2631976e+05,4.5188177e+06,2.6044509e+03,3.2082158e-03
4.2632116e+05,4.5188389e+06,2.6073653e+03,3.1972087e-03
4.2632841e+05,4.5188298e+06,2.5962950e+03,3.1923251e-03
4.2633441e+05,4.5188371e+06,2.6056249e+03,3.1925113e-03
4.2632412e+05,4.5188217e+06,2.5969052e+03,3.1889426e-03
4.2631775e+05,4.5188328e+06,2.6027680e+03,3.1582925e-03
4.2632404e+05,4.5188180e+06,2.6191600e+03,3.1957434e-03
4.2630811e+05,4.5188232e+06,2.6067537e+03,3.1850325e-03
4.2632077e+05,4.5188285e+06,2.6085624e+03,3.2006865e-03
4.2632202e+05,4.5188359e+06,2.6101326e+03,3.2040507e-03
4.2633044e+05,4.5188301e+06,2.5999649e+03,3.1907312e-03
4.2634900e+05,4.5188354e+06,2.5967476e+03,3.1748243e-03
4.2633782e+05,4.5188190e+06,2.5936023e+03,3.1850092e-03
4.2632194e+05,4.5188294e+06,2.6004858e+03,3.1669684e-03
4.2631858e+05,4.5188225e+06,2.6263834e+03,3.2039402e-03
4.2631973e+05,4.5188163e+06,2.5970445e+03,3.1925630e-03
4.2632923e+05,4.5188405e+06,2.6033439e+03,3.2089373e-03
4.2631231e+05,4.5188370e+06,2.6248149e+03,3.2140396e-03
4.2633304e+05,4.5188328e+06,2.6038446e+03,3.2101781e-03
4.2633468e+05,4.5188260e+06,2.6085872e+03,3.1882338e-03
4.2633407e+05,4.5188294e+06,2.5983632e+03,3.1922783e-03
4.2631228e+05,4.5188306e+06,2.6042796e+03,3.1592174e-03
4.2632352e+05,4.5188226e+06,2.6230106e+03,3.2039751e-03
4.2632114e+05,4.5188223e+06,2.6017893e+03,3.2011372e-03
4.2632401e+05,4.5188338e+06,2.6070011e+03,3.2099354e-03
4.2631915e+05,4.5188339e+06,2.6229949e+03,3.2120152e-03
4.2633412e+05,4.5188161e+06,2.5916919e+03,3.1936441e-03
4.2633681e+05,4.5188296e+06,2.6045371e+03,3.1918082e-03
4.2632212e+05,4.5188421e+06,2.5934407e+03,3.1562379e-03
4.2632291e+05,4.5188460e+06,2.5740461e+03,3.1596690e-03
4.2631941e+05,4.5188216e+06,2.6261423e+03,3.2063504e-03
4.2631056e+05,4.5188243e+06,2.5981091e+03,3.1995076e-03
4.2631331e+05,4.5188343e+06,2.6076833e+03,3.2113998e-03
4.2631907e+05,4.5188378e+06,2.6289444e+03,3.2143955e-03
4.2632748e+05,4.5188182e+06,2.6006463e+03,3.1965932e-03
4.2634837e+05,4.5188332e+06,2.6001908e+03,3.1911148e-03
4.2632129e+05,4.5188408e+06,2.5919411e+03,3.1665945e-03
4.2632382e+05,4.5188414e+06,2.5782420e+03,3.1653393e-03
4.2632281e+05,4.5188282e+06,2.6031162e+03,3.1887297e-03
4.2630793e+05,4.5188280e+06,2.5743418e+03,3.1621510e-03
4.2631395e+05,4.5188278e+06,2.6192637e+03,3.2388630e-03
4.2632768e+05,4.5188282e+06,2.6266716e+03,3.2050998e-03
4.2632777e+05,4.5188219e+06,2.5953388e+03,3.1888324e-03
4.2634283e+05,4.5188336e+06,2.5987845e+03,3.1861320e-03
4.2633561e+05,4.5188516e+06,2.5848218e+03,3.1549350e-03
4.2633494e+05,4.5188406e+06,2.5958020e+03,3.1730922e-03
4.2631505e+05,4.5188214e+06,2.5979857e+03,3.1890852e-03
4.2630805e+05,4.5188245e+06,2.5808019e+03,3.1684322e-03
4.2631189e+05,4.5188372e+06,2.6029941e+03,3.2155500e-03
4.2632607e+05,4.5188376e+06,2.6156687e+03,3.2049245e-03
4.2631300e+05,4.5188213e+06,2.5912025e+03,3.1825767e-03
4.2634865e+05,4.5188325e+06,2.5950909e+03,3.1734520e-03
4.2632314e+05,4.5188465e+06,2.5840981e+03,3.1687703e-03
4.2633270e+05,4.5188336e+06,2.6028229e+03,3.1709545e-03
4.2631526e+05,4.5188204e+06,2.5985045e+03,3.1875258e-03
4.2630695e+05,4.5188338e+06,2.5948985e+03,3.1676419e-03
4.2632113e+05,4.5188370e+06,2.6032457e+03,3.2009958e-03
4.2632804e+05,4.5188357e+06,2.6035500e+03,3.1849030e-03
4.2633143e+05,4.5188244e+06,2.5743627e+03,3.1682668e-03
4.2632685e+05,4.5188359e+06,2.5987565e+03,3.1867066e-03
4.2632610e+05,4.5188492e+06,2.5750217e+03,3.1648053e-03
4.2633903e+05,4.5188320e+06,2.6069668e+03,3.1722590e-03
4.2632033e+05,4.5188245e+06,2.5998869e+03,3.1878737e-03
4.2631540e+05,4.5188370e+06,2.5895594e+03,3.1672078e-03
4.2632240e+05,4.5188405e+06,2.5981771e+03,3.1952846e-03
4.2631989e+05,4.5188346e+06,2.6092250e+03,3.1946757e-03
4.2632731e+05,4.5188156e+06,2.5981716e+03,3.1914370e-03
4.2632071e+05,4.5188228e+06,2.6028075e+03,3.2031360e-03
4.2632816e+05,4.5188407e+06,2.5728399e+03,3.1579593e-03
4.2632811e+05,4.5188314e+06,2.6058349e+03,3.1821718e-03
4.2632110e+05,4.5188289e+06,2.5845217e+03,3.1658105e-03
4.2630014e+05,4.5188497e+06,2.5720526e+03,3.1352295e-03
4.2632728e+05,4.5188348e+06,2.6149539e+03,3.2210534e-03
4.2632032e+05,4.5188353e+06,2.6050905e+03,3.1895869e-03
4.2632407e+05,4.5188144e+06,2.5972933e+03,3.1958811e-03
4.2632170e+05,4.5188248e+06,2.6069910e+03,3.2069461e-03
4.2632690e+05,4.5188383e+06,2.5839191e+03,3.1682131e-03
4.2632851e+05,4.5188300e+06,2.6057105e+03,3.1740464e-03
4.2632889e+05,4.5188240e+06,2.5643521e+03,3.1443836e-03
4.2632207e+05,4.5188426e+06,2.5968571e+03,3.1686099e-03
4.2632267e+05,4.5188354e+06,2.5980279e+03,3.1909077e-03
4.2631756e+05,4.5188321e+06,2.5921370e+03,3.1609786e-03
4.2631554e+05,4.5188197e+06,2.5869830e+03,3.1757151e-03
4.2633237e+05,4.5188232e+06,2.6128742e+03,3.2257437e-03
4.2632796e+05,4.5188473e+06,2.5964679e+03,3.1770186e-03
4.2632991e+05,4.5188297e+06,2.6127879e+03,3.1739898e-03
4.2632449e+05,4.5188324e+06,2.5932903e+03,3.1796812e-03
4.2631875e+05,4.5188527e+06,2.5981560e+03,3.1678270e-03
4.2632040e+05,4.5188359e+06,2.6021398e+03,3.1875395e-03
4.2631930e+05,4.5188218e+06,2.5904105e+03,3.1659413e-03
4.2631590e+05,4.5188313e+06,2.5891773e+03,3.1654977e-03
4.2633356e+05,4.5188228e+06,2.6207731e+03,3.2184478e-03
4.2633854e+05,4.5188448e+06,2.6067270e+03,3.1903096e-03
4.2633314e+05,4.5188220e+06,2.6288484e+03,3.2185725e-03
4.2632351e+05,4.5188350e+06,2.5882605e+03,3.1744636e-03
4.2632203e+05,4.5188505e+06,2.6040700e+03,3.1783283e-03
4.2632969e+05,4.5188211e+06,2.6228957e+03,3.2341835e-03
4.2632442e+05,4.5188281e+06,2.5944445e+03,3.1766405e-03
4.2630731e+05,4.5188301e+06,2.5736448e+03,3.1421930e-03
4.2633256e+05,4.5188245e+06,2.6077312e+03,3.2014746e-03
4.2633775e+05,4.5188524e+06,2.6020784e+03,3.1819203e-03
4.2632824e+05,4.5188250e+06,2.6143458e+03,3.2023419e-03
4.2631043e+05,4.5188234e+06,2.5852482e+03,3.1684862e-03
4.2632173e+05,4.5188549e+06,2.5994779e+03,3.1681669e-03
4.2631424e+05,4.5188251e+06,2.6233940e+03,3.2306938e-03
4.2631050e+05,4.5188246e+06,2.5870090e+03,3.1629675e-03
4.2631491e+05,4.5188298e+06,2.6016856e+03,3.1882228e-03
4.2633267e+05,4.5188216e+06,2.6026930e+03,3.1918200e-03
4.2633577e+05,4.5188524e+06,2.6037166e+03,3.1830105e-03
4.2631271e+05,4.5188152e+06,2.6207293e+03,3.2110680e-03
4.2630957e+05,4.5188442e+06,2.5599613e+03,3.1211377e-03
4.2631951e+05,4.5188419e+06,2.5974267e+03,3.1693169e-03
4.2631545e+05,4.5188254e+06,2.6174529e+03,3.2190334e-03
4.2631505e+05,4.5188269e+06,2.5902972e+03,3.1611209e-03
4.2631897e+05,4.5188388e+06,2.5742991e+03,3.1442811e-03
4.2634299e+05,4.5188182e+06,2.5819256e+03,3.1541395e-03
4.2632629e+05,4.5188401e+06,2.6012780e+03,3.1802474e-03
4.2631492e+05,4.5188253e+06,2.6152833e+03,3.2014588e-03
4.2630442e+05,4.5188459e+06,2.5535440e+03,3.1034376e-03
4.2632856e+05,4.5188392e+06,2.5752731e+03,3.1366839e-03
4.2631581e+05,4.5188114e+06,2.6137613e+03,3.2180215e-03
4.2631119e+05,4.5188273e+06,2.5996969e+03,3.1743305e-03
4.2631740e+05,4.5188217e+06,2.6122506e+03,3.2311994e-03
4.2633725e+05,4.5188222e+06,2.5802747e+03,3.1505143e-03
4.2632194e+05,4.5188440e+06,2.6028055e+03,3.1823093e-03
4.2631085e+05,4.5188321e+06,2.6050578e+03,3.1845486e-03
4.2631131e+05,4.5188514e+06,2.5618273e+03,3.1213166e-03
4.2631753e+05,4.5188326e+06,2.5823873e+03,3.1472081e-03
4.2630711e+05,4.5188132e+06,2.6005362e+03,3.1892780e-03
4.2631777e+05,4.5188347e+06,2.6121533e+03,3.1954535e-03
4.2633127e+05,4.5188424e+06,2.5900784e+03,3.1828246e-03
4.2634549e+05,4.5188279e+06,2.5946995e+03,3.1773722e-03
4.2631508e+05,4.5188294e+06,2.6137893e+03,3.1913639e-03
4.2632408e+05,4.5188596e+06,2.5836474e+03,3.1625460e-03
4.2631385e+05,4.5188367e+06,2.5874314e+03,3.1614177e-03
4.2632427e+05,4.5188232e+06,2.6023230e+03,3.1762324e-03
4.2630566e+05,4.5188175e+06,2.6083991e+03,3.1919201e-03
4.2631833e+05,4.5188290e+06,2.6079691e+03,3.1862312e-03
4.2632837e+05,4.5188408e+06,2.5970505e+03,3.1849941e-03
4.2634530e+05,4.5188285e+06,2.5935493e+03,3.1767673e-03
4.2631010e+05,4.5188338e+06,2.6290375e+03,3.2152709e-03
4.2632375e+05,4.5188409e+06,2.6046972e+03,3.1726379e-03
4.2631167e+05,4.5188394e+06,2.5973171e+03,3.1753087e-03
4.2633335e+05,4.5188208e+06,2.6071903e+03,3.1816002e-03
4.2631139e+05,4.5188202e+06,2.5899975e+03,3.1598244e-03
4.2631955e+05,4.5188217e+06,2.5992622e+03,3.1694684e-03
4.2633492e+05,4.5188405e+06,2.5944215e+03,3.1913993e-03
4.2634055e+05,4.5188324e+06,2.5959868e+03,3.1789818e-03
4.2632557e+05,4.5188302e+06,2.6205597e+03,3.2006958e-03
4.2631644e+05,4.5188412e+06,2.5917542e+03,3.1475222e-03
4.2630857e+05,4.5188417e+06,2.5808768e+03,3.1499169e-03
4.2634185e+05,4.5188213e+06,2.6028452e+03,3.1816310e-03
4.2632496e+05,4.5188230e+06,2.5801578e+03,3.1524360e-03
4.2631667e+05,4.5188250e+06,2.5979961e+03,3.1648678e-03
4.2633671e+05,4.5188396e+06,2.5958656e+03,3.1933904e-03
4.2634818e+05,4.5188425e+06,2.6069999e+03,3.2018481e-03
4.2632764e+05,4.5188186e+06,2.6110202e+03,3.2071349e-03
4.2632158e+05,4.5188419e+06,2.5980209e+03,3.1617934e-03
4.2631078e+05,4.5188335e+06,2.5860146e+03,3.1498648e-03
4.2633134e+05,4.5188215e+06,2.5983926e+03,3.1728642e-03
4.2632292e+05,4.5188224e+06,2.5772401e+03,3.1489447e-03
4.2632145e+05,4.5188159e+06,2.5967916e+03,3.1646704e-03
4.2632058e+05,4.5188356e+06,2.5940041e+03,3.1781560e-03
4.2632575e+05,4.5188303e+06,2.5926197e+03,3.1695056e-03
4.2632306e+05,4.5188368e+06,2.6144901e+03,3.2119392e-03
4.2631850e+05,4.5188513e+06,2.5983044e+03,3.1576899e-03
4.2630676e+05,4.5188299e+06,2.5854825e+03,3.1522554e-03
4.2633113e+05,4.5188294e+06,2.6075447e+03,3.1844091e-03
4.2631868e+05,4.5188280e+06,2.5783346e+03,3.1444145e-03
4.2632036e+05,4.5188243e+06,2.5947620e+03,3.1624602e-03
4.2631541e+05,4.5188342e+06,2.5883659e+03,3.1646150e-03
4.2633529e+05,4.5188388e+06,2.5933127e+03,3.1904843e-03
4.2631702e+05,4.5188409e+06,2.6186944e+03,3.2122535e-03
4.2631998e+05,4.5188404e+06,2.6006048e+03,3.1637967e-03
4.2630114e+05,4.5188341e+06,2.5999863e+03,3.1681514e-03
4.2634085e+05,4.5188294e+06,2.5919873e+03,3.1697467e-03
4.2631362e+05,4.5188323e+06,2.5787230e+03,3.1467693e-03
4.2631787e+05,4.5188258e+06,2.5909671e+03,3.1577834e-03
4.2630170e+05,4.5188359e+06,2.5768056e+03,3.1554716e-03
4.2634434e+05,4.5188452e+06,2.6079950e+03,3.2190566e-03
4.2631672e+05,4.5188382e+06,2.6175798e+03,3.2082409e-03
4.2632869e+05,4.5188380e+06,2.6003278e+03,3.1742798e-03
4.2631002e+05,4.5188426e+06,2.5842100e+03,3.1844016e-03
4.2634704e+05,4.5188264e+06,2.5815610e+03,3.1730706e-03
4.2632738e+05,4.5188380e+06,2.5822362e+03,3.1673660e-03
4.2634042e+05,4.5188222e+06,2.5932133e+03,3.1680660e-03
4.2632214e+05,4.5188315e+06,2.5855123e+03,3.1612388e-03
4.2633776e+05,4.5188314e+06,2.6006516e+03,3.1863540e-03
4.2631897e+05,4.5188341e+06,2.6054309e+03,3.1921527e-03
4.2632286e+05,4.5188346e+06,2.5897045e+03,3.1659787e-03
4.2631388e+05,4.5188359e+06,2.5992966e+03,3.1933085e-03
4.2632566e+05,4.5188294e+06,2.5857194e+03,3.1778981e-03
4.2633029e+05,4.5188400e+06,2.5790320e+03,3.1673737e-03
4.2632080e+05,4.5188342e+06,2.6097518e+03,3.1977708e-03
4.2632966e+05,4.5188320e+06,2.5827587e+03,3.1691323e-03
4.2634264e+05,4.5188308e+06,2.5866789e+03,3.1706349e-03
4.2631033e+05,4.5188336e+06,2.6265775e+03,3.2140878e-03
4.2633109e+05,4.5188311e+06,2.5848781e+03,3.1530261e-03
4.2631417e+05,4.5188352e+06,2.6073045e+03,3.2006806e-03
4.2631979e+05,4.5188298e+06,2.5919352e+03,3.1831966e-03
4.2633809e+05,4.5188369e+06,2.5727026e+03,3.1603810e-03
4.2634727e+05,4.5188329e+06,2.6023745e+03,3.1997034e-03
4.2630761e+05,4.5188355e+06,2.5975924e+03,3.1978461e-03
