func,iter,xcen,ycen,depth,Pxx,Pyy,Pzz
2.181173e+01,13,4.2624759e+05,4.5184824e+06,3.9111472e+03,1.2542853e+07,1.3049095e+07,2.5531641e+07
2.181350e+01,11,4.2635980e+05,4.5187774e+06,3.9595216e+03,1.5456888e+07,2.3072185e+07,2.7105547e+07
2.181817e+01,13,4.2606530e+05,4.5185368e+06,3.8788189e+03,1.3426016e+07,2.1693986e+07,2.6435496e+07
2.184106e+01,13,4.2635698e+05,4.5185166e+06,3.8150661e+03,9.7628467e+06,1.5786725e+07,2.1813405e+07
2.184628e+01,13,4.2644491e+05,4.5185838e+06,4.1936921e+03,1.7119764e+07,2.1543232e+07,2.9125115e+07
2.186104e+01,13,4.2613441e+05,4.5184482e+06,4.1272862e+03,1.5685458e+07,2.4413456e+07,2.8340770e+07
2.186515e+01,13,4.2610278e+05,4.5187262e+06,3.7073906e+03,1.6416617e+07,2.1921791e+07,2.6485689e+07
2.187286e+01,13,4.2615947e+05,4.5186441e+06,3.9003122e+03,2.2503736e+07,2.0512302e+07,2.6307118e+07
2.195240e+01,13,4.2631295e+05,4.5185983e+06,3.8924449e+03,1.8728751e+07,2.1391858e+07,2.4493295e+07
2.195563e+01,13,4.2612870e+05,4.5187194e+06,4.1906610e+03,1.4464820e+07,2.1517938e+07,2.7541460e+07
2.196254e+01,12,4.2602137e+05,4.5185219e+06,3.6617583e+03,2.1522616e+07,2.1749592e+07,2.4317654e+07
2.196853e+01,13,4.2621866e+05,4.5185362e+06,3.7471325e+03,2.2488745e+07,2.2528519e+07,2.7976185e+07
2.197334e+01,13,4.2638041e+05,4.5186703e+06,4.1508633e+03,1.3308827e+07,1.9934462e+07,2.8875994e+07
2.198349e+01,13,4.2627665e+05,4.5185029e+06,3.9964966e+03,2.0161549e+07,2.0234574e+07,2.5795628e+07
2.198401e+01,13,4.2620413e+05,4.5184608e+06,4.3567710e+03,1.8662868e+07,2.1658344e+07,3.0792093e+07
2.198808e+01,13,4.2616987e+05,4.5184162e+06,3.7992672e+03,2.0355427e+07,2.2622819e+07,2.4677231e+07
2.200195e+01,13,4.2638346e+05,4.5187670e+06,4.0639881e+03,1.7995701e+07,2.2104486e+07,2.8511307e+07
2.202880e+01,13,4.2601395e+05,4.5184960e+06,3.8626608e+03,1.5886728e+07,2.1029675e+07,2.4151696e+07
2.207412e+01,12,4.2619572e+05,4.5184037e+06,3.9726134e+03,1.6216046e+07,2.4951773e+07,2.7252894e+07
2.208265e+01,13,4.2615880e+05,4.5183399e+06,3.4943832e+03,1.6950427e+07,1.9662830e+07,2.3323177e+07
2.208622e+01,13,4.2605765e+05,4.5185453e+06,3.5790907e+03,2.0045723e+07,1.6984999e+07,2.3488232e+07
2.208758e+01,13,4.2613455e+05,4.5185370e+06,3.6913874e+03,1.3218320e+07,2.0523659e+07,2.1875238e+07
2.209369e+01,13,4.2646661e+05,4.5186211e+06,3.9866339e+03,2.0202440e+07,2.0074153e+07,2.6716099e+07
2.209639e+01,13,4.2596675e+05,4.5184531e+06,3.7485550e+03,1.3620575e+07,1.8555049e+07,2.3879546e+07
2.211996e+01,13,4.2633520e+05,4.5184515e+06,3.8583396e+03,1.5461829e+07,1.9509647e+07,2.3348736e+07
2.217112e+01,13,4.2629849e+05,4.5183516e+06,3.7509508e+03,1.7327089e+07,1.7910097e+07,2.3512905e+07
2.217252e+01,13,4.2613206e+05,4.5184629e+06,3.4843859e+03,1.7679613e+07,2.2271792e+07,2.1281797e+07
2.217798e+01,12,4.2618285e+05,4.5183618e+06,3.7197959e+03,1.7172109e+07,2.4337243e+07,2.5419715e+07
2.218846e+01,13,4.2629073e+05,4.5187642e+06,4.1508207e+03,1.4201552e+07,1.7905026e+07,2.5635102e+07
2.220488e+01,11,4.2640967e+05,4.5186594e+06,3.9448999e+03,6.5434193e+06,1.1124662e+07,2.1895915e+07
2.221126e+01,13,4.2620047e+05,4.5184814e+06,3.9847738e+03,1.3586063e+07,1.8370589e+07,2.3494471e+07
2.225203e+01,12,4.2616758e+05,4.5185573e+06,4.1235912e+03,1.7071357e+07,2.5356466e+07,2.7812587e+07
2.225894e+01,13,4.2607535e+05,4.5184518e+06,3.6924211e+03,1.7645519e+07,2.4533386e+07,2.4099943e+07
2.226922e+01,12,4.2635228e+05,4.5184353e+06,4.2039434e+03,1.7051918e+07,2.2011257e+07,2.7733656e+07
2.226927e+01,13,4.2651772e+05,4.5185895e+06,3.5682990e+03,1.3751106e+07,1.9792993e+07,2.3245966e+07
2.229823e+01,12,4.2618299e+05,4.5184868e+06,3.9767453e+03,2.3666362e+07,2.5441650e+07,2.9662806e+07
2.230258e+01,13,4.2620612e+05,4.5187894e+06,4.0612500e+03,2.0106994e+07,2.1240154e+07,2.8148351e+07
2.230871e+01,8,4.2647254e+05,4.5185423e+06,3.8849565e+03,1.5150459e+07,2.2264070e+07,2.5306825e+07
2.231624e+01,13,4.2622543e+05,4.5187872e+06,3.7789104e+03,1.8488219e+07,1.9407544e+07,2.3356501e+07
2.231631e+01,13,4.2632181e+05,4.5184843e+06,3.7676587e+03,2.0784387e+07,2.2510048e+07,2.4269295e+07
2.232158e+01,13,4.2635323e+05,4.5187351e+06,3.9130107e+03,1.5765271e+07,2.1714723e+07,2.4677419e+07
2.232249e+01,13,4.2636586e+05,4.5187093e+06,3.7990062e+03,1.9834101e+07,1.4921060e+07,2.4227932e+07
2.232746e+01,13,4.2597100e+05,4.5185872e+06,3.3185514e+03,1.6459058e+07,1.4792811e+07,2.0011802e+07
2.232773e+01,13,4.2604929e+05,4.5184161e+06,3.6154566e+03,1.5705561e+07,2.2749244e+07,2.3900291e+07
2.234064e+01,13,4.2619057e+05,4.5185991e+06,4.4345798e+03,1.6839679e+07,2.1104433e+07,3.0019104e+07
2.235146e+01,12,4.2625298e+05,4.5188484e+06,3.9971302e+03,1.6344530e+07,1.9345562e+07,2.5632765e+07
2.238767e+01,13,4.2627028e+05,4.5185626e+06,4.2175110e+03,1.3855802e+07,1.6253079e+07,2.5102276e+07
2.243818e+01,12,4.2627726e+05,4.5185147e+06,3.5772474e+03,1.8169472e+07,2.2386521e+07,2.1885890e+07
2.246241e+01,13,4.2609095e+05,4.5184729e+06,3.8429578e+03,7.7429156e+06,1.2727776e+07,2.3132747e+07
2.246625e+01,13,4.2608544e+05,4.5186183e+06,3.5681355e+03,1.4404923e+07,1.4602129e+07,2.3778439e+07
2.249055e+01,13,4.2643625e+05,4.5184650e+06,4.2653086e+03,1.3603602e+07,1.6784945e+07,2.7642768e+07
2.249195e+01,13,4.2644967e+05,4.5187043e+06,3.9030178e+03,1.9306180e+07,2.0700309e+07,2.5377681e+07
2.249971e+01,13,4.2626512e+05,4.5185765e+06,3.7763623e+03,7.6390948e+06,1.0961411e+07,2.3113440e+07
2.251595e+01,12,4.2607473e+05,4.5184934e+06,4.3353932e+03,1.7011724e+07,2.1652332e+07,2.9297458e+07
2.251707e+01,12,4.2627751e+05,4.5186438e+06,3.8682101e+03,2.3536819e+07,2.0532265e+07,2.8163570e+07
2.255449e+01,13,4.2626572e+05,4.5183495e+06,3.6510252e+03,1.6135199e+07,1.8480626e+07,2.2086334e+07
2.256754e+01,12,4.2602963e+05,4.5187083e+06,3.3908113e+03,1.8678526e+07,2.1558751e+07,2.0812550e+07
2.257588e+01,13,4.2627072e+05,4.5187551e+06,3.6002427e+03,1.3218660e+07,1.7042070e+07,2.4884927e+07
2.264509e+01,12,4.2619927e+05,4.5185299e+06,3.9645405e+03,1.0003986e+07,1.6556809e+07,2.2339342e+07
2.265438e+01,13,4.2603380e+05,4.5184507e+06,3.7543293e+03,2.0054961e+07,2.2199785e+07,2.6754487e+07
2.266880e+01,13,4.2623756e+05,4.5183658e+06,4.1116071e+03,1.8252405e+07,2.4052038e+07,2.7602201e+07
2.267195e+01,13,4.2626420e+05,4.5185432e+06,4.0348946e+03,1.6508612e+07,2.6825002e+07,2.8465203e+07
2.268609e+01,12,4.2605330e+05,4.5185707e+06,4.0265085e+03,1.6844776e+07,1.9158906e+07,2.4908601e+07
2.270431e+01,13,4.2641323e+05,4.5187269e+06,3.9172088e+03,1.4011861e+07,2.2629320e+07,2.7114680e+07
2.274190e+01,12,4.2609077e+05,4.5183543e+06,4.1869606e+03,1.1822221e+07,1.9035856e+07,2.6917380e+07
2.277450e+01,13,4.2636452e+05,4.5186649e+06,4.0221979e+03,2.1872069e+07,1.8761708e+07,2.7326735e+07
2.278681e+01,12,4.2622780e+05,4.5185395e+06,3.9771336e+03,2.1887160e+07,1.8373628e+07,2.8118478e+07
2.279808e+01,11,4.2652021e+05,4.5187096e+06,3.7617728e+03,1.3708215e+07,2.0515299e+07,2.4390245e+07
2.282118e+01,12,4.2611541e+05,4.5184930e+06,4.3673429e+03,1.3061475e+07,1.4777720e+07,2.6409535e+07
2.283793e+01,13,4.2638731e+05,4.5185769e+06,3.6828141e+03,1.1464555e+07,1.5025404e+07,2.4279963e+07
2.289389e+01,13,4.2633601e+05,4.5185342e+06,3.7914638e+03,2.1869970e+07,2.0163534e+07,2.4536824e+07
2.290298e+01,12,4.2603951e+05,4.5185777e+06,4.1634745e+03,1.3204329e+07,2.1751789e+07,2.8465533e+07
2.290374e+01,13,4.2618002e+05,4.5184783e+06,4.0082498e+03,1.6193840e+07,1.7823998e+07,2.4072752e+07
2.291429e+01,13,4.2632141e+05,4.5185294e+06,3.9857745e+03,2.0111825e+07,2.5480302e+07,2.6744706e+07
2.292899e+01,13,4.2638482e+05,4.5185055e+06,4.3482023e+03,1.6849817e+07,2.2548170e+07,2.9569822e+07
2.294031e+01,13,4.2642969e+05,4.5187612e+06,3.9764734e+03,1.7849087e+07,2.2614385e+07,2.8501943e+07
2.294341e+01,13,4.2589982e+05,4.5186457e+06,3.0164511e+03,1.5467489e+07,1.7998601e+07,1.7486277e+07
2.295334e+01,12,4.2615054e+05,4.5187657e+06,4.1645219e+03,1.7523037e+07,2.2497826e+07,2.8445532e+07
2.299324e+01,12,4.2609867e+05,4.5186788e+06,4.2215096e+03,1.7328759e+07,2.3658038e+07,2.9678242e+07
2.299715e+01,13,4.2620970e+05,4.5185351e+06,4.4643914e+03,1.4521170e+07,2.0309896e+07,2.8750810e+07
2.302245e+01,13,4.2610009e+05,4.5185106e+06,4.1046097e+03,1.8293142e+07,1.9961853e+07,2.9513638e+07
2.304449e+01,13,4.2608619e+05,4.5184448e+06,4.3471823e+03,1.7318827e+07,1.9132460e+07,2.9779031e+07
2.306581e+01,13,4.2613614e+05,4.5185169e+06,3.9771749e+03,1.7686558e+07,1.8908335e+07,2.4346164e+07
2.309220e+01,10,4.2631341e+05,4.5183144e+06,4.1343343e+03,1.6214351e+07,1.9685445e+07,2.7434546e+07
2.310033e+01,12,4.2641625e+05,4.5184540e+06,3.9822229e+03,1.4099923e+07,1.8070566e+07,2.4123606e+07
2.310056e+01,12,4.2629955e+05,4.5185372e+06,4.5197335e+03,2.2492944e+06,7.6518585e+06,2.5839782e+07
2.310503e+01,11,4.2589059e+05,4.5185921e+06,3.6126567e+03,1.6696839e+07,1.8574537e+07,2.3235831e+07
2.312457e+01,12,4.2620340e+05,4.5188504e+06,4.0979647e+03,1.3142210e+07,1.2084312e+07,2.5216253e+07
2.313817e+01,12,4.2630320e+05,4.5183702e+06,4.1772619e+03,1.3494180e+07,1.8071951e+07,2.8380588e+07
2.315188e+01,11,4.2636516e+05,4.5184568e+06,3.9856798e+03,1.6318136e+07,2.4300708e+07,2.8527457e+07
2.320443e+01,12,4.2601093e+05,4.5185766e+06,4.0012949e+03,1.7683097e+07,2.1695303e+07,2.8517173e+07
2.320894e+01,11,4.2614025e+05,4.5184284e+06,3.8621052e+03,2.1381682e+07,1.9305480e+07,2.5595649e+07
2.320921e+01,10,4.2615274e+05,4.5184022e+06,3.4751203e+03,1.9027457e+07,2.1566455e+07,2.4730240e+07
2.322054e+01,11,4.2624073e+05,4.5183521e+06,3.4604992e+03,1.8216126e+07,2.4366863e+07,2.3868326e+07
2.325896e+01,13,4.2642229e+05,4.5187568e+06,3.7259002e+03,2.2218752e+07,2.3275496e+07,2.5219026e+07
2.326308e+01,11,4.2639750e+05,4.5186657e+06,4.0897690e+03,1.9436464e+07,2.0678426e+07,2.6735485e+07
2.326511e+01,13,4.2619838e+05,4.5186045e+06,4.2783949e+03,1.7812698e+07,2.4579514e+07,2.8976678e+07
2.327704e+01,12,4.2637288e+05,4.5183992e+06,3.9731756e+03,1.7543664e+07,1.9470111e+07,2.5016700e+07
2.328684e+01,13,4.2621068e+05,4.5186807e+06,4.2122939e+03,1.9574106e+07,2.1223006e+07,3.0810753e+07
2.328845e+01,11,4.2625829e+05,4.5185865e+06,4.0489144e+03,1.3927700e+07,2.5409032e+07,2.8256579e+07
2.329014e+01,13,4.2605628e+05,4.5187041e+06,4.0217281e+03,2.0558673e+07,1.9375912e+07,2.7204597e+07
2.329996e+01,13,4.2644625e+05,4.5187275e+06,3.9918287e+03,2.1214818e+07,1.9925981e+07,2.7617510e+07
2.332302e+01,13,4.2633077e+05,4.5186006e+06,3.8111605e+03,1.2868455e+07,2.3574599e+07,2.6188359e+07
2.333388e+01,9,4.2612760e+05,4.5184795e+06,4.2200494e+03,1.6293639e+07,2.4675547e+07,3.0336825e+07
2.334086e+01,12,4.2631919e+05,4.5183711e+06,3.7238477e+03,1.9946404e+07,2.0486952e+07,2.3694906e+07
2.335427e+01,13,4.2618348e+05,4.5186284e+06,4.4378054e+03,1.5945303e+07,2.2883317e+07,3.1217098e+07
2.336230e+01,13,4.2605212e+05,4.5187650e+06,4.1310332e+03,1.6547828e+07,2.0482874e+07,2.7606015e+07
2.337582e+01,13,4.2628144e+05,4.5186466e+06,4.0863006e+03,1.7021535e+07,2.6843431e+07,2.9531141e+07
2.339326e+01,12,4.2644217e+05,4.5187386e+06,3.8257083e+03,1.6492657e+07,2.3205742e+07,2.7567451e+07
2.339834e+01,13,4.2626503e+05,4.5187346e+06,3.9252166e+03,1.9867722e+07,1.6168296e+07,2.4687216e+07
2.341577e+01,12,4.2606081e+05,4.5183880e+06,4.2012366e+03,1.3127161e+07,1.7578569e+07,2.5698218e+07
2.342266e+01,12,4.2649113e+05,4.5186233e+06,3.8838164e+03,2.1422906e+07,2.2427635e+07,2.6226020e+07
2.342362e+01,13,4.2616723e+05,4.5183327e+06,4.2859690e+03,1.6318467e+07,2.1836438e+07,2.9708369e+07
2.343781e+01,13,4.2621887e+05,4.5187416e+06,4.3334868e+03,1.6114259e+07,2.1535950e+07,2.9412666e+07
2.344242e+01,13,4.2636513e+05,4.5187599e+06,4.0573759e+03,2.1191033e+07,1.9409642e+07,2.8051875e+07
2.345135e+01,13,4.2640276e+05,4.5187176e+06,4.1709908e+03,1.7497155e+07,1.7970413e+07,2.9336678e+07
2.345823e+01,13,4.2616320e+05,4.5185798e+06,4.4855073e+03,1.7776127e+07,2.1423266e+07,3.1455580e+07
2.347937e+01,11,4.2606570e+05,4.5184989e+06,3.8869364e+03,2.0084010e+07,1.7495978e+07,2.5137222e+07
2.347945e+01,13,4.2630216e+05,4.5183877e+06,4.2484059e+03,1.3310784e+07,2.0239875e+07,2.9373978e+07
2.348102e+01,13,4.2616566e+05,4.5186172e+06,3.8747386e+03,1.8130888e+07,2.3426331e+07,2.4495409e+07
2.348543e+01,12,4.2618323e+05,4.5184715e+06,4.4505271e+03,1.8126943e+07,1.9301898e+07,2.9743002e+07
2.350335e+01,13,4.2626243e+05,4.5186908e+06,3.4357895e+03,1.9595748e+07,2.0702029e+07,2.5557061e+07
2.350603e+01,13,4.2632665e+05,4.5186588e+06,4.0989925e+03,1.3611420e+07,2.4039599e+07,2.6998267e+07
2.350961e+01,12,4.2634947e+05,4.5183328e+06,3.7231594e+03,2.0337517e+07,2.0133469e+07,2.5350021e+07
2.351575e+01,11,4.2611854e+05,4.5184900e+06,4.1065852e+03,1.1933405e+07,2.1248289e+07,2.5188388e+07
2.352628e+01,12,4.2596286e+05,4.5185992e+06,3.9060337e+03,1.1700055e+07,1.2116270e+07,2.2317513e+07
2.352645e+01,13,4.2634194e+05,4.5183197e+06,3.9381526e+03,1.5303528e+07,1.9619225e+07,2.6355087e+07
2.352816e+01,13,4.2611988e+05,4.5183631e+06,4.2245002e+03,1.6166833e+07,2.2985428e+07,2.7949525e+07
2.353458e+01,13,4.2624626e+05,4.5184994e+06,3.7609062e+03,1.5908249e+07,1.6277239e+07,2.6269567e+07
2.353757e+01,13,4.2617512e+05,4.5187510e+06,3.8599536e+03,9.5241513e+06,2.0649605e+07,2.4630751e+07
2.354741e+01,10,4.2652294e+05,4.5185851e+06,3.9312555e+03,1.6969788e+07,2.2219706e+07,2.7707199e+07
2.356453e+01,12,4.2618739e+05,4.5185734e+06,4.7007409e+03,3.6440105e+06,1.1544055e+07,2.8290734e+07
2.356762e+01,13,4.2624680e+05,4.5184952e+06,4.1667043e+03,1.0185074e+07,1.8921391e+07,2.8498983e+07
2.358177e+01,13,4.2629626e+05,4.5186373e+06,4.0575086e+03,1.4690132e+07,2.5689576e+07,2.7526846e+07
2.359277e+01,13,4.2625252e+05,4.5185949e+06,4.5031665e+03,1.7356638e+07,1.8207661e+07,3.1310446e+07
2.360781e+01,12,4.2650411e+05,4.5185599e+06,4.0847350e+03,1.7177153e+07,2.2821591e+07,2.7810045e+07
2.361995e+01,13,4.2595201e+05,4.5185334e+06,3.0647256e+03,1.4029482e+07,1.9074327e+07,1.8253456e+07
2.363938e+01,13,4.2620499e+05,4.5186716e+06,3.8445761e+03,1.6799398e+07,2.0059550e+07,2.8199053e+07
2.364256e+01,13,4.2614007e+05,4.5182906e+06,3.9532040e+03,1.8471355e+07,2.3069353e+07,2.7318917e+07
2.366909e+01,13,4.2629705e+05,4.5183741e+06,4.2690733e+03,1.2610391e+07,2.1642376e+07,2.8934691e+07
2.367456e+01,10,4.2647730e+05,4.5187080e+06,4.0625271e+03,1.8701673e+07,2.2079446e+07,2.9019704e+07
2.371926e+01,13,4.2599454e+05,4.5185322e+06,3.6680742e+03,1.1021261e+07,1.6847015e+07,2.3554996e+07
2.376327e+01,13,4.2645065e+05,4.5188607e+06,3.9487059e+03,1.2315563e+07,1.4056231e+07,2.4416188e+07
2.376819e+01,12,4.2636539e+05,4.5190112e+06,3.1692631e+03,1.3971417e+07,1.6794574e+07,2.0247229e+07
2.377133e+01,12,4.2618272e+05,4.5182807e+06,3.8213738e+03,2.0251885e+07,2.2316685e+07,2.6382805e+07
2.378644e+01,12,4.2630284e+05,4.5183580e+06,3.9466185e+03,2.1576183e+07,2.0896090e+07,2.7923712e+07
2.379182e+01,13,4.2650058e+05,4.5186838e+06,4.0220459e+03,1.2223474e+07,1.7314270e+07,2.4507825e+07
2.379547e+01,13,4.2605813e+05,4.5185654e+06,4.1815769e+03,1.5383242e+07,2.2841342e+07,2.9802922e+07
2.380173e+01,13,4.2606825e+05,4.5186198e+06,4.0812205e+03,1.9753894e+07,2.0482428e+07,2.6465441e+07
2.380240e+01,12,4.2621277e+05,4.5184872e+06,4.4391200e+03,2.0257189e+07,2.2312250e+07,3.1078302e+07
2.381064e+01,12,4.2607033e+05,4.5185367e+06,3.9822756e+03,1.6532544e+07,2.5731128e+07,2.8404135e+07
2.381512e+01,8,4.2607040e+05,4.5184653e+06,3.5211700e+03,9.4782651e+06,1.3546940e+07,2.1021213e+07
2.383748e+01,13,4.2603905e+05,4.5185258e+06,4.3455844e+03,1.4873834e+07,1.6192069e+07,2.9295560e+07
2.383788e+01,13,4.2611376e+05,4.5183052e+06,4.0625189e+03,1.6565787e+07,2.2911511e+07,2.7056263e+07
2.383931e+01,12,4.2629863e+05,4.5187763e+06,4.1587825e+03,1.9259934e+07,1.9836706e+07,2.9676607e+07
2.384159e+01,13,4.2606567e+05,4.5186390e+06,3.7020824e+03,1.9177857e+07,2.1415181e+07,2.2919803e+07
2.384778e+01,12,4.2649265e+05,4.5186617e+06,3.8394874e+03,1.6245524e+07,2.3636787e+07,2.5319878e+07
2.385636e+01,13,4.2603486e+05,4.5186761e+06,4.3912178e+03,6.4676346e+06,1.3508212e+07,2.5714118e+07
2.386426e+01,13,4.2629558e+05,4.5186866e+06,3.9573379e+03,2.4256640e+07,2.3825318e+07,2.7748260e+07
2.386984e+01,13,4.2615416e+05,4.5184345e+06,3.5852523e+03,1.5065528e+07,2.3498538e+07,2.4538842e+07
2.387552e+01,13,4.2641169e+05,4.5185785e+06,4.0705361e+03,1.7050779e+07,2.4082819e+07,2.6767778e+07
2.387881e+01,13,4.2613414e+05,4.5183081e+06,4.2692859e+03,1.5435405e+07,1.8789804e+07,2.8556508e+07
2.388013e+01,13,4.2617484e+05,4.5188447e+06,3.9715783e+03,1.8901749e+07,1.7193920e+07,2.5684341e+07
2.389057e+01,13,4.2615883e+05,4.5187434e+06,3.7753018e+03,1.7292503e+07,2.1599569e+07,2.3194903e+07
2.389874e+01,13,4.2609394e+05,4.5183503e+06,3.9992110e+03,2.1028815e+07,2.4944188e+07,2.7747420e+07
2.391166e+01,13,4.2620613e+05,4.5185753e+06,3.7828093e+03,1.5078417e+07,2.2971747e+07,2.3113147e+07
2.392098e+01,11,4.2607332e+05,4.5183432e+06,3.9685547e+03,1.7354266e+07,2.0662215e+07,2.5231981e+07
2.392503e+01,13,4.2637437e+05,4.5185571e+06,3.9747621e+03,1.7738182e+07,2.4270357e+07,2.9626008e+07
2.393216e+01,13,4.2593096e+05,4.5187584e+06,3.8167701e+03,1.2350506e+07,1.6561042e+07,2.3930352e+07
2.397457e+01,13,4.2633838e+05,4.5188774e+06,3.7530071e+03,2.1901146e+07,2.1245533e+07,2.5930547e+07
2.398082e+01,11,4.2625797e+05,4.5182828e+06,3.9946198e+03,1.9252898e+07,2.4014879e+07,2.7878744e+07
2.400031e+01,10,4.2635694e+05,4.5186014e+06,4.0472569e+03,2.2388568e+07,2.1633836e+07,2.7161511e+07
2.400907e+01,13,4.2632395e+05,4.5188137e+06,3.9143986e+03,1.5965455e+07,2.2853822e+07,2.8153851e+07
2.401053e+01,13,4.2648901e+05,4.5185813e+06,4.0307401e+03,1.8063205e+07,1.7301649e+07,2.8118345e+07
2.401780e+01,13,4.2625249e+05,4.5185589e+06,4.0222478e+03,1.5230389e+07,1.9461674e+07,2.3943884e+07
2.402140e+01,13,4.2621380e+05,4.5184193e+06,4.3610144e+03,1.3905236e+07,1.2119543e+07,2.7825058e+07
2.402503e+01,13,4.2627035e+05,4.5184424e+06,3.6366928e+03,1.9348821e+07,1.6695362e+07,2.2276550e+07
2.403110e+01,12,4.2618014e+05,4.5186824e+06,3.9830017e+03,1.7494989e+07,1.9425797e+07,2.9133750e+07
2.404880e+01,12,4.2628085e+05,4.5187613e+06,4.3518356e+03,5.7894323e+06,1.4414867e+07,2.7104335e+07
2.406296e+01,13,4.2620185e+05,4.5186139e+06,4.1697758e+03,1.8924576e+07,2.1116858e+07,3.0982571e+07
2.407091e+01,13,4.2610000e+05,4.5184879e+06,4.2597370e+03,1.7576085e+07,2.2728544e+07,3.1044076e+07
2.408427e+01,13,4.2634412e+05,4.5188660e+06,3.8757051e+03,1.7232234e+07,2.2545840e+07,2.5714617e+07
2.408876e+01,13,4.2631056e+05,4.5185388e+06,3.8830621e+03,1.4389388e+07,2.0470300e+07,2.3038128e+07
2.410552e+01,12,4.2634390e+05,4.5184441e+06,3.6307318e+03,2.1983061e+07,1.8631450e+07,2.5347574e+07
2.414469e+01,13,4.2630934e+05,4.5184316e+06,3.9887342e+03,1.1301557e+07,2.0218371e+07,2.4056992e+07
2.414816e+01,13,4.2598346e+05,4.5185900e+06,3.8015362e+03,2.1802170e+07,2.5955955e+07,2.6791928e+07
2.414921e+01,13,4.2630046e+05,4.5184296e+06,3.8927673e+03,1.8920953e+07,2.1595409e+07,2.4391065e+07
2.415946e+01,12,4.2630586e+05,4.5183128e+06,3.9289080e+03,2.0947645e+07,2.5360237e+07,2.7055763e+07
2.417085e+01,13,4.2639805e+05,4.5185854e+06,3.9949709e+03,1.4389067e+07,1.6657502e+07,2.3319728e+07
2.418433e+01,13,4.2622261e+05,4.5182731e+06,3.9607620e+03,1.7318006e+07,2.0113182e+07,2.5499675e+07
2.421379e+01,12,4.2652277e+05,4.5188323e+06,3.6328628e+03,1.0695359e+07,1.3732104e+07,2.1313549e+07
2.422773e+01,11,4.2647099e+05,4.5186863e+06,4.1144070e+03,2.0395273e+07,2.1256239e+07,2.9396714e+07
2.423207e+01,12,4.2621095e+05,4.5185683e+06,4.5235441e+03,1.6256816e+07,1.5154642e+07,3.0652454e+07
2.423665e+01,13,4.2629478e+05,4.5184291e+06,4.0483847e+03,1.6076078e+07,1.8421735e+07,2.8836939e+07
2.424213e+01,12,4.2652395e+05,4.5184119e+06,3.4968565e+03,1.7105742e+07,1.9923302e+07,2.2364045e+07
2.427518e+01,13,4.2600974e+05,4.5183575e+06,3.8271240e+03,1.4619608e+07,2.1620741e+07,2.4615225e+07
2.428430e+01,13,4.2623123e+05,4.5185833e+06,4.1929624e+03,1.7841269e+07,2.5579821e+07,3.1430067e+07
2.430560e+01,13,4.2653923e+05,4.5185185e+06,3.7102500e+03,1.9419758e+07,2.2442778e+07,2.6598273e+07
2.432797e+01,13,4.2606676e+05,4.5186538e+06,4.3129567e+03,1.1976409e+07,1.8564651e+07,2.9554115e+07
2.432891e+01,13,4.2649729e+05,4.5186648e+06,3.6016936e+03,1.3390895e+07,2.0089412e+07,2.1651205e+07
2.433181e+01,13,4.2627724e+05,4.5186303e+06,3.7690073e+03,6.8630049e+06,1.2549100e+07,2.3597637e+07
2.433612e+01,12,4.2623050e+05,4.5183473e+06,3.6011487e+03,1.5180003e+07,1.8777530e+07,2.4331278e+07
2.433676e+01,13,4.2642684e+05,4.5185522e+06,3.8555381e+03,2.0767914e+07,2.2393491e+07,2.8949729e+07
2.434472e+01,13,4.2627873e+05,4.5185472e+06,3.8559208e+03,2.1194985e+07,2.4188357e+07,2.9606915e+07
2.440997e+01,13,4.2593076e+05,4.5185112e+06,4.0428241e+03,1.6245618e+07,2.0326912e+07,2.7441986e+07
2.442084e+01,13,4.2603634e+05,4.5187276e+06,3.9673298e+03,1.9481376e+07,1.8164484e+07,2.5454225e+07
2.442369e+01,13,4.2647711e+05,4.5187275e+06,3.8136386e+03,1.4996489e+07,2.2533099e+07,2.6934294e+07
2.442964e+01,12,4.2610283e+05,4.5186994e+06,4.3848082e+03,1.6538477e+07,1.9067283e+07,2.8773071e+07
2.445149e+01,13,4.2611481e+05,4.5186184e+06,4.0000760e+03,1.1747175e+07,2.3344188e+07,2.5506392e+07
2.446599e+01,13,4.2626842e+05,4.5185812e+06,4.4136698e+03,1.7774337e+07,2.1585914e+07,2.9054357e+07
2.447888e+01,11,4.2606231e+05,4.5185036e+06,4.1115238e+03,2.0918055e+07,1.8744603e+07,2.8557571e+07
2.448074e+01,11,4.2650210e+05,4.5186628e+06,3.9616120e+03,2.1036664e+07,2.4480935e+07,2.7649090e+07
2.448121e+01,13,4.2610448e+05,4.5184608e+06,4.4641379e+03,1.4785260e+07,1.4175033e+07,2.8186522e+07
2.448733e+01,13,4.2648474e+05,4.5185920e+06,4.3198572e+03,1.2980210e+07,1.3540713e+07,2.7870038e+07
2.453764e+01,11,4.2643319e+05,4.5186353e+06,4.0968675e+03,1.7267187e+07,2.5738281e+07,2.8379945e+07
2.453773e+01,13,4.2639109e+05,4.5187222e+06,3.8256601e+03,1.6341244e+07,2.5998912e+07,2.7457793e+07
2.454743e+01,13,4.2628170e+05,4.5185261e+06,4.1120931e+03,1.6816521e+07,2.2942552e+07,3.0635601e+07
2.454822e+01,13,4.2628790e+05,4.5185526e+06,4.5551019e+03,1.7282150e+07,2.3171784e+07,3.1825895e+07
