depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
3.0763760e+03,1.3472171e+07,1.4711353e+07,1.7575514e+07,-9.8188683e+05,1.2660087e+05,-4.2006061e+05
3.0893878e+03,1.3328998e+07,1.4429387e+07,1.7654804e+07,-1.0406856e+06,9.8276467e+04,-4.6482980e+05
3.1173333e+03,1.3300233e+07,1.4285221e+07,1.7585505e+07,-1.1494792e+06,2.4100749e+05,-3.8949341e+05
3.0635432e+03,1.3366527e+07,1.4056585e+07,1.7225613e+07,-9.8307576e+05,2.3487044e+05,-4.2619467e+05
3.0661988e+03,1.3370418e+07,1.4401744e+07,1.7514355e+07,-1.2255529e+06,9.0173416e+04,-3.2176235e+05
3.0887422e+03,1.3317164e+07,1.4527989e+07,1.7610892e+07,-1.2354039e+06,1.0378216e+05,-3.7577243e+05
3.0707524e+03,1.3588765e+07,1.4915667e+07,1.7573071e+07,-1.1040335e+06,9.8621713e+04,-4.1593684e+05
3.0936595e+03,1.3269457e+07,1.4775773e+07,1.7672782e+07,-9.8063778e+05,1.2163659e+05,-3.6732229e+05
3.0110319e+03,1.3674629e+07,1.4840283e+07,1.7317534e+07,-1.1155860e+06,3.4363970e+04,-3.2919283e+05
3.1165173e+03,1.3410927e+07,1.4827641e+07,1.7976178e+07,-1.1566490e+06,7.0396657e+03,-3.8857605e+05
3.1327249e+03,1.3273329e+07,1.4238319e+07,1.7831945e+07,-1.2728322e+06,5.8070829e+04,-4.1486318e+05
3.0895248e+03,1.3504328e+07,1.4972591e+07,1.7852547e+07,-1.1953659e+06,2.1366901e+04,-3.5581208e+05
3.0242042e+03,1.3301884e+07,1.4763571e+07,1.7368770e+07,-9.9651520e+05,-5.4612499e+04,-4.1956892e+05
3.0514546e+03,1.3624636e+07,1.4812579e+07,1.7721640e+07,-1.0331486e+06,-8.8044347e+04,-3.7623971e+05
3.0372967e+03,1.3557390e+07,1.4540627e+07,1.7243669e+07,-1.0223868e+06,1.5846066e+05,-3.8213978e+05
3.0608437e+03,1.3411706e+07,1.4594567e+07,1.7560030e+07,-9.4155668e+05,8.1351612e+04,-4.7500896e+05
3.1218150e+03,1.3324434e+07,1.4680512e+07,1.7795700e+07,-1.1277329e+06,1.4357066e+05,-3.7119083e+05
3.0388013e+03,1.3489172e+07,1.4382075e+07,1.7254659e+07,-9.2078995e+05,1.7988173e+05,-3.9328786e+05
3.0808498e+03,1.3430350e+07,1.4536618e+07,1.7674930e+07,-1.2169584e+06,4.9655501e+04,-3.4407636e+05
3.0755697e+03,1.3115705e+07,1.4412458e+07,1.7484629e+07,-1.3296711e+06,1.2327947e+05,-3.2691660e+05
3.0596034e+03,1.3447546e+07,1.4588178e+07,1.7311226e+07,-1.1332775e+06,1.3500833e+05,-4.3455992e+05
3.0933158e+03,1.3161800e+07,1.4627410e+07,1.7665177e+07,-1.0925452e+06,1.1206172e+05,-3.5930197e+05
3.0123744e+03,1.3663494e+07,1.4785683e+07,1.7331357e+07,-1.1378635e+06,1.8963277e+04,-3.2977318e+05
3.0711289e+03,1.3623353e+07,1.4899590e+07,1.7761407e+07,-1.1659342e+06,-2.3470268e+04,-3.7086482e+05
3.1238749e+03,1.3314906e+07,1.4372918e+07,1.7826591e+07,-1.2471690e+06,4.9925432e+04,-4.0811751e+05
3.0886787e+03,1.3481098e+07,1.5050152e+07,1.7923891e+07,-1.1676601e+06,-1.7812153e+04,-3.3789680e+05
3.0631829e+03,1.3378863e+07,1.4740859e+07,1.7534183e+07,-1.0501312e+06,4.0802433e+04,-4.0791148e+05
3.0524886e+03,1.3512801e+07,1.4554285e+07,1.7527829e+07,-1.0584261e+06,3.5866190e+04,-3.7223898e+05
3.0362678e+03,1.3363322e+07,1.4276332e+07,1.6954441e+07,-9.8874397e+05,3.3985226e+05,-3.5574207e+05
3.0646191e+03,1.3390511e+07,1.4554797e+07,1.7555038e+07,-9.1810244e+05,1.1523996e+05,-4.9593976e+05
3.1321946e+03,1.3386670e+07,1.4828762e+07,1.7921981e+07,-1.1569217e+06,1.0669182e+05,-3.6995908e+05
3.0474840e+03,1.3475690e+07,1.4451038e+07,1.7311532e+07,-9.6824763e+05,1.6612255e+05,-3.9704241e+05
3.0513695e+03,1.3543644e+07,1.4356027e+07,1.7354116e+07,-1.1921578e+06,1.4242089e+05,-3.3326479e+05
3.0648124e+03,1.3100423e+07,1.4383340e+07,1.7371419e+07,-1.3144335e+06,1.5930533e+05,-3.1744125e+05
3.0916264e+03,1.3525206e+07,1.4860197e+07,1.7766470e+07,-1.2023023e+06,-6.1784399e+03,-4.3439546e+05
3.0700513e+03,1.3099810e+07,1.4618644e+07,1.7537341e+07,-9.8629350e+05,5.3817726e+04,-4.3224006e+05
2.9899321e+03,1.3654257e+07,1.4679374e+07,1.7039815e+07,-1.0757952e+06,1.2476835e+05,-3.1922659e+05
3.0711289e+03,1.3623353e+07,1.4899590e+07,1.7761407e+07,-1.1659342e+06,-2.3470268e+04,-3.7086482e+05
3.1047318e+03,1.3390768e+07,1.4658670e+07,1.7857791e+07,-1.1761844e+06,2.5715695e+03,-3.9844046e+05
3.0471451e+03,1.3527840e+07,1.5103252e+07,1.7577186e+07,-1.1409052e+06,6.2790962e+04,-2.9845267e+05
3.0953198e+03,1.3177304e+07,1.4703785e+07,1.7644549e+07,-9.6359666e+05,6.3623404e+04,-4.6797446e+05
3.0085894e+03,1.3615085e+07,1.4778240e+07,1.7308904e+07,-1.0542029e+06,4.3064236e+04,-3.1449360e+05
3.0337514e+03,1.3333544e+07,1.4173240e+07,1.6883473e+07,-9.5015328e+05,3.7333213e+05,-3.5948560e+05
3.0595582e+03,1.3432565e+07,1.4509314e+07,1.7473695e+07,-9.3964647e+05,1.3776610e+05,-4.6059925e+05
3.1629955e+03,1.3396481e+07,1.4949857e+07,1.8149060e+07,-1.1614721e+06,1.4860466e+05,-3.0196966e+05
3.0474043e+03,1.3599312e+07,1.4736288e+07,1.7415538e+07,-8.3341431e+05,1.6452345e+05,-3.8845932e+05
3.0385860e+03,1.3435496e+07,1.3977208e+07,1.7009283e+07,-1.0967775e+06,3.2622135e+05,-3.0478277e+05
3.0780314e+03,1.3096896e+07,1.4061397e+07,1.7366098e+07,-1.2207008e+06,1.9002019e+05,-3.5561652e+05
3.0878564e+03,1.3530221e+07,1.4856477e+07,1.7738044e+07,-1.1974429e+06,-2.1441973e+02,-4.3042673e+05
3.0628280e+03,1.3262576e+07,1.4612016e+07,1.7481318e+07,-9.8601629e+05,8.5299786e+04,-4.1254636e+05
3.0221763e+03,1.3534514e+07,1.4556457e+07,1.7211126e+07,-1.0303578e+06,1.3449341e+05,-3.7070925e+05
3.0898982e+03,1.3643545e+07,1.5078248e+07,1.7993490e+07,-1.1560786e+06,-1.2986442e+05,-4.5038564e+05
3.1258812e+03,1.3370954e+07,1.4503683e+07,1.7977526e+07,-1.1794669e+06,-3.1005151e+04,-4.4533414e+05
3.0411578e+03,1.3547217e+07,1.5097259e+07,1.7523356e+07,-1.0266069e+06,8.2885805e+04,-3.2399449e+05
3.0917139e+03,1.3182049e+07,1.4657135e+07,1.7587715e+07,-1.0131134e+06,9.4222485e+04,-4.4427095e+05
2.9944460e+03,1.3692179e+07,1.4685061e+07,1.7210547e+07,-1.0838186e+06,5.5024978e+04,-2.9752797e+05
3.0509926e+03,1.3325127e+07,1.4421793e+07,1.7242534e+07,-9.8981250e+05,2.0421268e+05,-3.8264219e+05
3.0858028e+03,1.3391688e+07,1.4518413e+07,1.7683989e+07,-1.0155210e+06,6.1781138e+04,-4.6916572e+05
3.0945513e+03,1.3490212e+07,1.4874967e+07,1.7775983e+07,-1.1035699e+06,1.1395886e+05,-2.9302075e+05
3.0866803e+03,1.3516705e+07,1.4633254e+07,1.7712721e+07,-1.0108032e+06,6.7571425e+04,-4.0625093e+05
3.0543624e+03,1.3297968e+07,1.3980514e+07,1.7144464e+07,-1.1453457e+06,2.7992383e+05,-3.1531486e+05
3.1117046e+03,1.3087644e+07,1.4183205e+07,1.7660462e+07,-1.2062708e+06,1.2609372e+05,-3.8846404e+05
3.0686645e+03,1.3399875e+07,1.4571534e+07,1.7376484e+07,-1.0340624e+06,1.7202193e+05,-4.0507858e+05
3.0624536e+03,1.3109539e+07,1.4582637e+07,1.7457849e+07,-9.7048964e+05,7.6856886e+04,-4.4438693e+05
3.0371954e+03,1.3654480e+07,1.4791367e+07,1.7498533e+07,-1.1229891e+06,1.0869013e+04,-3.9792472e+05
3.0716689e+03,1.3780803e+07,1.5328243e+07,1.7986728e+07,-1.1889179e+06,-1.6746670e+05,-4.3817930e+05
3.1052895e+03,1.3425553e+07,1.4688244e+07,1.7866422e+07,-1.0993689e+06,6.0787100e+03,-4.1031104e+05
2.9931208e+03,1.3448693e+07,1.5374064e+07,1.7323090e+07,-9.3085581e+05,1.8574844e+04,-3.7607253e+05
3.0940054e+03,1.3274045e+07,1.4724491e+07,1.7647765e+07,-1.0378330e+06,1.0207683e+05,-3.9729952e+05
3.0137394e+03,1.3527641e+07,1.4751829e+07,1.7273721e+07,-1.0383956e+06,7.7281168e+04,-3.3519084e+05
3.0592227e+03,1.3389596e+07,1.4516034e+07,1.7294710e+07,-9.5819468e+05,2.1114159e+05,-3.9167615e+05
3.1019974e+03,1.3132210e+07,1.4189699e+07,1.7680120e+07,-1.1225219e+06,9.7980564e+04,-4.8231085e+05
3.0994077e+03,1.3473118e+07,1.4844509e+07,1.7783383e+07,-1.1058562e+06,1.2025022e+05,-2.9054508e+05
3.0703034e+03,1.3627058e+07,1.4714296e+07,1.7664310e+07,-1.0223992e+06,7.4839816e+04,-3.7760782e+05
3.0678050e+03,1.3248011e+07,1.4248834e+07,1.7339872e+07,-1.1376800e+06,2.0235977e+05,-3.5445629e+05
3.1432352e+03,1.2972630e+07,1.4050336e+07,1.7806290e+07,-1.2503134e+06,1.4331683e+05,-3.5270089e+05
3.0628194e+03,1.3393963e+07,1.4530019e+07,1.7271667e+07,-1.0273477e+06,2.1200031e+05,-4.0397919e+05
3.0752904e+03,1.2997932e+07,1.4146026e+07,1.7380920e+07,-9.9588442e+05,1.4877862e+05,-4.5496014e+05
3.0619827e+03,1.3459454e+07,1.4548150e+07,1.7541345e+07,-1.1057932e+06,6.0748421e+04,-4.1533831e+05
3.0444212e+03,1.3506609e+07,1.5172472e+07,1.7659584e+07,-1.0619408e+06,-4.3432163e+04,-4.2434459e+05
3.1112508e+03,1.3115414e+07,1.4435260e+07,1.7703485e+07,-9.5205254e+05,1.4496437e+05,-3.6709998e+05
3.0067538e+03,1.3544750e+07,1.5242319e+07,1.7405497e+07,-1.0006220e+06,8.8258394e+03,-3.8148804e+05
3.1013913e+03,1.3189219e+07,1.4959727e+07,1.7827157e+07,-1.0740379e+06,-1.5673675e+04,-4.3892430e+05
3.0215472e+03,1.3586105e+07,1.4522108e+07,1.7250818e+07,-1.0563006e+06,9.8995284e+04,-3.3108174e+05
3.0444403e+03,1.3373675e+07,1.4132526e+07,1.7070329e+07,-1.0030220e+06,2.9671213e+05,-3.8418444e+05
3.0911979e+03,1.3160011e+07,1.4328491e+07,1.7758599e+07,-1.0969957e+06,4.3115216e+04,-4.7537356e+05
3.0781165e+03,1.3483849e+07,1.4939613e+07,1.7725765e+07,-1.0906823e+06,6.0056534e+04,-3.4442286e+05
3.0916891e+03,1.3489089e+07,1.4746990e+07,1.7634402e+07,-9.9209884e+05,1.6468800e+05,-3.4779077e+05
3.1043050e+03,1.3308792e+07,1.4382705e+07,1.7589617e+07,-1.2506356e+06,2.2067414e+05,-3.2528436e+05
3.1363110e+03,1.3088433e+07,1.3728832e+07,1.7624303e+07,-1.2652931e+06,2.0712108e+05,-3.3764755e+05
3.0573826e+03,1.3441913e+07,1.4723595e+07,1.7385862e+07,-1.0400195e+06,1.4012845e+05,-4.0918462e+05
3.0890285e+03,1.2875630e+07,1.3918080e+07,1.7375408e+07,-9.9562824e+05,1.7429927e+05,-4.7238914e+05
3.0361686e+03,1.3573391e+07,1.4734076e+07,1.7457675e+07,-1.0466508e+06,3.2240153e+04,-4.3889727e+05
3.0431118e+03,1.3519401e+07,1.5137648e+07,1.7626032e+07,-1.0594567e+06,-2.6882784e+04,-4.2213603e+05
3.0995998e+03,1.3165354e+07,1.4547965e+07,1.7731324e+07,-9.6384549e+05,9.4309165e+04,-4.2008393e+05
3.0235654e+03,1.3393686e+07,1.4915574e+07,1.7375258e+07,-9.9720245e+05,5.4169984e+04,-4.0233848e+05
3.0979604e+03,1.3231484e+07,1.4833977e+07,1.7802513e+07,-1.0436019e+06,1.5288118e+04,-3.9039925e+05
3.0655148e+03,1.3363862e+07,1.4257222e+07,1.7374019e+07,-1.0431772e+06,1.4688180e+05,-3.0139973e+05
3.0642243e+03,1.3356967e+07,1.4104692e+07,1.7187835e+07,-1.0771262e+06,3.2128021e+05,-4.0045870e+05
3.0771409e+03,1.3260867e+07,1.4539108e+07,1.7710683e+07,-1.0761050e+06,1.7904576e+04,-4.3370866e+05
3.0966113e+03,1.3529996e+07,1.4903132e+07,1.7812918e+07,-1.0868976e+06,9.9825059e+04,-3.3828664e+05
3.1035483e+03,1.3333409e+07,1.4498677e+07,1.7652960e+07,-1.0059622e+06,1.8381789e+05,-3.5930604e+05
3.1036466e+03,1.3351818e+07,1.4515977e+07,1.7652895e+07,-1.1110519e+06,1.9727103e+05,-3.3146754e+05
3.1232048e+03,1.3134024e+07,1.4032903e+07,1.7680733e+07,-1.1993665e+06,1.6175902e+05,-3.4140301e+05
3.0606213e+03,1.3406087e+07,1.5099730e+07,1.7578701e+07,-1.0269512e+06,-1.2091171e+04,-4.1520612e+05
3.0979579e+03,1.2909480e+07,1.3874208e+07,1.7411721e+07,-1.1220285e+06,1.9686989e+05,-4.2481712e+05
3.0430194e+03,1.3545065e+07,1.4765614e+07,1.7492155e+07,-1.0603815e+06,3.1452291e+04,-4.2801746e+05
3.0619422e+03,1.3394555e+07,1.5165426e+07,1.7819473e+07,-1.1343703e+06,-5.5854309e+04,-4.0251730e+05
3.1015173e+03,1.2988864e+07,1.4677576e+07,1.7881129e+07,-1.0281070e+06,-3.3714904e+04,-4.5032046e+05
3.0167032e+03,1.3403784e+07,1.4890301e+07,1.7315802e+07,-9.7311527e+05,6.8146469e+04,-4.1039146e+05
3.0979446e+03,1.3331602e+07,1.4941668e+07,1.7781766e+07,-1.1992397e+06,2.8113641e+04,-3.3729013e+05
3.0524714e+03,1.3419853e+07,1.4465126e+07,1.7360357e+07,-1.0394999e+06,1.3765644e+05,-3.4920632e+05
3.0601538e+03,1.3329030e+07,1.4436957e+07,1.7365893e+07,-1.0427831e+06,1.8657413e+05,-4.3385249e+05
3.0695054e+03,1.3301885e+07,1.4494833e+07,1.7673883e+07,-1.1074169e+06,7.1548336e+03,-4.2502194e+05
3.1051604e+03,1.3325515e+07,1.4731236e+07,1.7780247e+07,-1.1256058e+06,1.0083704e+05,-3.6874458e+05
3.0701227e+03,1.3364014e+07,1.4569208e+07,1.7505216e+07,-9.8580779e+05,1.5953926e+05,-3.8095577e+05
3.0830257e+03,1.3551967e+07,1.4951103e+07,1.7618250e+07,-1.0265349e+06,2.1892186e+05,-3.2961097e+05
3.1292456e+03,1.3083263e+07,1.3983925e+07,1.7703961e+07,-1.2157480e+06,1.5608981e+05,-3.4212042e+05
3.0626338e+03,1.3235051e+07,1.4694590e+07,1.7446776e+07,-1.0453721e+06,5.3789962e+04,-4.2976663e+05
3.1042489e+03,1.2870986e+07,1.3799805e+07,1.7389409e+07,-1.1207430e+06,2.4173202e+05,-4.1380377e+05
3.0316556e+03,1.3732232e+07,1.5368404e+07,1.7642719e+07,-1.1072373e+06,-7.8741738e+04,-4.3035277e+05
3.0583549e+03,1.3382109e+07,1.5106803e+07,1.7767118e+07,-1.1209367e+06,-3.8407336e+04,-4.0345326e+05
3.1032495e+03,1.2992451e+07,1.4378123e+07,1.7709882e+07,-1.0412284e+06,6.9240262e+04,-4.3361419e+05
2.9938126e+03,1.3233430e+07,1.4454462e+07,1.7098484e+07,-9.5206437e+05,1.2585463e+05,-3.9051525e+05
3.0502512e+03,1.3283566e+07,1.4726034e+07,1.7473782e+07,-1.0873601e+06,6.9050435e+04,-3.5978560e+05
3.0570824e+03,1.3358077e+07,1.3985923e+07,1.7180743e+07,-9.5628064e+05,2.3564450e+05,-3.5184989e+05
3.0594599e+03,1.3264605e+07,1.4475983e+07,1.7342513e+07,-1.0076464e+06,1.9751675e+05,-4.5118238e+05
3.0583999e+03,1.3197984e+07,1.4272253e+07,1.7507033e+07,-1.0699898e+06,7.4234981e+04,-4.2144533e+05
3.1246884e+03,1.3346921e+07,1.4779350e+07,1.7931771e+07,-1.1442291e+06,9.6741828e+04,-3.4526574e+05
3.0450309e+03,1.3197467e+07,1.4358836e+07,1.7299537e+07,-8.8861882e+05,1.9257352e+05,-4.0310681e+05
3.0659362e+03,1.3341777e+07,1.4522646e+07,1.7473104e+07,-1.0355193e+06,1.8402943e+05,-3.3085594e+05
3.0962433e+03,1.3439660e+07,1.4603831e+07,1.7758867e+07,-1.1621889e+06,6.2039251e+04,-3.2133555e+05
3.0893687e+03,1.3252255e+07,1.4698124e+07,1.7604606e+07,-1.0624344e+06,5.2975728e+04,-4.1739182e+05
3.1011431e+03,1.2942268e+07,1.3868893e+07,1.7390346e+07,-1.1346981e+06,2.5567472e+05,-3.8520906e+05
3.0504111e+03,1.3711604e+07,1.5080211e+07,1.7620250e+07,-1.0488359e+06,-5.2050796e+03,-4.2701053e+05
3.0753957e+03,1.3340134e+07,1.4992429e+07,1.7717020e+07,-1.1022960e+06,-5.8736601e+03,-4.0822495e+05
3.1012599e+03,1.3070664e+07,1.4819850e+07,1.7954050e+07,-9.7191273e+05,-7.0068676e+04,-4.5428568e+05
3.0144263e+03,1.3278069e+07,1.4598029e+07,1.7172130e+07,-1.0338566e+06,1.1715910e+05,-4.0848414e+05
3.0337740e+03,1.3121244e+07,1.4360637e+07,1.7128473e+07,-1.1071041e+06,2.0563161e+05,-2.9671473e+05
3.0611647e+03,1.3388289e+07,1.4191713e+07,1.7275066e+07,-9.7509993e+05,2.1508697e+05,-3.5402766e+05
3.0922478e+03,1.3226973e+07,1.4367588e+07,1.7388520e+07,-9.6491176e+05,2.8627758e+05,-4.6326647e+05
3.0490554e+03,1.3293921e+07,1.4516154e+07,1.7601410e+07,-1.0312890e+06,3.2207629e+03,-4.2787824e+05
3.1277913e+03,1.3325257e+07,1.4699112e+07,1.7929799e+07,-1.1514384e+06,1.1210757e+05,-3.4051801e+05
3.0687990e+03,1.3327062e+07,1.4615279e+07,1.7544660e+07,-9.7957889e+05,1.3639178e+05,-3.8226492e+05
3.0503198e+03,1.3433749e+07,1.4533766e+07,1.7325865e+07,-9.1472048e+05,2.1299053e+05,-3.5701824e+05
3.1048434e+03,1.3246335e+07,1.4353481e+07,1.7705929e+07,-1.2644775e+06,9.1289609e+04,-3.2969030e+05
3.0895938e+03,1.3302530e+07,1.4744421e+07,1.7663888e+07,-1.0537017e+06,1.1724396e+04,-4.4385562e+05
3.1302250e+03,1.2856836e+07,1.3688776e+07,1.7487274e+07,-1.1677844e+06,2.8865044e+05,-3.7171212e+05
3.0434222e+03,1.3624692e+07,1.4965094e+07,1.7504625e+07,-1.0763608e+06,2.9652513e+04,-3.9815838e+05
3.0795693e+03,1.3298819e+07,1.4758017e+07,1.7637960e+07,-1.0931035e+06,4.9411630e+04,-3.9852794e+05
3.1001303e+03,1.3218545e+07,1.4829746e+07,1.7820639e+07,-9.6276774e+05,6.6027752e+04,-4.1377017e+05
3.0216032e+03,1.3146935e+07,1.4364777e+07,1.7119208e+07,-1.0927757e+06,1.5296300e+05,-4.1917194e+05
3.0360736e+03,1.3089443e+07,1.4243730e+07,1.7075001e+07,-1.1259256e+06,2.4242259e+05,-2.9040309e+05
3.0427979e+03,1.3310313e+07,1.4180246e+07,1.7172068e+07,-9.9192606e+05,1.7659654e+05,-4.3528775e+05
3.0940826e+03,1.3315808e+07,1.4412698e+07,1.7542849e+07,-1.0649895e+06,2.6698119e+05,-3.6178756e+05
3.0541278e+03,1.3388510e+07,1.4683209e+07,1.7567332e+07,-1.0762694e+06,1.8770588e+03,-4.1560156e+05
3.1144343e+03,1.3432919e+07,1.4963923e+07,1.8012426e+07,-1.1277854e+06,2.7934445e+04,-3.5324251e+05
3.0697981e+03,1.3295718e+07,1.4658984e+07,1.7648340e+07,-1.0823948e+06,5.8055885e+04,-4.2612756e+05
3.0531388e+03,1.3475884e+07,1.4532653e+07,1.7344584e+07,-8.4721055e+05,2.6658283e+05,-3.3372897e+05
3.1063402e+03,1.3246595e+07,1.4319671e+07,1.7808368e+07,-1.3836318e+06,-5.8165702e+04,-3.1431180e+05
3.0768828e+03,1.3368879e+07,1.5064110e+07,1.7710055e+07,-9.8705977e+05,-3.1210352e+04,-4.4931468e+05
3.1191744e+03,1.2962217e+07,1.3904977e+07,1.7516711e+07,-1.1489412e+06,2.4176266e+05,-3.7716074e+05
3.0670425e+03,1.3562134e+07,1.4927342e+07,1.7650334e+07,-1.1635258e+06,-1.0550200e+04,-3.9033838e+05
3.0470673e+03,1.3415247e+07,1.5003169e+07,1.7544876e+07,-1.0358131e+06,-2.9813379e+04,-4.1894233e+05
3.1354792e+03,1.3022621e+07,1.5063506e+07,1.8195142e+07,-1.0179567e+06,-6.0948010e+04,-4.6214884e+05
3.0510424e+03,1.3357005e+07,1.4873478e+07,1.7559807e+07,-1.0943053e+06,6.4216409e+04,-3.6882663e+05
3.0537508e+03,1.3173530e+07,1.4401875e+07,1.7287047e+07,-1.1217169e+06,1.9240063e+05,-3.0939122e+05
3.0210713e+03,1.3174821e+07,1.3864331e+07,1.6869154e+07,-9.4935478e+05,2.7348010e+05,-4.3458718e+05
3.0937583e+03,1.3309257e+07,1.4573255e+07,1.7670292e+07,-1.1142727e+06,1.6817068e+05,-3.7563091e+05
3.0307150e+03,1.3323558e+07,1.4612175e+07,1.7413050e+07,-9.3101822e+05,5.4052446e+04,-4.5720659e+05
3.0881286e+03,1.3633224e+07,1.5141987e+07,1.7902451e+07,-1.0984839e+06,-1.5423889e+04,-3.6851605e+05
3.0262106e+03,1.3439472e+07,1.4358044e+07,1.7302616e+07,-1.1094452e+06,1.4309588e+05,-4.1415211e+05
3.0532092e+03,1.3447707e+07,1.4519508e+07,1.7387055e+07,-9.6647733e+05,1.9594099e+05,-3.6485309e+05
3.0961063e+03,1.3282727e+07,1.4344072e+07,1.7681727e+07,-1.2718050e+06,3.9105122e+04,-2.9916497e+05
3.0856659e+03,1.3303187e+07,1.4762404e+07,1.7685344e+07,-1.0902101e+06,6.4506880e+04,-3.8394766e+05
3.0601625e+03,1.2977827e+07,1.3703873e+07,1.7016267e+07,-1.0523982e+06,3.1856019e+05,-4.2709855e+05
3.0687290e+03,1.3467532e+07,1.4841833e+07,1.7602812e+07,-1.2366114e+06,-2.3902103e+04,-3.8465726e+05
3.0205249e+03,1.3247960e+07,1.4743527e+07,1.7251305e+07,-1.0623711e+06,2.5831223e+04,-4.3107900e+05
3.0892616e+03,1.3152261e+07,1.4691367e+07,1.7761868e+07,-1.0599816e+06,7.7751953e+03,-4.3644960e+05
3.0364905e+03,1.3374787e+07,1.4846830e+07,1.7475255e+07,-1.0674692e+06,3.9243436e+04,-3.7728158e+05
3.0845009e+03,1.3289498e+07,1.4670904e+07,1.7670717e+07,-1.2876972e+06,6.4796895e+04,-1.8071530e+05
3.0425054e+03,1.3078567e+07,1.3796792e+07,1.6977032e+07,-1.0793579e+06,2.6579157e+05,-4.3408133e+05
3.1162419e+03,1.3305999e+07,1.4495498e+07,1.7748848e+07,-1.2259123e+06,2.1773910e+05,-3.2068324e+05
3.0493605e+03,1.3255400e+07,1.4471564e+07,1.7497855e+07,-1.0501478e+06,1.6676043e+04,-4.2178330e+05
3.0788875e+03,1.3552528e+07,1.4899665e+07,1.7772276e+07,-1.1195925e+06,-1.9632931e+04,-3.5927011e+05
3.0380882e+03,1.3397101e+07,1.4410531e+07,1.7412990e+07,-1.1179725e+06,1.0112000e+05,-3.9890033e+05
3.0580403e+03,1.3480867e+07,1.4496729e+07,1.7393189e+07,-8.8673938e+05,2.5677399e+05,-3.5259261e+05
3.0665373e+03,1.3288917e+07,1.4613643e+07,1.7633397e+07,-1.1798965e+06,-3.4149710e+04,-3.2985131e+05
3.0902340e+03,1.3421866e+07,1.5029916e+07,1.7831454e+07,-1.0880882e+06,3.9122836e+04,-3.8673265e+05
3.0810388e+03,1.2965801e+07,1.3838802e+07,1.7269473e+07,-1.1704600e+06,2.2473051e+05,-4.2962981e+05
3.0562136e+03,1.3381359e+07,1.4655649e+07,1.7518341e+07,-1.2003764e+06,-4.4168923e+04,-4.0015496e+05
3.0194557e+03,1.3267879e+07,1.4743951e+07,1.7256778e+07,-1.0863987e+06,1.6143567e+04,-4.1320716e+05
3.0766773e+03,1.3212591e+07,1.4701151e+07,1.7709807e+07,-1.0780954e+06,-1.4180348e+04,-3.9004376e+05
3.0135670e+03,1.3359966e+07,1.4988414e+07,1.7305193e+07,-9.9703965e+05,6.6757689e+04,-4.3149981e+05
3.0647291e+03,1.3364623e+07,1.4698376e+07,1.7598473e+07,-1.1578697e+06,4.0570297e+04,-2.8049968e+05
3.0654656e+03,1.3053228e+07,1.4137061e+07,1.7323601e+07,-1.0472862e+06,1.3325963e+05,-4.4317050e+05
3.1274793e+03,1.3243513e+07,1.4411528e+07,1.7790220e+07,-1.2131424e+06,2.6853122e+05,-3.1047106e+05
3.0746741e+03,1.3181556e+07,1.4372973e+07,1.7622057e+07,-1.1237468e+06,2.4410897e+04,-3.7685775e+05
3.0691198e+03,1.3532478e+07,1.4697408e+07,1.7673338e+07,-1.1318362e+06,-1.8312489e+04,-3.6985647e+05
3.0719684e+03,1.3352421e+07,1.4570886e+07,1.7697562e+07,-1.1097247e+06,4.1034784e+04,-3.9798418e+05
3.0588217e+03,1.3364037e+07,1.4482698e+07,1.7395050e+07,-9.8979760e+05,1.9999966e+05,-3.6952613e+05
3.0654734e+03,1.3450616e+07,1.4668685e+07,1.7627836e+07,-1.2299758e+06,-5.4634611e+04,-2.9949160e+05
3.0937343e+03,1.3428999e+07,1.4959133e+07,1.7777250e+07,-1.0732794e+06,9.3217255e+04,-4.0165498e+05
3.0796289e+03,1.3064697e+07,1.4126121e+07,1.7352224e+07,-1.1237122e+06,1.8823689e+05,-4.5411847e+05
3.0804340e+03,1.3460553e+07,1.4870449e+07,1.7727440e+07,-1.1682295e+06,-3.1622724e+04,-4.4380008e+05
3.0082605e+03,1.3207282e+07,1.4672648e+07,1.7160380e+07,-1.0808572e+06,2.5351708e+04,-4.0579796e+05
3.0876202e+03,1.3096672e+07,1.4607184e+07,1.7780165e+07,-1.0429571e+06,-2.6940919e+04,-4.1700981e+05
3.0145196e+03,1.3278157e+07,1.4612609e+07,1.7158629e+07,-1.0671643e+06,1.2298659e+05,-3.8407966e+05
3.0666396e+03,1.3301280e+07,1.4717415e+07,1.7574003e+07,-1.1402609e+06,8.3442822e+04,-2.8464726e+05
3.0496927e+03,1.2908405e+07,1.3732087e+07,1.6988518e+07,-9.7278500e+05,2.2895667e+05,-4.9107644e+05
3.0913165e+03,1.3268046e+07,1.4535039e+07,1.7694067e+07,-1.1726753e+06,9.0773798e+04,-3.3682097e+05
3.0904316e+03,1.3165450e+07,1.4226472e+07,1.7761176e+07,-1.0415348e+06,1.7040345e+02,-4.3596185e+05
3.0636323e+03,1.3367495e+07,1.4484508e+07,1.7515495e+07,-1.1116610e+06,2.0920516e+04,-3.9813746e+05
3.0242433e+03,1.3412021e+07,1.4717768e+07,1.7413098e+07,-1.0786946e+06,5.0572365e+04,-4.4437999e+05
