xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
4.2627123e+05,4.5187591e+06,2.8482046e+03,1.6555026e+03,3.6189479e-03,3.1268311e+01,1.5461696e-01
4.2626330e+05,4.5187334e+06,2.8467893e+03,1.7362393e+03,3.1445916e-03,3.0599614e+01,1.1994215e-01
4.2626339e+05,4.5187407e+06,2.8568878e+03,1.6460744e+03,3.6943500e-03,3.1086617e+01,1.1388582e-01
4.2627041e+05,4.5187259e+06,2.8624854e+03,1.6263909e+03,3.8394482e-03,2.9051879e+01,1.0592635e-01
4.2624215e+05,4.5187607e+06,2.7922574e+03,1.7368061e+03,3.0607865e-03,3.1943729e+01,1.1297688e-01
4.2627464e+05,4.5187346e+06,2.8604619e+03,1.6172219e+03,3.9218752e-03,3.0367592e+01,1.1097495e-01
4.2627783e+05,4.5187463e+06,2.8358665e+03,1.6204969e+03,3.8268702e-03,3.0483376e+01,1.2273201e-01
4.2626704e+05,4.5187385e+06,2.8484332e+03,1.6294872e+03,3.8012744e-03,3.0294241e+01,1.0577634e-01
4.2625962e+05,4.5187617e+06,2.8023658e+03,1.7190720e+03,3.1719370e-03,3.1739682e+01,1.3220342e-01
4.2625366e+05,4.5187501e+06,2.8137701e+03,1.7290981e+03,3.1442368e-03,3.1278377e+01,1.0811177e-01
4.2625507e+05,4.5187579e+06,2.8201910e+03,1.7049123e+03,3.2849089e-03,2.9970763e+01,1.0053567e-01
4.2626674e+05,4.5187457e+06,2.8297527e+03,1.6623814e+03,3.5249541e-03,3.1345523e+01,1.7673177e-01
4.2625396e+05,4.5187490e+06,2.8413214e+03,1.7693970e+03,2.9702799e-03,3.1201891e+01,1.3062371e-01
4.2626792e+05,4.5187585e+06,2.8465773e+03,1.7384710e+03,3.1213980e-03,3.0335397e+01,1.1995412e-01
4.2627632e+05,4.5187488e+06,2.8476631e+03,1.6041033e+03,3.9757867e-03,3.0288391e+01,1.1637423e-01
4.2625185e+05,4.5187277e+06,2.8244763e+03,1.7513488e+03,3.0400675e-03,3.3096292e+01,1.1992213e-01
4.2628618e+05,4.5187636e+06,2.8808580e+03,1.5986571e+03,4.0058078e-03,3.1051859e+01,1.8933882e-01
4.2625967e+05,4.5187410e+06,2.8321907e+03,1.7344172e+03,3.1382325e-03,3.0875527e+01,1.1492224e-01
4.2625884e+05,4.5187460e+06,2.8613424e+03,1.6758123e+03,3.4864727e-03,3.1686117e+01,1.1963355e-01
4.2626351e+05,4.5187350e+06,2.8405467e+03,1.6661645e+03,3.5637566e-03,2.9722658e+01,1.0463003e-01
4.2624346e+05,4.5187589e+06,2.7997173e+03,1.7386446e+03,3.0600944e-03,3.1895597e+01,1.1411937e-01
4.2627915e+05,4.5187350e+06,2.8673373e+03,1.5982872e+03,4.0564891e-03,3.0660392e+01,1.1384291e-01
4.2627322e+05,4.5187431e+06,2.8314445e+03,1.6540451e+03,3.5923183e-03,3.0583281e+01,1.1765101e-01
4.2626704e+05,4.5187385e+06,2.8484332e+03,1.6294872e+03,3.8012744e-03,3.0294241e+01,1.0577634e-01
4.2627329e+05,4.5187585e+06,2.8124233e+03,1.7193953e+03,3.1761875e-03,3.0785538e+01,1.3267398e-01
4.2625319e+05,4.5187503e+06,2.8136746e+03,1.7451577e+03,3.0494529e-03,3.1019107e+01,1.0080345e-01
4.2625674e+05,4.5187538e+06,2.8264083e+03,1.7194904e+03,3.2072846e-03,3.1566268e+01,1.2263882e-01
4.2626356e+05,4.5187450e+06,2.8294962e+03,1.6930971e+03,3.3557784e-03,3.0861985e+01,1.4697280e-01
4.2625723e+05,4.5187446e+06,2.8408447e+03,1.7533543e+03,3.0609377e-03,3.1718656e+01,1.3683191e-01
4.2626635e+05,4.5187571e+06,2.8430592e+03,1.7360888e+03,3.1325278e-03,3.0410842e+01,1.1808350e-01
4.2628475e+05,4.5187530e+06,2.8393528e+03,1.5760784e+03,4.1547564e-03,2.9944622e+01,1.3264461e-01
4.2626388e+05,4.5187357e+06,2.8386944e+03,1.7198128e+03,3.2462453e-03,3.2591909e+01,1.4564308e-01
4.2628347e+05,4.5187601e+06,2.8740065e+03,1.5999568e+03,4.0011196e-03,3.0886572e+01,1.7055377e-01
4.2625902e+05,4.5187441e+06,2.8291295e+03,1.7370240e+03,3.1138381e-03,3.0170472e+01,1.0441411e-01
4.2625456e+05,4.5187488e+06,2.8376987e+03,1.7225568e+03,3.1859026e-03,3.1594408e+01,1.1153267e-01
4.2626788e+05,4.5187302e+06,2.8455269e+03,1.6484157e+03,3.6794812e-03,2.9464230e+01,1.0726159e-01
4.2624513e+05,4.5187485e+06,2.8178989e+03,1.7378745e+03,3.1128946e-03,3.1308166e+01,1.0431488e-01
4.2627842e+05,4.5187308e+06,2.8662137e+03,1.5980059e+03,4.0658175e-03,3.0622286e+01,1.0428860e-01
4.2627609e+05,4.5187375e+06,2.8344697e+03,1.6492665e+03,3.6194973e-03,3.2830975e+01,1.4214313e-01
4.2625904e+05,4.5187439e+06,2.8361866e+03,1.6498788e+03,3.6244158e-03,3.0028651e+01,1.0673147e-01
4.2627476e+05,4.5187490e+06,2.8191652e+03,1.7023800e+03,3.2978856e-03,3.1005237e+01,1.3977790e-01
4.2625480e+05,4.5187484e+06,2.8210680e+03,1.7118182e+03,3.2491580e-03,3.0616012e+01,1.0199341e-01
4.2627983e+05,4.5187574e+06,2.8326748e+03,1.6478968e+03,3.6136694e-03,3.1584971e+01,1.5289488e-01
4.2626262e+05,4.5187392e+06,2.8359009e+03,1.6861043e+03,3.4269568e-03,3.0635139e+01,1.3802816e-01
4.2625231e+05,4.5187498e+06,2.8251561e+03,1.7634398e+03,2.9832596e-03,3.2134787e+01,1.3195138e-01
4.2626499e+05,4.5187546e+06,2.8398323e+03,1.7369999e+03,3.1331002e-03,3.1009433e+01,1.1498369e-01
4.2627810e+05,4.5187391e+06,2.8255887e+03,1.6081939e+03,3.9256556e-03,3.0458796e+01,1.1213284e-01
4.2625914e+05,4.5187354e+06,2.8446059e+03,1.7409041e+03,3.1264831e-03,3.1470342e+01,1.5664899e-01
4.2628088e+05,4.5187603e+06,2.8569436e+03,1.6273236e+03,3.8008203e-03,3.0982089e+01,1.6139833e-01
4.2626291e+05,4.5187436e+06,2.8342392e+03,1.7362695e+03,3.1255026e-03,2.9982625e+01,1.0922420e-01
4.2625774e+05,4.5187483e+06,2.8333086e+03,1.7232080e+03,3.1850866e-03,3.1681254e+01,1.2206830e-01
4.2626383e+05,4.5187327e+06,2.8457878e+03,1.6759755e+03,3.5190155e-03,2.9800380e+01,1.1005116e-01
4.2625288e+05,4.5187504e+06,2.8173618e+03,1.7311778e+03,3.1415208e-03,3.1139611e+01,1.1130805e-01
4.2627849e+05,4.5187398e+06,2.8602038e+03,1.6143665e+03,3.9285530e-03,3.0787680e+01,1.2347525e-01
4.2627064e+05,4.5187443e+06,2.8411894e+03,1.6686305e+03,3.5188130e-03,3.2571254e+01,1.3364997e-01
4.2626033e+05,4.5187428e+06,2.8374732e+03,1.6525408e+03,3.6082597e-03,3.0078111e+01,1.1120343e-01
4.2627702e+05,4.5187449e+06,2.8090785e+03,1.7236064e+03,3.1737589e-03,3.0795565e+01,1.4249682e-01
4.2626190e+05,4.5187529e+06,2.8288733e+03,1.6914749e+03,3.3744651e-03,3.0901129e+01,1.1548913e-01
4.2627483e+05,4.5187588e+06,2.8378814e+03,1.6475531e+03,3.6222882e-03,3.1598477e+01,1.4616374e-01
4.2626098e+05,4.5187310e+06,2.8312124e+03,1.6857153e+03,3.4124576e-03,3.0542371e+01,1.4501415e-01
4.2624536e+05,4.5187499e+06,2.8189152e+03,1.8128077e+03,2.7385867e-03,3.2646237e+01,1.4585843e-01
4.2627170e+05,4.5187556e+06,2.8461468e+03,1.7356533e+03,3.1312734e-03,3.0813544e+01,1.1438692e-01
4.2627712e+05,4.5187381e+06,2.8259881e+03,1.6078114e+03,3.9350004e-03,3.0430130e+01,1.0530609e-01
4.2627277e+05,4.5187315e+06,2.8495853e+03,1.6856613e+03,3.4116064e-03,3.0585421e+01,1.5655302e-01
4.2628092e+05,4.5187609e+06,2.8624709e+03,1.6230760e+03,3.8409264e-03,3.0832251e+01,1.6290681e-01
4.2625523e+05,4.5187343e+06,2.8258387e+03,1.7777685e+03,2.9289357e-03,3.0403187e+01,1.3097424e-01
4.2626090e+05,4.5187555e+06,2.8239070e+03,1.6923667e+03,3.3382815e-03,3.1347358e+01,1.0237440e-01
4.2626735e+05,4.5187414e+06,2.8507011e+03,1.6465408e+03,3.6808248e-03,2.9905378e+01,1.2625401e-01
4.2625786e+05,4.5187489e+06,2.8167052e+03,1.6810583e+03,3.3960728e-03,3.0300752e+01,1.0359028e-01
4.2628256e+05,4.5187333e+06,2.8719847e+03,1.5880967e+03,4.1219049e-03,3.0359066e+01,1.3095173e-01
4.2627868e+05,4.5187411e+06,2.8482485e+03,1.6417822e+03,3.7037080e-03,3.3076377e+01,1.3782298e-01
4.2626266e+05,4.5187425e+06,2.8410885e+03,1.6790317e+03,3.4711479e-03,3.0075761e+01,1.1691018e-01
4.2627677e+05,4.5187689e+06,2.7959765e+03,1.7645316e+03,2.9234698e-03,3.1510278e+01,1.1713684e-01
4.2626123e+05,4.5187576e+06,2.8233820e+03,1.6900368e+03,3.3559357e-03,3.1316856e+01,1.0651784e-01
4.2627410e+05,4.5187656e+06,2.8332204e+03,1.6459754e+03,3.6151450e-03,3.1328712e+01,1.4486226e-01
4.2625786e+05,4.5187188e+06,2.8331755e+03,1.6941613e+03,3.3815805e-03,3.0740500e+01,1.5901571e-01
4.2625115e+05,4.5187491e+06,2.8134508e+03,1.8056097e+03,2.7625368e-03,3.2171324e+01,1.4630380e-01
4.2626463e+05,4.5187434e+06,2.8397408e+03,1.7323511e+03,3.1734255e-03,3.0177365e+01,1.2249897e-01
4.2628005e+05,4.5187381e+06,2.8265461e+03,1.5879504e+03,4.0557575e-03,3.0447225e+01,1.0355585e-01
4.2628045e+05,4.5187505e+06,2.8543817e+03,1.6810978e+03,3.4552506e-03,3.1743077e+01,1.6486175e-01
4.2628249e+05,4.5187649e+06,2.8623211e+03,1.6099415e+03,3.9086875e-03,3.0833410e+01,1.5971682e-01
4.2625437e+05,4.5187383e+06,2.8216501e+03,1.7622255e+03,2.9961491e-03,3.0297226e+01,1.1891367e-01
4.2626207e+05,4.5187556e+06,2.8251500e+03,1.6889524e+03,3.3611811e-03,3.1491292e+01,1.0293227e-01
4.2627105e+05,4.5187352e+06,2.8645508e+03,1.6297536e+03,3.8161617e-03,2.9187570e+01,1.3771797e-01
4.2626609e+05,4.5187434e+06,2.8208780e+03,1.6531755e+03,3.6117303e-03,3.0341935e+01,1.0509206e-01
4.2627410e+05,4.5187424e+06,2.8524681e+03,1.6043870e+03,3.9853657e-03,2.9517683e+01,1.1054598e-01
4.2627379e+05,4.5187428e+06,2.8430438e+03,1.6134429e+03,3.8950898e-03,3.1553371e+01,1.0812852e-01
4.2626637e+05,4.5187343e+06,2.8461081e+03,1.6565546e+03,3.6250497e-03,2.9328752e+01,1.1689509e-01
4.2627585e+05,4.5187672e+06,2.8017447e+03,1.7515128e+03,3.0039911e-03,3.1469782e+01,1.1916495e-01
4.2626482e+05,4.5187508e+06,2.8253623e+03,1.6724462e+03,3.4800542e-03,3.1170012e+01,1.0940383e-01
4.2626901e+05,4.5187626e+06,2.8287972e+03,1.6625612e+03,3.5148637e-03,3.1271410e+01,1.2730212e-01
4.2625626e+05,4.5187153e+06,2.8349411e+03,1.7050805e+03,3.3347412e-03,2.9992312e+01,1.6767821e-01
4.2625146e+05,4.5187367e+06,2.8152568e+03,1.8007722e+03,2.7949652e-03,3.1387602e+01,1.4867117e-01
4.2626422e+05,4.5187433e+06,2.8440803e+03,1.6911853e+03,3.4029941e-03,3.0267217e+01,1.1348835e-01
4.2627370e+05,4.5187455e+06,2.8243299e+03,1.6173789e+03,3.8472284e-03,3.0753111e+01,1.0415896e-01
4.2627977e+05,4.5187446e+06,2.8583264e+03,1.6401540e+03,3.7395089e-03,3.1098916e+01,1.4611186e-01
4.2627449e+05,4.5187652e+06,2.8413348e+03,1.6350073e+03,3.7210506e-03,3.1073187e+01,1.1829338e-01
4.2625468e+05,4.5187381e+06,2.8215141e+03,1.7617638e+03,3.0032478e-03,3.0336374e+01,1.1916585e-01
4.2626222e+05,4.5187547e+06,2.8260721e+03,1.6907148e+03,3.3553274e-03,3.1411578e+01,1.0419375e-01
4.2627496e+05,4.5187583e+06,2.8373848e+03,1.6196348e+03,3.8544087e-03,3.1407626e+01,1.4874920e-01
4.2626637e+05,4.5187424e+06,2.8228937e+03,1.6607609e+03,3.5727321e-03,3.0252002e+01,1.0671461e-01
4.2627586e+05,4.5187443e+06,2.8563511e+03,1.5966277e+03,4.0311126e-03,2.9393482e+01,1.0199528e-01
4.2627756e+05,4.5187416e+06,2.8484030e+03,1.5925133e+03,4.0390517e-03,3.1539188e+01,1.1126366e-01
4.2626914e+05,4.5187344e+06,2.8488590e+03,1.6337986e+03,3.7765766e-03,2.9119397e+01,1.1444964e-01
4.2627088e+05,4.5187578e+06,2.8178741e+03,1.7482056e+03,3.0440585e-03,3.0759345e+01,1.1630965e-01
4.2626914e+05,4.5187473e+06,2.8378780e+03,1.6316551e+03,3.7564097e-03,3.0479919e+01,1.0456929e-01
4.2626389e+05,4.5187396e+06,2.8324865e+03,1.6671990e+03,3.5326116e-03,3.0327244e+01,1.3717476e-01
4.2625829e+05,4.5187276e+06,2.8393909e+03,1.7053460e+03,3.3277106e-03,2.9883634e+01,1.3665243e-01
4.2625515e+05,4.5187476e+06,2.8170650e+03,1.7679331e+03,2.9474256e-03,3.2240168e+01,1.4273825e-01
4.2625933e+05,4.5187380e+06,2.8550939e+03,1.7223752e+03,3.2333303e-03,2.9451088e+01,1.0855928e-01
4.2628170e+05,4.5187404e+06,2.8295834e+03,1.5741088e+03,4.1597439e-03,3.0288026e+01,1.0059720e-01
4.2628579e+05,4.5187472e+06,2.8732854e+03,1.6228647e+03,3.8403507e-03,3.1463315e+01,1.6189000e-01
4.2627475e+05,4.5187609e+06,2.8432683e+03,1.6399828e+03,3.6994909e-03,3.1161121e+01,1.2422833e-01
4.2625145e+05,4.5187343e+06,2.8177329e+03,1.7962052e+03,2.8227828e-03,3.0591009e+01,1.3507768e-01
4.2626095e+05,4.5187557e+06,2.8260586e+03,1.7047257e+03,3.2708486e-03,3.1439191e+01,1.0355857e-01
4.2626672e+05,4.5187635e+06,2.8491396e+03,1.6411623e+03,3.7005002e-03,3.1907616e+01,1.7865010e-01
4.2626602e+05,4.5187461e+06,2.8236235e+03,1.6589727e+03,3.5691313e-03,3.0595871e+01,1.0670407e-01
4.2627601e+05,4.5187453e+06,2.8573755e+03,1.5966236e+03,4.0315699e-03,2.9330687e+01,1.0203666e-01
4.2627423e+05,4.5187332e+06,2.8453375e+03,1.5966716e+03,4.0261964e-03,3.0068634e+01,1.0155040e-01
4.2626682e+05,4.5187322e+06,2.8539981e+03,1.6345207e+03,3.7886056e-03,2.8467341e+01,1.0233763e-01
4.2626749e+05,4.5187582e+06,2.8125677e+03,1.7713664e+03,2.9178284e-03,3.1438805e+01,1.2946252e-01
4.2626551e+05,4.5187480e+06,2.8272367e+03,1.6439789e+03,3.6416302e-03,3.1144469e+01,1.0196772e-01
4.2626608e+05,4.5187409e+06,2.8142668e+03,1.6379952e+03,3.6825652e-03,3.0755168e+01,1.5611151e-01
4.2626258e+05,4.5187311e+06,2.8392429e+03,1.7131031e+03,3.2779823e-03,2.9508481e+01,1.3106158e-01
4.2625518e+05,4.5187514e+06,2.8133220e+03,1.7670503e+03,2.9488066e-03,3.2646097e+01,1.4531236e-01
4.2626071e+05,4.5187400e+06,2.8494665e+03,1.7144360e+03,3.2817145e-03,3.0040523e+01,1.1316514e-01
4.2628255e+05,4.5187401e+06,2.8268741e+03,1.5718352e+03,4.1698727e-03,3.0757863e+01,1.0272576e-01
4.2629028e+05,4.5187318e+06,2.8773432e+03,1.6445415e+03,3.7069495e-03,3.0693276e+01,1.3180205e-01
4.2627222e+05,4.5187637e+06,2.8488220e+03,1.6425121e+03,3.6994470e-03,3.2008133e+01,1.1224080e-01
4.2625255e+05,4.5187332e+06,2.8179845e+03,1.7990340e+03,2.8111382e-03,3.0474704e+01,1.3905794e-01
4.2626278e+05,4.5187561e+06,2.8379144e+03,1.6895008e+03,3.3842584e-03,3.1617631e+01,1.1593827e-01
4.2626648e+05,4.5187593e+06,2.8421878e+03,1.6535540e+03,3.6173942e-03,3.1640090e+01,1.5455700e-01
4.2626118e+05,4.5187523e+06,2.8076738e+03,1.7020382e+03,3.2691461e-03,3.1014068e+01,1.0559599e-01
4.2627696e+05,4.5187482e+06,2.8599098e+03,1.6085543e+03,3.9501318e-03,2.9552437e+01,1.1058028e-01
4.2627654e+05,4.5187244e+06,2.8441475e+03,1.6066642e+03,3.9590407e-03,3.0600987e+01,1.0516915e-01
4.2626484e+05,4.5187336e+06,2.8414974e+03,1.6594336e+03,3.6144679e-03,2.9250774e+01,1.0418814e-01
4.2626518e+05,4.5187539e+06,2.8166104e+03,1.7689092e+03,2.9388421e-03,3.1179842e+01,1.2860828e-01
4.2626551e+05,4.5187480e+06,2.8272367e+03,1.6439789e+03,3.6416302e-03,3.1144469e+01,1.0196772e-01
4.2626406e+05,4.5187451e+06,2.8308460e+03,1.6325345e+03,3.7464989e-03,3.0876239e+01,1.7027410e-01
4.2626346e+05,4.5187319e+06,2.8419986e+03,1.6963881e+03,3.3848006e-03,2.9349690e+01,1.2518679e-01
4.2625592e+05,4.5187513e+06,2.8114848e+03,1.7588737e+03,2.9858434e-03,3.2377287e+01,1.3789789e-01
4.2626277e+05,4.5187418e+06,2.8400075e+03,1.6901220e+03,3.4016224e-03,3.0044086e+01,1.0770106e-01
4.2628165e+05,4.5187407e+06,2.8291223e+03,1.5796124e+03,4.1223285e-03,3.0736488e+01,1.0450129e-01
4.2628927e+05,4.5187345e+06,2.8719401e+03,1.6643889e+03,3.5866184e-03,3.0787142e+01,1.2799533e-01
4.2627441e+05,4.5187629e+06,2.8516712e+03,1.6341300e+03,3.7575046e-03,3.1932664e+01,1.1192556e-01
4.2625485e+05,4.5187389e+06,2.8213230e+03,1.7740896e+03,2.9368149e-03,3.0875055e+01,1.3446050e-01
4.2625191e+05,4.5187579e+06,2.8183707e+03,1.7030313e+03,3.2566631e-03,3.1518295e+01,1.0620586e-01
4.2627401e+05,4.5187489e+06,2.8522856e+03,1.6531635e+03,3.6622294e-03,3.0699116e+01,1.5511070e-01
4.2626132e+05,4.5187503e+06,2.8108387e+03,1.7069396e+03,3.2513896e-03,3.0938779e+01,1.0863735e-01
4.2627846e+05,4.5187465e+06,2.8600586e+03,1.6116983e+03,3.9411849e-03,2.9320477e+01,1.1766191e-01
4.2627326e+05,4.5187204e+06,2.8418315e+03,1.6360082e+03,3.7612230e-03,3.0903479e+01,1.0553181e-01
4.2626754e+05,4.5187348e+06,2.8478578e+03,1.6264373e+03,3.7954933e-03,2.8899144e+01,1.0604884e-01
4.2626769e+05,4.5187529e+06,2.8169651e+03,1.7868898e+03,2.8501397e-03,3.1114591e+01,1.3423929e-01
4.2626612e+05,4.5187424e+06,2.8220603e+03,1.6695864e+03,3.5150588e-03,3.1467980e+01,1.0303306e-01
4.2626076e+05,4.5187473e+06,2.8251383e+03,1.6718875e+03,3.5000998e-03,3.1164404e+01,2.0067332e-01
4.2626188e+05,4.5187388e+06,2.8260188e+03,1.7012724e+03,3.3234710e-03,3.0651956e+01,1.2437433e-01
4.2625130e+05,4.5187473e+06,2.8162449e+03,1.7913272e+03,2.8160486e-03,3.2255449e+01,1.3687936e-01
4.2625854e+05,4.5187381e+06,2.8494836e+03,1.6760119e+03,3.4880098e-03,2.9842389e+01,1.0551738e-01
4.2627706e+05,4.5187472e+06,2.8267604e+03,1.5974981e+03,4.0062055e-03,2.9988750e+01,1.0359275e-01
4.2628317e+05,4.5187395e+06,2.8629495e+03,1.6596681e+03,3.6117501e-03,3.0791947e+01,1.3330916e-01
4.2627217e+05,4.5187570e+06,2.8573353e+03,1.6304486e+03,3.7863665e-03,3.1584430e+01,1.0243619e-01
4.2625056e+05,4.5187486e+06,2.8092720e+03,1.7749980e+03,2.9047602e-03,3.1767820e+01,1.0973987e-01
4.2626437e+05,4.5187552e+06,2.8408540e+03,1.6611227e+03,3.5694870e-03,3.0300045e+01,1.2117214e-01
4.2627142e+05,4.5187591e+06,2.8569008e+03,1.6706922e+03,3.5474193e-03,3.0642629e+01,1.7602633e-01
4.2626110e+05,4.5187511e+06,2.8094897e+03,1.7110521e+03,3.2258274e-03,3.0905120e+01,1.1229222e-01
4.2628010e+05,4.5187468e+06,2.8570896e+03,1.6069454e+03,3.9705248e-03,2.9386946e+01,1.1767943e-01
4.2627384e+05,4.5187194e+06,2.8424105e+03,1.6359081e+03,3.7641479e-03,3.0892345e+01,1.0090509e-01
4.2626928e+05,4.5187370e+06,2.8403172e+03,1.6290382e+03,3.7698915e-03,2.9818016e+01,1.0498966e-01
4.2626266e+05,4.5187512e+06,2.8167438e+03,1.7882533e+03,2.8396642e-03,3.1465153e+01,1.3505053e-01
4.2627209e+05,4.5187401e+06,2.8269618e+03,1.6291850e+03,3.7489697e-03,3.1353059e+01,1.0046252e-01
4.2626011e+05,4.5187348e+06,2.8258363e+03,1.6351544e+03,3.7270735e-03,3.1353199e+01,1.8847053e-01
4.2626843e+05,4.5187320e+06,2.8379018e+03,1.6640941e+03,3.5465820e-03,3.0643642e+01,1.1923284e-01
4.2625430e+05,4.5187509e+06,2.8103150e+03,1.7712244e+03,2.9101805e-03,3.1813442e+01,1.2810145e-01
4.2625081e+05,4.5187438e+06,2.8362198e+03,1.7380407e+03,3.1144462e-03,3.1069346e+01,1.0720688e-01
4.2627819e+05,4.5187516e+06,2.8394050e+03,1.5970794e+03,4.0149032e-03,3.0073074e+01,1.2370236e-01
4.2629041e+05,4.5187382e+06,2.8693045e+03,1.6571090e+03,3.6257291e-03,3.0749510e+01,1.2303957e-01
4.2626984e+05,4.5187499e+06,2.8517228e+03,1.6382282e+03,3.7365977e-03,3.0781224e+01,1.0431043e-01
4.2625012e+05,4.5187485e+06,2.8090043e+03,1.7745232e+03,2.9070920e-03,3.1778661e+01,1.0883321e-01
4.2625454e+05,4.5187541e+06,2.8422548e+03,1.7167769e+03,3.2628246e-03,3.0096236e+01,1.5068215e-01
4.2627901e+05,4.5187477e+06,2.8699136e+03,1.6105449e+03,3.9415320e-03,3.0618314e+01,1.6083038e-01
4.2625791e+05,4.5187576e+06,2.7965185e+03,1.7164160e+03,3.1698873e-03,3.0966685e+01,1.0639155e-01
4.2627010e+05,4.5187387e+06,2.8528844e+03,1.6235716e+03,3.8632252e-03,2.9704380e+01,1.1353614e-01
4.2627589e+05,4.5187225e+06,2.8456101e+03,1.6391607e+03,3.7404438e-03,3.0816782e+01,1.0305389e-01
4.2627187e+05,4.5187415e+06,2.8370964e+03,1.6229647e+03,3.8006744e-03,3.0402138e+01,1.6101800e-01
4.2626443e+05,4.5187501e+06,2.8214862e+03,1.7716347e+03,2.9394246e-03,3.1375985e+01,1.3207715e-01
4.2627076e+05,4.5187441e+06,2.8402943e+03,1.6248622e+03,3.8006216e-03,3.1071673e+01,1.0714841e-01
4.2625994e+05,4.5187348e+06,2.8191630e+03,1.6295084e+03,3.7573555e-03,3.1340643e+01,2.0720520e-01
4.2627240e+05,4.5187249e+06,2.8381582e+03,1.6560239e+03,3.5886243e-03,3.0803626e+01,1.0390685e-01
4.2625791e+05,4.5187647e+06,2.7925937e+03,1.7765874e+03,2.8816662e-03,3.1816583e+01,1.3676775e-01
4.2626561e+05,4.5187276e+06,2.8511534e+03,1.6581481e+03,3.6230148e-03,3.0478410e+01,1.0798604e-01
4.2628639e+05,4.5187642e+06,2.8368343e+03,1.5655711e+03,4.2243650e-03,2.9692282e+01,1.1935252e-01
4.2628383e+05,4.5187366e+06,2.8594042e+03,1.6508091e+03,3.6543055e-03,3.0515213e+01,1.1165355e-01
4.2626944e+05,4.5187501e+06,2.8611458e+03,1.6101365e+03,3.9283756e-03,3.0906603e+01,1.0094986e-01
4.2625144e+05,4.5187485e+06,2.8127366e+03,1.7657558e+03,2.9624744e-03,3.1705944e+01,1.0944139e-01
4.2625399e+05,4.5187617e+06,2.8462123e+03,1.7318571e+03,3.1615981e-03,2.9468365e+01,1.3947674e-01
4.2628319e+05,4.5187480e+06,2.8678330e+03,1.6064107e+03,3.9765055e-03,3.0887858e+01,1.6222588e-01
4.2626409e+05,4.5187565e+06,2.8184875e+03,1.6892877e+03,3.3745012e-03,3.1086951e+01,1.0972759e-01
4.2626410e+05,4.5187512e+06,2.8544370e+03,1.6080336e+03,3.9804604e-03,2.9113128e+01,1.3809742e-01
4.2627659e+05,4.5187196e+06,2.8463377e+03,1.6411179e+03,3.7322068e-03,3.0781893e+01,1.0249344e-01
4.2628317e+05,4.5187308e+06,2.8591284e+03,1.6433884e+03,3.7019563e-03,3.0099463e+01,1.7844917e-01
4.2626480e+05,4.5187525e+06,2.8203020e+03,1.7701904e+03,2.9448674e-03,3.1417392e+01,1.3239491e-01
4.2626169e+05,4.5187492e+06,2.8332035e+03,1.5939781e+03,3.9920892e-03,3.1437714e+01,1.0312435e-01
4.2626322e+05,4.5187368e+06,2.8251933e+03,1.6543821e+03,3.6154633e-03,3.1306297e+01,1.7043053e-01
4.2627016e+05,4.5187277e+06,2.8430634e+03,1.6520980e+03,3.6342930e-03,3.0587511e+01,1.0800208e-01
4.2625991e+05,4.5187648e+06,2.7946302e+03,1.7611186e+03,2.9658222e-03,3.1712573e+01,1.3413182e-01
4.2626937e+05,4.5187265e+06,2.8461584e+03,1.6979764e+03,3.3615269e-03,3.0278853e+01,1.0920786e-01
4.2629047e+05,4.5187421e+06,2.8469748e+03,1.5765245e+03,4.1429652e-03,3.0266458e+01,1.0854199e-01
4.2628251e+05,4.5187465e+06,2.8564435e+03,1.6650313e+03,3.5505717e-03,3.0559575e+01,1.1304720e-01
4.2627130e+05,4.5187520e+06,2.8699728e+03,1.6131515e+03,3.9203975e-03,3.0760284e+01,1.0024226e-01
4.2625220e+05,4.5187496e+06,2.8127709e+03,1.7752437e+03,2.9081819e-03,3.1700695e+01,1.0822202e-01
4.2625200e+05,4.5187598e+06,2.8358677e+03,1.7495454e+03,3.0547444e-03,2.9991955e+01,1.3157487e-01
4.2627601e+05,4.5187340e+06,2.8567599e+03,1.6155245e+03,3.8835235e-03,3.0963884e+01,1.5571041e-01
4.2626769e+05,4.5187569e+06,2.8223071e+03,1.6647061e+03,3.5144075e-03,3.0933064e+01,1.1225434e-01
4.2626260e+05,4.5187546e+06,2.8378332e+03,1.6315013e+03,3.7861721e-03,2.9962732e+01,1.3250317e-01
4.2628230e+05,4.5187217e+06,2.8527011e+03,1.6346864e+03,3.7775127e-03,3.0607757e+01,1.2490769e-01
4.2628208e+05,4.5187493e+06,2.8516578e+03,1.6706349e+03,3.5126862e-03,3.0021465e+01,2.2944012e-01
4.2627142e+05,4.5187487e+06,2.8110217e+03,1.7844449e+03,2.8679103e-03,3.2219744e+01,1.3339462e-01
4.2626469e+05,4.5187534e+06,2.8303563e+03,1.6229674e+03,3.7961985e-03,3.1222145e+01,1.0630204e-01
4.2626542e+05,4.5187329e+06,2.8239818e+03,1.6636432e+03,3.5453446e-03,3.1550735e+01,1.6923952e-01
4.2626978e+05,4.5187281e+06,2.8415371e+03,1.6530214e+03,3.6271785e-03,3.0664554e+01,1.1290014e-01
4.2625246e+05,4.5187741e+06,2.7815992e+03,1.7741057e+03,2.8651536e-03,3.1684100e+01,1.3466092e-01
