xtlc,ytlc,dtlc,length,opening
4.2507299e+05,4.5195336e+06,3.6148168e+03,2.2308243e+03,1.6034305e+00
4.2511234e+05,4.5195206e+06,3.6075818e+03,2.1580296e+03,1.6515965e+00
4.2505126e+05,4.5194876e+06,3.6218338e+03,2.2791938e+03,1.5931028e+00
4.2502931e+05,4.5195157e+06,3.6005127e+03,2.2867654e+03,1.5724356e+00
4.2515108e+05,4.5194865e+06,3.6252203e+03,2.0920016e+03,1.7184373e+00
4.2512242e+05,4.5195337e+06,3.6064357e+03,2.0994832e+03,1.6917944e+00
4.2515953e+05,4.5194967e+06,3.6257334e+03,2.0384239e+03,1.7603954e+00
4.2508108e+05,4.5195238e+06,3.6069295e+03,2.2235714e+03,1.6106005e+00
4.2503372e+05,4.5195363e+06,3.6188839e+03,2.2980710e+03,1.5664360e+00
4.2517817e+05,4.5195020e+06,3.6168277e+03,2.0513478e+03,1.7356584e+00
4.2510359e+05,4.5195399e+06,3.6318184e+03,2.1770648e+03,1.6394426e+00
4.2512474e+05,4.5195020e+06,3.6030479e+03,2.1232738e+03,1.6804344e+00
4.2507183e+05,4.5194883e+06,3.6350871e+03,2.2462175e+03,1.6157407e+00
4.2513522e+05,4.5195027e+06,3.6288746e+03,2.0682076e+03,1.7418795e+00
4.2520153e+05,4.5194613e+06,3.6474634e+03,1.9750279e+03,1.8230132e+00
4.2513290e+05,4.5195257e+06,3.6062412e+03,2.0685608e+03,1.7144068e+00
4.2517219e+05,4.5195002e+06,3.6411545e+03,1.9579864e+03,1.8333838e+00
4.2512507e+05,4.5195040e+06,3.6175223e+03,2.1254389e+03,1.6902512e+00
4.2501763e+05,4.5195414e+06,3.6186168e+03,2.3289855e+03,1.5450548e+00
4.2515214e+05,4.5194945e+06,3.6584937e+03,2.0531285e+03,1.7651156e+00
4.2513655e+05,4.5194947e+06,3.6329135e+03,2.1053610e+03,1.7115121e+00
4.2512851e+05,4.5194980e+06,3.6320987e+03,2.0947038e+03,1.7221733e+00
4.2515443e+05,4.5194837e+06,3.6807790e+03,2.0191750e+03,1.8088030e+00
4.2513324e+05,4.5195021e+06,3.6364217e+03,2.0592954e+03,1.7561032e+00
4.2517117e+05,4.5194816e+06,3.6441213e+03,2.0247424e+03,1.7805400e+00
4.2514443e+05,4.5194992e+06,3.6498902e+03,2.0903340e+03,1.7246028e+00
4.2513923e+05,4.5195063e+06,3.6340242e+03,2.0507489e+03,1.7590453e+00
4.2509324e+05,4.5195192e+06,3.6393207e+03,2.1622110e+03,1.6759877e+00
4.2511922e+05,4.5195060e+06,3.6310441e+03,2.1100811e+03,1.7133718e+00
4.2514368e+05,4.5194909e+06,3.6509669e+03,2.0379548e+03,1.7852719e+00
4.2514196e+05,4.5194908e+06,3.6515317e+03,2.1183938e+03,1.7062139e+00
4.2513486e+05,4.5194983e+06,3.6392474e+03,2.0802975e+03,1.7374404e+00
4.2518024e+05,4.5194661e+06,3.6955821e+03,1.9818002e+03,1.8433480e+00
4.2514398e+05,4.5194839e+06,3.6522142e+03,2.0109681e+03,1.8128811e+00
4.2517640e+05,4.5194747e+06,3.6595557e+03,1.9992678e+03,1.8129382e+00
4.2516094e+05,4.5194911e+06,3.6576694e+03,2.0514079e+03,1.7561143e+00
4.2515562e+05,4.5195080e+06,3.6410775e+03,1.9951827e+03,1.8041656e+00
4.2509330e+05,4.5195225e+06,3.6422959e+03,2.1366180e+03,1.7004959e+00
4.2514579e+05,4.5194840e+06,3.6655408e+03,2.0430434e+03,1.7872222e+00
4.2516658e+05,4.5194660e+06,3.6787055e+03,1.9633229e+03,1.8681661e+00
4.2516972e+05,4.5194711e+06,3.6783091e+03,2.0097276e+03,1.8136320e+00
4.2514621e+05,4.5194947e+06,3.6366470e+03,2.0836399e+03,1.7280062e+00
4.2518337e+05,4.5194626e+06,3.6993626e+03,1.9723185e+03,1.8538723e+00
4.2514713e+05,4.5194822e+06,3.6631119e+03,2.0225651e+03,1.8047441e+00
4.2517258e+05,4.5194696e+06,3.6730072e+03,2.0007438e+03,1.8218127e+00
4.2516983e+05,4.5194783e+06,3.6662800e+03,2.0146634e+03,1.7999441e+00
4.2515916e+05,4.5194888e+06,3.6641447e+03,1.9814163e+03,1.8355293e+00
4.2512528e+05,4.5195045e+06,3.6437657e+03,2.0962061e+03,1.7283328e+00
4.2514331e+05,4.5194803e+06,3.6796815e+03,2.0303313e+03,1.8103184e+00
4.2515624e+05,4.5194730e+06,3.6574106e+03,1.9755019e+03,1.8510780e+00
4.2515072e+05,4.5194816e+06,3.6801499e+03,2.0532787e+03,1.7779830e+00
4.2516478e+05,4.5194819e+06,3.6531458e+03,2.0270712e+03,1.7851183e+00
4.2517606e+05,4.5194604e+06,3.7102168e+03,1.9701790e+03,1.8675985e+00
4.2515037e+05,4.5194727e+06,3.6673679e+03,2.0277526e+03,1.8037108e+00
4.2517507e+05,4.5194679e+06,3.6681246e+03,1.9772947e+03,1.8438080e+00
4.2516088e+05,4.5194890e+06,3.6600980e+03,2.0251842e+03,1.7891106e+00
4.2516091e+05,4.5194864e+06,3.6627212e+03,2.0037136e+03,1.8130213e+00
4.2513493e+05,4.5195167e+06,3.6420580e+03,2.1048330e+03,1.7098419e+00
4.2514896e+05,4.5194711e+06,3.7191994e+03,2.0217706e+03,1.8390572e+00
4.2514226e+05,4.5194864e+06,3.6530745e+03,2.0158002e+03,1.8102126e+00
4.2514337e+05,4.5194793e+06,3.6949868e+03,2.0840942e+03,1.7579962e+00
4.2516495e+05,4.5194754e+06,3.6746238e+03,2.0115833e+03,1.8125775e+00
4.2517080e+05,4.5194588e+06,3.7178907e+03,1.9698005e+03,1.8771216e+00
4.2512851e+05,4.5194619e+06,3.7139861e+03,2.0876552e+03,1.7765802e+00
4.2518590e+05,4.5194581e+06,3.6694847e+03,1.9392581e+03,1.8809744e+00
4.2516632e+05,4.5194731e+06,3.6952314e+03,1.9844383e+03,1.8530839e+00
4.2517475e+05,4.5194861e+06,3.6743968e+03,1.9766006e+03,1.8369253e+00
4.2514383e+05,4.5194993e+06,3.6671230e+03,2.0792240e+03,1.7460412e+00
4.2514657e+05,4.5194565e+06,3.7586525e+03,2.0367218e+03,1.8493825e+00
4.2514376e+05,4.5194897e+06,3.6630715e+03,2.0415977e+03,1.7864893e+00
4.2515781e+05,4.5194685e+06,3.6958911e+03,2.0251816e+03,1.8144883e+00
4.2518703e+05,4.5194758e+06,3.7166214e+03,1.9610964e+03,1.8751813e+00
4.2516681e+05,4.5194661e+06,3.7092101e+03,1.9671101e+03,1.8767566e+00
4.2512206e+05,4.5194652e+06,3.7074453e+03,2.0998540e+03,1.7643340e+00
4.2516523e+05,4.5194704e+06,3.6771943e+03,1.9924793e+03,1.8379784e+00
4.2517480e+05,4.5194742e+06,3.6999192e+03,1.9738241e+03,1.8613942e+00
4.2519738e+05,4.5194865e+06,3.7068884e+03,1.9440655e+03,1.8815628e+00
4.2518760e+05,4.5195186e+06,3.6937971e+03,1.9810945e+03,1.8402923e+00
4.2515544e+05,4.5194984e+06,3.6973876e+03,2.0305766e+03,1.8107132e+00
4.2515263e+05,4.5194909e+06,3.6723746e+03,2.0248015e+03,1.8053759e+00
4.2516233e+05,4.5194835e+06,3.6991090e+03,2.0331837e+03,1.8042423e+00
4.2521526e+05,4.5194872e+06,3.7371668e+03,1.8938052e+03,1.9433838e+00
4.2516472e+05,4.5194749e+06,3.7125361e+03,1.9815005e+03,1.8638426e+00
4.2516931e+05,4.5194796e+06,3.7129222e+03,2.0044398e+03,1.8380364e+00
4.2518913e+05,4.5194816e+06,3.6952932e+03,1.9477469e+03,1.8792064e+00
4.2523413e+05,4.5195027e+06,3.7323015e+03,1.8623262e+03,1.9593339e+00
4.2523284e+05,4.5195012e+06,3.7159798e+03,1.8778186e+03,1.9326915e+00
4.2519729e+05,4.5195191e+06,3.6996192e+03,1.9572617e+03,1.8616211e+00
4.2514416e+05,4.5194984e+06,3.6921545e+03,2.0539006e+03,1.7911482e+00
4.2520117e+05,4.5194930e+06,3.7014250e+03,1.9122735e+03,1.9082284e+00
4.2518354e+05,4.5194906e+06,3.7139874e+03,1.9798145e+03,1.8541386e+00
4.2521526e+05,4.5194872e+06,3.7371668e+03,1.8938052e+03,1.9433838e+00
4.2514778e+05,4.5194699e+06,3.7347283e+03,1.9870715e+03,1.8786974e+00
4.2515889e+05,4.5194722e+06,3.7109084e+03,2.0223745e+03,1.8259470e+00
4.2519396e+05,4.5194795e+06,3.6933929e+03,1.9401789e+03,1.8840985e+00
4.2522423e+05,4.5195121e+06,3.7218686e+03,1.8628338e+03,1.9596133e+00
4.2518380e+05,4.5194861e+06,3.7223547e+03,1.9131089e+03,1.9259506e+00
4.2519546e+05,4.5195148e+06,3.6931516e+03,1.9754221e+03,1.8445828e+00
4.2517403e+05,4.5195299e+06,3.6882325e+03,1.9788313e+03,1.8472220e+00
4.2520131e+05,4.5194970e+06,3.7109506e+03,1.9246230e+03,1.9035713e+00
4.2519151e+05,4.5194960e+06,3.7172597e+03,1.9639867e+03,1.8664625e+00
4.2524622e+05,4.5194943e+06,3.7391714e+03,1.8591637e+03,1.9759453e+00
4.2516225e+05,4.5194743e+06,3.7252836e+03,1.9767149e+03,1.8796781e+00
4.2519818e+05,4.5195093e+06,3.7224962e+03,1.9378184e+03,1.8965234e+00
4.2520599e+05,4.5194921e+06,3.7133952e+03,1.9276777e+03,1.9032659e+00
4.2522257e+05,4.5195130e+06,3.7095490e+03,1.8703348e+03,1.9468211e+00
4.2521005e+05,4.5194980e+06,3.7360617e+03,1.9186279e+03,1.9185507e+00
4.2522073e+05,4.5195044e+06,3.7136752e+03,1.9292047e+03,1.8929114e+00
4.2518192e+05,4.5195116e+06,3.6999981e+03,1.9612984e+03,1.8691502e+00
4.2524138e+05,4.5195060e+06,3.7451260e+03,1.8666166e+03,1.9687954e+00
4.2524393e+05,4.5195007e+06,3.7448380e+03,1.8892813e+03,1.9402517e+00
4.2525330e+05,4.5194888e+06,3.7466890e+03,1.8931754e+03,1.9538230e+00
4.2523410e+05,4.5194841e+06,3.7494850e+03,1.9144897e+03,1.9373842e+00
4.2518040e+05,4.5195100e+06,3.7142442e+03,1.9668402e+03,1.8756942e+00
4.2520054e+05,4.5194864e+06,3.7047338e+03,1.9437485e+03,1.8884107e+00
4.2522318e+05,4.5195205e+06,3.7200642e+03,1.8650046e+03,1.9561747e+00
4.2520155e+05,4.5195042e+06,3.7288501e+03,1.9246090e+03,1.9127440e+00
4.2522724e+05,4.5195003e+06,3.7352250e+03,1.9121943e+03,1.9260881e+00
4.2517996e+05,4.5195072e+06,3.7016984e+03,1.9673714e+03,1.8694025e+00
4.2520487e+05,4.5195179e+06,3.7391221e+03,1.8845093e+03,1.9629959e+00
4.2523028e+05,4.5194949e+06,3.7329949e+03,1.9123343e+03,1.9223319e+00
4.2524833e+05,4.5194953e+06,3.7506519e+03,1.8875231e+03,1.9621246e+00
4.2522458e+05,4.5194944e+06,3.7424454e+03,1.9112880e+03,1.9393349e+00
4.2521079e+05,4.5194953e+06,3.7384958e+03,1.9445628e+03,1.9088236e+00
4.2519412e+05,4.5194880e+06,3.7042302e+03,1.9432068e+03,1.8905200e+00
4.2525046e+05,4.5195059e+06,3.7353956e+03,1.8602220e+03,1.9715445e+00
4.2522714e+05,4.5195042e+06,3.7577091e+03,1.8938792e+03,1.9548252e+00
4.2522503e+05,4.5195004e+06,3.7233443e+03,1.9220714e+03,1.9122054e+00
4.2517409e+05,4.5194989e+06,3.6927981e+03,2.0225368e+03,1.8207652e+00
4.2519602e+05,4.5195039e+06,3.7199126e+03,1.9219904e+03,1.9189108e+00
4.2522905e+05,4.5194803e+06,3.7428094e+03,1.9413511e+03,1.8989245e+00
4.2529535e+05,4.5194900e+06,3.7708392e+03,1.8297323e+03,2.0282417e+00
4.2528485e+05,4.5194827e+06,3.7865112e+03,1.8297507e+03,2.0351884e+00
4.2518319e+05,4.5194909e+06,3.7378173e+03,1.9620774e+03,1.9028308e+00
4.2519080e+05,4.5194774e+06,3.7485156e+03,1.9108555e+03,1.9550158e+00
4.2521880e+05,4.5195031e+06,3.7509892e+03,1.9120019e+03,1.9450926e+00
4.2525067e+05,4.5194991e+06,3.7783795e+03,1.8693835e+03,1.9851139e+00
4.2521928e+05,4.5194903e+06,3.7038618e+03,1.9321945e+03,1.8955491e+00
4.2519718e+05,4.5194922e+06,3.7271896e+03,1.9536030e+03,1.8988343e+00
4.2520818e+05,4.5194934e+06,3.7272859e+03,1.8910574e+03,1.9499488e+00
4.2523413e+05,4.5194832e+06,3.7586841e+03,1.8866865e+03,1.9693599e+00
4.2528181e+05,4.5194907e+06,3.7635345e+03,1.8297255e+03,2.0345943e+00
4.2527699e+05,4.5194845e+06,3.7849591e+03,1.8431889e+03,2.0213150e+00
4.2518348e+05,4.5194953e+06,3.7261935e+03,1.9697896e+03,1.8897727e+00
4.2522346e+05,4.5194907e+06,3.7529095e+03,1.8996427e+03,1.9553228e+00
4.2520940e+05,4.5195216e+06,3.7597121e+03,1.9489963e+03,1.9164933e+00
4.2525004e+05,4.5194984e+06,3.7562797e+03,1.8957442e+03,1.9465218e+00
4.2522424e+05,4.5194849e+06,3.7307270e+03,1.9326050e+03,1.9129169e+00
4.2520879e+05,4.5195032e+06,3.7419302e+03,1.9353206e+03,1.9185020e+00
4.2525136e+05,4.5195030e+06,3.7270155e+03,1.8444878e+03,1.9903345e+00
4.2519808e+05,4.5194818e+06,3.7537643e+03,1.9358290e+03,1.9306706e+00
4.2538716e+05,4.5194869e+06,3.7555867e+03,1.6150639e+03,2.2686821e+00
4.2527314e+05,4.5194762e+06,3.7882108e+03,1.8619617e+03,2.0133894e+00
4.2525110e+05,4.5194981e+06,3.7440078e+03,1.8513097e+03,2.0136282e+00
4.2528429e+05,4.5194873e+06,3.7606122e+03,1.7945872e+03,2.0676250e+00
4.2520289e+05,4.5195072e+06,3.7516200e+03,1.9481110e+03,1.9119964e+00
4.2525235e+05,4.5194984e+06,3.7555996e+03,1.8767750e+03,1.9749311e+00
4.2522475e+05,4.5194944e+06,3.7162507e+03,1.9082751e+03,1.9326264e+00
4.2533910e+05,4.5195128e+06,3.7655990e+03,1.6723944e+03,2.2104793e+00
4.2529321e+05,4.5194927e+06,3.7393270e+03,1.7726218e+03,2.0897773e+00
4.2519578e+05,4.5194747e+06,3.7390421e+03,1.9541614e+03,1.8994192e+00
4.2536496e+05,4.5194896e+06,3.7501746e+03,1.6427384e+03,2.2424584e+00
4.2525749e+05,4.5194870e+06,3.7590713e+03,1.8649574e+03,2.0001357e+00
4.2528909e+05,4.5195113e+06,3.7404057e+03,1.7623359e+03,2.1141216e+00
4.2530546e+05,4.5194872e+06,3.7543099e+03,1.7418136e+03,2.1227473e+00
4.2526872e+05,4.5194985e+06,3.7569423e+03,1.8243210e+03,2.0493343e+00
4.2529576e+05,4.5194960e+06,3.7741394e+03,1.7808012e+03,2.1010409e+00
4.2524651e+05,4.5194953e+06,3.7069180e+03,1.8602184e+03,1.9723124e+00
4.2536826e+05,4.5195116e+06,3.7546629e+03,1.6163640e+03,2.2709933e+00
4.2533540e+05,4.5194773e+06,3.7467622e+03,1.7078326e+03,2.1632408e+00
4.2526322e+05,4.5194658e+06,3.7382918e+03,1.8381441e+03,2.0227605e+00
4.2536815e+05,4.5194948e+06,3.7495220e+03,1.6293163e+03,2.2703735e+00
4.2531773e+05,4.5194904e+06,3.8036553e+03,1.7484472e+03,2.1558657e+00
4.2524796e+05,4.5194955e+06,3.7416435e+03,1.8429348e+03,2.0145061e+00
4.2533324e+05,4.5194789e+06,3.7545985e+03,1.6959892e+03,2.1835619e+00
4.2532808e+05,4.5194919e+06,3.7461282e+03,1.7114234e+03,2.1761846e+00
4.2529261e+05,4.5194989e+06,3.7722728e+03,1.7863281e+03,2.0923335e+00
4.2527313e+05,4.5194926e+06,3.7020607e+03,1.8196292e+03,2.0128871e+00
4.2537820e+05,4.5194964e+06,3.7561422e+03,1.6128436e+03,2.2958676e+00
4.2538155e+05,4.5194633e+06,3.7682575e+03,1.6362849e+03,2.2616663e+00
4.2528679e+05,4.5194821e+06,3.7406512e+03,1.7882379e+03,2.0823317e+00
4.2543419e+05,4.5194880e+06,3.7527627e+03,1.5215020e+03,2.4283509e+00
4.2532624e+05,4.5194879e+06,3.7827398e+03,1.7270396e+03,2.1754736e+00
4.2535350e+05,4.5194781e+06,3.7798727e+03,1.6634360e+03,2.2450903e+00
4.2528597e+05,4.5194998e+06,3.7567662e+03,1.7625183e+03,2.1076505e+00
4.2542924e+05,4.5194895e+06,3.7465055e+03,1.5316538e+03,2.4165178e+00
4.2542199e+05,4.5194897e+06,3.7572952e+03,1.5464322e+03,2.4026165e+00
4.2531078e+05,4.5194930e+06,3.7185279e+03,1.7483803e+03,2.1131795e+00
4.2539116e+05,4.5194873e+06,3.7594939e+03,1.5964515e+03,2.3234139e+00
4.2536837e+05,4.5194600e+06,3.7621029e+03,1.6591450e+03,2.2313666e+00
4.2533752e+05,4.5194763e+06,3.7465351e+03,1.6790498e+03,2.2081622e+00
4.2546864e+05,4.5194861e+06,3.7523807e+03,1.4614949e+03,2.5141018e+00
4.2534153e+05,4.5194905e+06,3.7813928e+03,1.6956587e+03,2.2127653e+00
4.2539061e+05,4.5194905e+06,3.7525112e+03,1.5863164e+03,2.3479604e+00
4.2541611e+05,4.5194935e+06,3.7575008e+03,1.5499327e+03,2.4003012e+00
4.2546756e+05,4.5194922e+06,3.7262311e+03,1.4596597e+03,2.5171615e+00
4.2547553e+05,4.5194980e+06,3.7832288e+03,1.4332204e+03,2.5791600e+00
4.2537513e+05,4.5194798e+06,3.7435124e+03,1.6432467e+03,2.2583047e+00
4.2544354e+05,4.5195127e+06,3.7720602e+03,1.4945425e+03,2.4619857e+00
4.2542743e+05,4.5194839e+06,3.7741169e+03,1.5481150e+03,2.3937982e+00
4.2539996e+05,4.5194642e+06,3.7342172e+03,1.5711501e+03,2.3442419e+00
4.2546095e+05,4.5194831e+06,3.7565681e+03,1.4751413e+03,2.4910110e+00
4.2542342e+05,4.5194895e+06,3.7739436e+03,1.5448368e+03,2.4045800e+00
4.2540904e+05,4.5195085e+06,3.7598455e+03,1.5580005e+03,2.3979222e+00
4.2540131e+05,4.5194922e+06,3.7506491e+03,1.5799705e+03,2.3542936e+00
4.2546365e+05,4.5195027e+06,3.7640018e+03,1.4879529e+03,2.4912127e+00
4.2545411e+05,4.5194961e+06,3.7747609e+03,1.4716219e+03,2.5209901e+00
4.2542182e+05,4.5194881e+06,3.7624590e+03,1.5610710e+03,2.3797318e+00
4.2541630e+05,4.5194996e+06,3.7627631e+03,1.5496684e+03,2.3935637e+00
4.2542332e+05,4.5194888e+06,3.7660309e+03,1.5461135e+03,2.4040509e+00
4.2539500e+05,4.5194705e+06,3.7477986e+03,1.5836763e+03,2.3331007e+00
4.2548747e+05,4.5195017e+06,3.7814861e+03,1.4457244e+03,2.5544047e+00
4.2538048e+05,4.5194769e+06,3.7651481e+03,1.6196927e+03,2.2850830e+00
4.2542067e+05,4.5194971e+06,3.7682803e+03,1.5368763e+03,2.4212115e+00
4.2542576e+05,4.5195046e+06,3.7460893e+03,1.5334244e+03,2.4305243e+00
4.2546204e+05,4.5194977e+06,3.7702915e+03,1.4848828e+03,2.4941018e+00
4.2544876e+05,4.5194973e+06,3.7674849e+03,1.4927049e+03,2.4868361e+00
4.2540783e+05,4.5194845e+06,3.7583935e+03,1.5864749e+03,2.3391867e+00
4.2540976e+05,4.5194914e+06,3.7577322e+03,1.5451426e+03,2.4000397e+00
4.2543195e+05,4.5194738e+06,3.7722575e+03,1.5391923e+03,2.4063079e+00
4.2539656e+05,4.5194647e+06,3.7514274e+03,1.5627744e+03,2.3607324e+00
4.2544405e+05,4.5194831e+06,3.7720234e+03,1.5092749e+03,2.4534231e+00
4.2540809e+05,4.5194759e+06,3.7766006e+03,1.5645748e+03,2.3726125e+00
4.2537342e+05,4.5194973e+06,3.7742709e+03,1.6268894e+03,2.3011411e+00
4.2541932e+05,4.5194983e+06,3.7518356e+03,1.4976102e+03,2.4871022e+00
4.2546157e+05,4.5194979e+06,3.7705329e+03,1.4773960e+03,2.5082880e+00
4.2545808e+05,4.5195078e+06,3.7637872e+03,1.4519901e+03,2.5580246e+00
4.2544179e+05,4.5195005e+06,3.7528096e+03,1.5006452e+03,2.4750747e+00
4.2539967e+05,4.5195020e+06,3.7679139e+03,1.5482208e+03,2.3968507e+00
4.2544267e+05,4.5194939e+06,3.7643544e+03,1.4937684e+03,2.4890639e+00
4.2540879e+05,4.5194785e+06,3.7648796e+03,1.5623607e+03,2.3754592e+00
4.2542421e+05,4.5194738e+06,3.7821404e+03,1.5432849e+03,2.4063691e+00
4.2541088e+05,4.5194820e+06,3.7675443e+03,1.5663470e+03,2.3710984e+00
4.2541282e+05,4.5194924e+06,3.7685942e+03,1.5531897e+03,2.4032980e+00
4.2543489e+05,4.5194893e+06,3.7436060e+03,1.4739427e+03,2.5212906e+00
4.2546848e+05,4.5194918e+06,3.7555314e+03,1.4529545e+03,2.5479723e+00
4.2548439e+05,4.5195051e+06,3.7730626e+03,1.4291956e+03,2.5978686e+00
4.2543898e+05,4.5194981e+06,3.7434502e+03,1.5228620e+03,2.4297527e+00
4.2542058e+05,4.5194986e+06,3.7576238e+03,1.5240082e+03,2.4337413e+00
4.2539959e+05,4.5194922e+06,3.7703870e+03,1.5354784e+03,2.4410243e+00
4.2550878e+05,4.5194954e+06,3.7756045e+03,1.3890832e+03,2.6602827e+00
4.2545791e+05,4.5194865e+06,3.7780223e+03,1.4699762e+03,2.5312855e+00
4.2542354e+05,4.5194782e+06,3.7706174e+03,1.5375517e+03,2.4146281e+00
4.2547911e+05,4.5194813e+06,3.7787076e+03,1.4918476e+03,2.4994405e+00
4.2547200e+05,4.5194795e+06,3.7594895e+03,1.4538168e+03,2.5517849e+00
4.2550176e+05,4.5194952e+06,3.7480940e+03,1.3898831e+03,2.6431028e+00
4.2548422e+05,4.5195042e+06,3.7849797e+03,1.4242344e+03,2.6127561e+00
4.2545890e+05,4.5194933e+06,3.7562425e+03,1.4671888e+03,2.5285159e+00
4.2539298e+05,4.5195155e+06,3.7338224e+03,1.5593062e+03,2.3614755e+00
4.2542676e+05,4.5194992e+06,3.7720703e+03,1.4950396e+03,2.5082602e+00
4.2547667e+05,4.5194925e+06,3.7688443e+03,1.4269434e+03,2.5918856e+00
4.2548348e+05,4.5194792e+06,3.8008053e+03,1.4173548e+03,2.6247790e+00
4.2541725e+05,4.5194773e+06,3.7674509e+03,1.5446931e+03,2.3970846e+00
4.2547623e+05,4.5194771e+06,3.7763559e+03,1.4690340e+03,2.5265216e+00
4.2549542e+05,4.5194773e+06,3.7535268e+03,1.4142063e+03,2.6152640e+00
4.2548801e+05,4.5194888e+06,3.7709905e+03,1.4059692e+03,2.6253495e+00
4.2548646e+05,4.5195034e+06,3.7813853e+03,1.4200516e+03,2.6166973e+00
4.2547221e+05,4.5195027e+06,3.7496455e+03,1.4346405e+03,2.5936177e+00
4.2540011e+05,4.5194882e+06,3.7572805e+03,1.5667085e+03,2.3606142e+00
4.2547279e+05,4.5194967e+06,3.7862659e+03,1.4149445e+03,2.6505621e+00
4.2545881e+05,4.5194889e+06,3.7803654e+03,1.4550726e+03,2.5454377e+00
4.2549668e+05,4.5194749e+06,3.8058080e+03,1.4091303e+03,2.6465695e+00
4.2543255e+05,4.5194792e+06,3.7735925e+03,1.5206500e+03,2.4499223e+00
4.2546647e+05,4.5194760e+06,3.7752097e+03,1.4767014e+03,2.5174169e+00
4.2550661e+05,4.5194725e+06,3.7440539e+03,1.4046841e+03,2.6290683e+00
4.2548216e+05,4.5194958e+06,3.7794523e+03,1.4210754e+03,2.6080634e+00
4.2549194e+05,4.5195034e+06,3.7793280e+03,1.4168103e+03,2.6191338e+00
4.2551106e+05,4.5195035e+06,3.7661613e+03,1.3819622e+03,2.6862551e+00
4.2544129e+05,4.5194754e+06,3.7964355e+03,1.5222704e+03,2.4633400e+00
4.2551580e+05,4.5194751e+06,3.8213417e+03,1.3569341e+03,2.7591603e+00
4.2544523e+05,4.5194817e+06,3.7935467e+03,1.4701483e+03,2.5457003e+00
4.2550782e+05,4.5194801e+06,3.8165763e+03,1.3883785e+03,2.6900948e+00
4.2541936e+05,4.5194672e+06,3.7963894e+03,1.5231386e+03,2.4671986e+00
4.2543929e+05,4.5194615e+06,3.7653821e+03,1.5248380e+03,2.4352981e+00
4.2550455e+05,4.5194795e+06,3.7531714e+03,1.4018095e+03,2.6407564e+00
4.2548881e+05,4.5194907e+06,3.7898754e+03,1.4087870e+03,2.6393580e+00
4.2549069e+05,4.5194984e+06,3.7851831e+03,1.4256325e+03,2.6051145e+00
4.2547321e+05,4.5195007e+06,3.7593457e+03,1.4489534e+03,2.5744926e+00
4.2545759e+05,4.5194740e+06,3.7867375e+03,1.4893542e+03,2.5120830e+00
4.2552152e+05,4.5194669e+06,3.8096090e+03,1.3559447e+03,2.7598365e+00
4.2544168e+05,4.5194973e+06,3.7693967e+03,1.4491402e+03,2.5798301e+00
4.2546709e+05,4.5194890e+06,3.8015642e+03,1.4420627e+03,2.5889676e+00
4.2541983e+05,4.5194662e+06,3.7948444e+03,1.5236571e+03,2.4661601e+00
4.2544872e+05,4.5194644e+06,3.7833315e+03,1.4795885e+03,2.5304136e+00
4.2551112e+05,4.5194861e+06,3.7622171e+03,1.3799485e+03,2.6819482e+00
4.2546874e+05,4.5194862e+06,3.8005734e+03,1.4401401e+03,2.5932874e+00
4.2550220e+05,4.5194867e+06,3.7956527e+03,1.4089411e+03,2.6466022e+00
4.2547809e+05,4.5194808e+06,3.7847261e+03,1.4308104e+03,2.6160315e+00
4.2550455e+05,4.5194824e+06,3.8067032e+03,1.3863413e+03,2.7053343e+00
4.2552176e+05,4.5194591e+06,3.8121963e+03,1.3682351e+03,2.7396050e+00
4.2552720e+05,4.5194798e+06,3.8037768e+03,1.3131263e+03,2.8334320e+00
4.2547264e+05,4.5194868e+06,3.7974544e+03,1.4305277e+03,2.6090628e+00
4.2546696e+05,4.5194742e+06,3.7863665e+03,1.4409294e+03,2.6003569e+00
4.2546166e+05,4.5194665e+06,3.7936667e+03,1.4548470e+03,2.5792066e+00
4.2551681e+05,4.5194818e+06,3.7619493e+03,1.3661646e+03,2.7081783e+00
4.2550381e+05,4.5194831e+06,3.8040308e+03,1.3908942e+03,2.6942896e+00
4.2549158e+05,4.5194981e+06,3.7772869e+03,1.3911216e+03,2.6645765e+00
4.2550101e+05,4.5194756e+06,3.7936285e+03,1.4004218e+03,2.6759312e+00
4.2554688e+05,4.5194810e+06,3.8239891e+03,1.3349463e+03,2.8119711e+00
4.2552297e+05,4.5194388e+06,3.8279362e+03,1.3606245e+03,2.7747625e+00
4.2549988e+05,4.5194722e+06,3.7871773e+03,1.3555502e+03,2.7500231e+00
4.2545105e+05,4.5194874e+06,3.7911479e+03,1.4497686e+03,2.5664543e+00
4.2547786e+05,4.5194872e+06,3.7852934e+03,1.3893792e+03,2.7009108e+00
4.2546057e+05,4.5194588e+06,3.7831010e+03,1.4689391e+03,2.5531932e+00
4.2550581e+05,4.5194882e+06,3.7636742e+03,1.3961953e+03,2.6516344e+00
4.2552485e+05,4.5194750e+06,3.8477728e+03,1.3460087e+03,2.8034460e+00
4.2550358e+05,4.5194876e+06,3.7740666e+03,1.3629483e+03,2.7162360e+00
4.2551800e+05,4.5194699e+06,3.7941768e+03,1.3578957e+03,2.7480828e+00
4.2551707e+05,4.5194806e+06,3.8087940e+03,1.3652766e+03,2.7424911e+00
4.2554855e+05,4.5194428e+06,3.8313365e+03,1.3319789e+03,2.8326005e+00
