xcen,ycen,depth,Pxx,Pyy,Pzz
4.2628443e+05,4.5187484e+06,2.9793776e+03,1.4176130e+07,1.6458548e+07,1.7722445e+07
4.2628079e+05,4.5187244e+06,3.0741096e+03,1.4280979e+07,1.6361945e+07,1.8305577e+07
4.2627984e+05,4.5187417e+06,3.0103082e+03,1.4198500e+07,1.6837633e+07,1.7937016e+07
4.2629183e+05,4.5187717e+06,2.8817966e+03,1.4260923e+07,1.6652431e+07,1.7055002e+07
4.2627963e+05,4.5187355e+06,3.0352530e+03,1.4293106e+07,1.6800771e+07,1.8020785e+07
4.2627218e+05,4.5187570e+06,2.9836055e+03,1.4435557e+07,1.6677856e+07,1.7788402e+07
4.2629252e+05,4.5187548e+06,2.9952925e+03,1.4152986e+07,1.6441551e+07,1.7706382e+07
4.2628482e+05,4.5187509e+06,2.9674864e+03,1.4020008e+07,1.6107382e+07,1.7513853e+07
4.2628026e+05,4.5187539e+06,2.9347247e+03,1.4298581e+07,1.6824587e+07,1.7526264e+07
4.2630196e+05,4.5187645e+06,3.0022435e+03,1.3969319e+07,1.6422950e+07,1.7739971e+07
4.2627804e+05,4.5187319e+06,3.0555030e+03,1.4024595e+07,1.6362475e+07,1.7956202e+07
4.2627142e+05,4.5187287e+06,3.0131686e+03,1.4193433e+07,1.6537096e+07,1.7840059e+07
4.2628582e+05,4.5187637e+06,2.9772956e+03,1.4184799e+07,1.6537966e+07,1.7725697e+07
4.2626052e+05,4.5187523e+06,3.0404649e+03,1.3899913e+07,1.6131161e+07,1.7835185e+07
4.2627934e+05,4.5187401e+06,2.9914246e+03,1.4390882e+07,1.6887503e+07,1.7965094e+07
4.2629502e+05,4.5187458e+06,2.9978451e+03,1.4045932e+07,1.6078193e+07,1.7730011e+07
4.2628022e+05,4.5187437e+06,3.0013962e+03,1.4356360e+07,1.7096864e+07,1.8050845e+07
4.2628661e+05,4.5187569e+06,2.9332071e+03,1.4105108e+07,1.6523658e+07,1.7362806e+07
4.2628837e+05,4.5187401e+06,2.9749061e+03,1.4410593e+07,1.6798456e+07,1.7727538e+07
4.2627679e+05,4.5187591e+06,2.9864926e+03,1.4365440e+07,1.6615897e+07,1.7771705e+07
4.2629654e+05,4.5187569e+06,2.9765376e+03,1.4112068e+07,1.6404033e+07,1.7592945e+07
4.2628576e+05,4.5187408e+06,3.0152289e+03,1.4092014e+07,1.6146832e+07,1.7831089e+07
4.2627782e+05,4.5187427e+06,2.9455376e+03,1.4236852e+07,1.6788035e+07,1.7553515e+07
4.2629630e+05,4.5187649e+06,2.9770033e+03,1.4047227e+07,1.6563320e+07,1.7652079e+07
4.2627898e+05,4.5187283e+06,3.0843555e+03,1.4095283e+07,1.6815165e+07,1.8332059e+07
4.2627083e+05,4.5187282e+06,3.0146325e+03,1.4191993e+07,1.6541089e+07,1.7850756e+07
4.2628694e+05,4.5187432e+06,3.0057045e+03,1.4019039e+07,1.6415134e+07,1.7792305e+07
4.2626681e+05,4.5187547e+06,3.0199724e+03,1.4081480e+07,1.6326986e+07,1.7816771e+07
4.2628041e+05,4.5187393e+06,3.0007309e+03,1.4408060e+07,1.6865541e+07,1.8030780e+07
4.2629128e+05,4.5187357e+06,3.0089318e+03,1.4240899e+07,1.6299909e+07,1.7858067e+07
4.2628014e+05,4.5187430e+06,2.9904878e+03,1.4368608e+07,1.7104224e+07,1.7994281e+07
4.2628368e+05,4.5187465e+06,2.9191352e+03,1.4151636e+07,1.6597066e+07,1.7341320e+07
4.2627840e+05,4.5187463e+06,2.9980699e+03,1.4273348e+07,1.6455489e+07,1.7749884e+07
4.2627166e+05,4.5187639e+06,2.9924924e+03,1.4352737e+07,1.6633883e+07,1.7802068e+07
4.2630303e+05,4.5187731e+06,2.9717595e+03,1.4071567e+07,1.6435770e+07,1.7582128e+07
4.2628250e+05,4.5187355e+06,3.0538430e+03,1.4035038e+07,1.6419858e+07,1.8087484e+07
4.2627765e+05,4.5187430e+06,2.9423925e+03,1.4242658e+07,1.6810698e+07,1.7539700e+07
4.2628949e+05,4.5187677e+06,2.9941383e+03,1.3862232e+07,1.6464940e+07,1.7602736e+07
4.2627848e+05,4.5187305e+06,3.0210601e+03,1.4093752e+07,1.6823725e+07,1.7987153e+07
4.2626677e+05,4.5187235e+06,3.0667383e+03,1.4185574e+07,1.6468990e+07,1.8125105e+07
4.2628537e+05,4.5187462e+06,3.0004138e+03,1.3919137e+07,1.6669899e+07,1.7765347e+07
4.2626987e+05,4.5187451e+06,3.0317170e+03,1.3981312e+07,1.6294418e+07,1.7886128e+07
4.2627685e+05,4.5187402e+06,3.0431717e+03,1.4225331e+07,1.6429976e+07,1.8181682e+07
4.2629498e+05,4.5187329e+06,3.0142598e+03,1.4032532e+07,1.6277608e+07,1.7764186e+07
4.2627589e+05,4.5187460e+06,3.0269227e+03,1.4206473e+07,1.6950390e+07,1.8119533e+07
4.2628207e+05,4.5187470e+06,2.9334754e+03,1.4208889e+07,1.6755738e+07,1.7485934e+07
4.2627928e+05,4.5187530e+06,2.9811085e+03,1.4239493e+07,1.6417146e+07,1.7581421e+07
4.2626830e+05,4.5187523e+06,3.0048166e+03,1.4310105e+07,1.6638189e+07,1.7846147e+07
4.2630222e+05,4.5187557e+06,2.9668756e+03,1.4314980e+07,1.7021632e+07,1.7737391e+07
4.2628506e+05,4.5187409e+06,3.0243333e+03,1.4169449e+07,1.6920193e+07,1.8108688e+07
4.2627793e+05,4.5187416e+06,2.9453435e+03,1.4251859e+07,1.6836440e+07,1.7583176e+07
4.2628500e+05,4.5187585e+06,3.0137611e+03,1.4122788e+07,1.6486948e+07,1.7861765e+07
4.2627729e+05,4.5187239e+06,3.0383492e+03,1.4150144e+07,1.6954352e+07,1.8135063e+07
4.2627169e+05,4.5187191e+06,3.0424739e+03,1.4004686e+07,1.6787144e+07,1.8126757e+07
4.2628020e+05,4.5187462e+06,3.0149763e+03,1.3909040e+07,1.6534759e+07,1.7817981e+07
4.2626356e+05,4.5187433e+06,3.0478973e+03,1.3957161e+07,1.6161901e+07,1.7966586e+07
4.2627712e+05,4.5187395e+06,3.0369911e+03,1.4145659e+07,1.6504344e+07,1.8108076e+07
4.2628871e+05,4.5187351e+06,2.9920374e+03,1.4103101e+07,1.6415180e+07,1.7677558e+07
4.2627858e+05,4.5187480e+06,3.0177007e+03,1.4217691e+07,1.6891909e+07,1.8035464e+07
4.2628197e+05,4.5187470e+06,2.9172599e+03,1.4219260e+07,1.6912727e+07,1.7407574e+07
4.2626470e+05,4.5187522e+06,2.9870559e+03,1.4313183e+07,1.6443671e+07,1.7706414e+07
4.2627464e+05,4.5187497e+06,3.0040776e+03,1.4339923e+07,1.6677735e+07,1.7836495e+07
4.2631249e+05,4.5187555e+06,2.9624025e+03,1.4678942e+07,1.7162699e+07,1.7727178e+07
4.2627758e+05,4.5187377e+06,3.0261459e+03,1.4006769e+07,1.6633010e+07,1.7978252e+07
4.2628939e+05,4.5187537e+06,2.9385721e+03,1.4459745e+07,1.6823493e+07,1.7512612e+07
4.2628291e+05,4.5187629e+06,3.0201511e+03,1.4049228e+07,1.6460483e+07,1.7875725e+07
4.2629204e+05,4.5187311e+06,3.0102553e+03,1.4215898e+07,1.6877353e+07,1.7916925e+07
4.2627809e+05,4.5187213e+06,3.0245255e+03,1.3997521e+07,1.6620271e+07,1.7951972e+07
4.2628176e+05,4.5187537e+06,2.9814748e+03,1.3702957e+07,1.6311307e+07,1.7513576e+07
4.2626423e+05,4.5187425e+06,3.0529229e+03,1.3976073e+07,1.6205397e+07,1.8040750e+07
4.2627537e+05,4.5187362e+06,3.0285479e+03,1.4116274e+07,1.6512728e+07,1.8036572e+07
4.2628107e+05,4.5187619e+06,2.9478871e+03,1.4269428e+07,1.6531082e+07,1.7445957e+07
4.2628263e+05,4.5187556e+06,3.0169004e+03,1.4239613e+07,1.7037155e+07,1.8076364e+07
4.2627755e+05,4.5187357e+06,2.9913340e+03,1.4129513e+07,1.6849759e+07,1.7836385e+07
4.2627539e+05,4.5187509e+06,2.9857259e+03,1.4370322e+07,1.6616467e+07,1.7735189e+07
4.2627767e+05,4.5187442e+06,2.9698963e+03,1.4412099e+07,1.6933913e+07,1.7692330e+07
4.2629741e+05,4.5187598e+06,2.9806448e+03,1.4437341e+07,1.6945247e+07,1.7776147e+07
4.2627135e+05,4.5187138e+06,3.0394036e+03,1.3931280e+07,1.6710449e+07,1.8101423e+07
4.2628315e+05,4.5187575e+06,2.9044907e+03,1.4332167e+07,1.6654500e+07,1.7262900e+07
4.2628690e+05,4.5187649e+06,2.9888915e+03,1.4230030e+07,1.6791213e+07,1.7783390e+07
4.2628618e+05,4.5187246e+06,3.0376752e+03,1.4055366e+07,1.6776224e+07,1.8088229e+07
4.2627253e+05,4.5187356e+06,2.9917399e+03,1.4252230e+07,1.6613792e+07,1.7784913e+07
4.2628092e+05,4.5187503e+06,2.9705355e+03,1.3980856e+07,1.6626900e+07,1.7603483e+07
4.2626796e+05,4.5187402e+06,3.0490828e+03,1.3962935e+07,1.6346193e+07,1.8050814e+07
4.2628401e+05,4.5187498e+06,2.9797773e+03,1.4139429e+07,1.6617756e+07,1.7756457e+07
4.2628879e+05,4.5187719e+06,2.9539459e+03,1.4319165e+07,1.6584260e+07,1.7508093e+07
4.2627638e+05,4.5187359e+06,3.0189836e+03,1.4134245e+07,1.6861136e+07,1.8029600e+07
4.2627223e+05,4.5187365e+06,2.9999668e+03,1.4077597e+07,1.6845584e+07,1.7899725e+07
4.2627429e+05,4.5187566e+06,3.0138911e+03,1.4231040e+07,1.6105022e+07,1.7806564e+07
4.2627651e+05,4.5187478e+06,2.9558256e+03,1.4540274e+07,1.6989024e+07,1.7612353e+07
4.2629072e+05,4.5187530e+06,2.9886905e+03,1.4302429e+07,1.6817977e+07,1.7787362e+07
4.2627095e+05,4.5187295e+06,3.0152996e+03,1.4106784e+07,1.6511288e+07,1.7892244e+07
4.2628674e+05,4.5187565e+06,2.9023166e+03,1.4197923e+07,1.6740957e+07,1.7264582e+07
4.2628944e+05,4.5187812e+06,2.9574961e+03,1.4295985e+07,1.6670647e+07,1.7522373e+07
4.2628834e+05,4.5187332e+06,3.0141880e+03,1.4041547e+07,1.6691270e+07,1.7900542e+07
4.2627671e+05,4.5187413e+06,2.9829080e+03,1.4219766e+07,1.6642060e+07,1.7713610e+07
4.2628082e+05,4.5187454e+06,2.9917142e+03,1.3986029e+07,1.6650674e+07,1.7734113e+07
4.2627504e+05,4.5187426e+06,3.0420164e+03,1.3985609e+07,1.6364672e+07,1.8017068e+07
4.2628630e+05,4.5187631e+06,2.9689993e+03,1.4307349e+07,1.6686691e+07,1.7731676e+07
4.2629328e+05,4.5187595e+06,2.9747299e+03,1.4304722e+07,1.6901511e+07,1.7695110e+07
4.2627426e+05,4.5187298e+06,3.0139750e+03,1.4171179e+07,1.6939533e+07,1.8031875e+07
4.2627040e+05,4.5187324e+06,2.9841337e+03,1.4152764e+07,1.7022562e+07,1.7877694e+07
4.2628761e+05,4.5187506e+06,2.9832132e+03,1.4366189e+07,1.6549103e+07,1.7719817e+07
4.2627880e+05,4.5187509e+06,2.9442389e+03,1.4531063e+07,1.6946462e+07,1.7527759e+07
4.2628342e+05,4.5187316e+06,3.0362904e+03,1.4489239e+07,1.6852837e+07,1.8111236e+07
4.2626585e+05,4.5187201e+06,3.0292291e+03,1.4032480e+07,1.6490540e+07,1.7930888e+07
4.2628464e+05,4.5187539e+06,2.9296991e+03,1.4173518e+07,1.6714067e+07,1.7400655e+07
4.2628645e+05,4.5187705e+06,2.9788682e+03,1.4201056e+07,1.6688448e+07,1.7656146e+07
4.2629790e+05,4.5187465e+06,3.0022952e+03,1.4305705e+07,1.6893381e+07,1.7932940e+07
4.2627622e+05,4.5187348e+06,2.9747757e+03,1.4329549e+07,1.6826849e+07,1.7728905e+07
4.2628430e+05,4.5187504e+06,3.0062293e+03,1.3814522e+07,1.6376501e+07,1.7696022e+07
4.2627228e+05,4.5187473e+06,3.0424687e+03,1.3841473e+07,1.6395817e+07,1.8031419e+07
4.2629529e+05,4.5187810e+06,2.9071239e+03,1.4474800e+07,1.6885229e+07,1.7402649e+07
4.2629181e+05,4.5187691e+06,2.9485068e+03,1.4473722e+07,1.7048808e+07,1.7552614e+07
4.2627757e+05,4.5187381e+06,3.0036137e+03,1.4203706e+07,1.6811256e+07,1.7931106e+07
4.2626870e+05,4.5187233e+06,2.9892288e+03,1.4340336e+07,1.7005255e+07,1.7934327e+07
4.2628228e+05,4.5187498e+06,2.9535695e+03,1.4420564e+07,1.6555047e+07,1.7560070e+07
4.2627466e+05,4.5187431e+06,2.9640680e+03,1.4444343e+07,1.6934780e+07,1.7621810e+07
4.2628346e+05,4.5187440e+06,3.0211318e+03,1.4181332e+07,1.6674846e+07,1.7943593e+07
4.2626735e+05,4.5187136e+06,3.0683428e+03,1.3774272e+07,1.6300674e+07,1.8123650e+07
4.2628314e+05,4.5187587e+06,2.9476031e+03,1.4032479e+07,1.6530500e+07,1.7428361e+07
4.2627411e+05,4.5187649e+06,2.9874667e+03,1.4114118e+07,1.6676887e+07,1.7684132e+07
4.2629768e+05,4.5187585e+06,2.9783121e+03,1.4214307e+07,1.6682395e+07,1.7651757e+07
4.2628002e+05,4.5187487e+06,2.9599847e+03,1.4459513e+07,1.6600670e+07,1.7655360e+07
4.2627998e+05,4.5187611e+06,3.0030791e+03,1.3728533e+07,1.6034089e+07,1.7595910e+07
4.2628018e+05,4.5187602e+06,2.9909106e+03,1.4071949e+07,1.6537696e+07,1.7745714e+07
4.2629119e+05,4.5187779e+06,2.9226808e+03,1.4404960e+07,1.6844888e+07,1.7457153e+07
4.2628366e+05,4.5187640e+06,2.9637105e+03,1.4165415e+07,1.6700425e+07,1.7555101e+07
4.2628221e+05,4.5187735e+06,2.9457267e+03,1.4205276e+07,1.6872448e+07,1.7533861e+07
4.2627068e+05,4.5187319e+06,2.9865029e+03,1.4279606e+07,1.6918986e+07,1.7872089e+07
4.2628609e+05,4.5187623e+06,2.9581390e+03,1.4171006e+07,1.6394817e+07,1.7483826e+07
4.2628236e+05,4.5187521e+06,2.9773985e+03,1.4255158e+07,1.6687877e+07,1.7661954e+07
4.2628505e+05,4.5187375e+06,3.0404654e+03,1.4126119e+07,1.6605646e+07,1.8047605e+07
4.2628360e+05,4.5187227e+06,3.0116939e+03,1.4268238e+07,1.6482799e+07,1.7890419e+07
4.2627274e+05,4.5187588e+06,2.9685709e+03,1.3731691e+07,1.6163831e+07,1.7445223e+07
4.2627716e+05,4.5187406e+06,3.0066998e+03,1.4195773e+07,1.6667702e+07,1.7862339e+07
4.2628939e+05,4.5187618e+06,2.9919042e+03,1.4099284e+07,1.6590439e+07,1.7743014e+07
4.2627947e+05,4.5187660e+06,2.9480233e+03,1.4354158e+07,1.6582607e+07,1.7492363e+07
4.2627408e+05,4.5187522e+06,3.0123081e+03,1.3811737e+07,1.6199199e+07,1.7752301e+07
4.2627261e+05,4.5187661e+06,2.9717161e+03,1.4103449e+07,1.6621747e+07,1.7689322e+07
4.2628943e+05,4.5187730e+06,2.9326761e+03,1.4299853e+07,1.6654191e+07,1.7441524e+07
4.2628699e+05,4.5187524e+06,2.9716179e+03,1.4307312e+07,1.6899873e+07,1.7649237e+07
4.2628237e+05,4.5187661e+06,2.9462062e+03,1.4309760e+07,1.6737137e+07,1.7527650e+07
4.2627825e+05,4.5187500e+06,2.9670337e+03,1.4261989e+07,1.6813413e+07,1.7686171e+07
4.2628888e+05,4.5187677e+06,2.9194386e+03,1.4228484e+07,1.6346948e+07,1.7235385e+07
4.2628712e+05,4.5187457e+06,2.9968695e+03,1.4377266e+07,1.6957755e+07,1.7775137e+07
4.2630268e+05,4.5187374e+06,3.0029163e+03,1.4586879e+07,1.7165906e+07,1.8032494e+07
4.2628786e+05,4.5187349e+06,2.9899191e+03,1.4332278e+07,1.6572669e+07,1.7800374e+07
4.2628392e+05,4.5187526e+06,2.9813419e+03,1.4140827e+07,1.6555601e+07,1.7695893e+07
4.2628027e+05,4.5187294e+06,2.9975090e+03,1.4519967e+07,1.7066574e+07,1.7937538e+07
4.2629931e+05,4.5187575e+06,3.0460938e+03,1.3914431e+07,1.6390930e+07,1.8056299e+07
4.2627722e+05,4.5187549e+06,2.9884461e+03,1.4087491e+07,1.6425188e+07,1.7688956e+07
4.2626913e+05,4.5187462e+06,3.0375858e+03,1.3763454e+07,1.6199368e+07,1.7918051e+07
4.2627749e+05,4.5187292e+06,3.0433265e+03,1.4366692e+07,1.6816628e+07,1.8182462e+07
4.2628354e+05,4.5187689e+06,2.9428811e+03,1.4267654e+07,1.6684226e+07,1.7486101e+07
4.2627792e+05,4.5187482e+06,2.9900754e+03,1.4089791e+07,1.6678559e+07,1.7682272e+07
4.2628239e+05,4.5187677e+06,2.9381272e+03,1.4289414e+07,1.6716939e+07,1.7467454e+07
4.2627790e+05,4.5187402e+06,2.9981241e+03,1.4323501e+07,1.7019992e+07,1.7915300e+07
4.2629524e+05,4.5187715e+06,2.8836116e+03,1.4191416e+07,1.6285183e+07,1.6982517e+07
4.2628400e+05,4.5187449e+06,3.0045295e+03,1.4370524e+07,1.6916592e+07,1.7885209e+07
4.2629632e+05,4.5187620e+06,2.9601915e+03,1.4433644e+07,1.6807258e+07,1.7636955e+07
4.2628955e+05,4.5187324e+06,3.0422372e+03,1.4067012e+07,1.6347720e+07,1.8060940e+07
4.2627931e+05,4.5187498e+06,3.0122469e+03,1.4051410e+07,1.6645563e+07,1.7902069e+07
4.2628354e+05,4.5187385e+06,2.9713177e+03,1.4552068e+07,1.6960021e+07,1.7717474e+07
4.2628580e+05,4.5187496e+06,3.0285934e+03,1.4072666e+07,1.6568414e+07,1.8007758e+07
4.2627395e+05,4.5187678e+06,2.9543262e+03,1.4160207e+07,1.6109263e+07,1.7393888e+07
4.2628029e+05,4.5187430e+06,3.0223814e+03,1.3959506e+07,1.6663157e+07,1.7920179e+07
4.2627274e+05,4.5187523e+06,2.9917078e+03,1.4208880e+07,1.6318299e+07,1.7696863e+07
4.2628864e+05,4.5187840e+06,2.9042217e+03,1.4367561e+07,1.6696034e+07,1.7265983e+07
4.2627733e+05,4.5187514e+06,2.9640898e+03,1.4212935e+07,1.6747199e+07,1.7513252e+07
4.2628034e+05,4.5187674e+06,2.9467068e+03,1.4281407e+07,1.6787022e+07,1.7545279e+07
4.2627541e+05,4.5187507e+06,2.9940166e+03,1.4169615e+07,1.6632201e+07,1.7802513e+07
4.2629105e+05,4.5187713e+06,2.8976263e+03,1.4238278e+07,1.6419332e+07,1.7120989e+07
4.2628564e+05,4.5187463e+06,3.0141391e+03,1.4276004e+07,1.6793951e+07,1.7929701e+07
4.2628939e+05,4.5187587e+06,2.9644583e+03,1.4362308e+07,1.6821604e+07,1.7664196e+07
4.2628539e+05,4.5187274e+06,3.0205836e+03,1.4228506e+07,1.6528949e+07,1.7954700e+07
4.2627544e+05,4.5187392e+06,3.0440634e+03,1.3874113e+07,1.6183003e+07,1.7947134e+07
4.2629029e+05,4.5187454e+06,2.9507291e+03,1.4622364e+07,1.6959624e+07,1.7579182e+07
4.2628811e+05,4.5187517e+06,3.0116966e+03,1.4089003e+07,1.6570800e+07,1.7853953e+07
4.2626934e+05,4.5187534e+06,3.0270294e+03,1.4045348e+07,1.6244333e+07,1.7877464e+07
4.2629108e+05,4.5187520e+06,2.9783522e+03,1.4189243e+07,1.6622271e+07,1.7665506e+07
4.2627027e+05,4.5187522e+06,2.9819971e+03,1.4282230e+07,1.6310904e+07,1.7643118e+07
4.2629012e+05,4.5187703e+06,2.9236099e+03,1.4542267e+07,1.6728940e+07,1.7355659e+07
4.2627186e+05,4.5187457e+06,2.9977732e+03,1.3902166e+07,1.6517866e+07,1.7647440e+07
4.2627911e+05,4.5187670e+06,2.9580491e+03,1.4241560e+07,1.6713219e+07,1.7605137e+07
4.2624825e+05,4.5187329e+06,3.0347752e+03,1.3985618e+07,1.6495725e+07,1.7999642e+07
4.2629464e+05,4.5187596e+06,2.9365566e+03,1.4192940e+07,1.6474796e+07,1.7281511e+07
4.2628926e+05,4.5187683e+06,2.9984067e+03,1.4337076e+07,1.6889221e+07,1.7783622e+07
4.2629059e+05,4.5187399e+06,3.0002010e+03,1.4337486e+07,1.6747091e+07,1.7828413e+07
4.2629075e+05,4.5187220e+06,3.0293619e+03,1.4179041e+07,1.6582020e+07,1.8018110e+07
4.2627706e+05,4.5187326e+06,3.0357931e+03,1.3936888e+07,1.6165876e+07,1.7917236e+07
4.2628150e+05,4.5187528e+06,2.9602280e+03,1.4470973e+07,1.6772810e+07,1.7570874e+07
4.2627809e+05,4.5187511e+06,3.0065742e+03,1.4100099e+07,1.6486700e+07,1.7765858e+07
4.2626684e+05,4.5187522e+06,3.0460406e+03,1.4023804e+07,1.6160841e+07,1.7976748e+07
4.2629686e+05,4.5187517e+06,3.0031975e+03,1.4272711e+07,1.6552536e+07,1.7883293e+07
4.2627506e+05,4.5187552e+06,2.9994789e+03,1.4352061e+07,1.6496360e+07,1.7755917e+07
4.2628495e+05,4.5187924e+06,2.9080721e+03,1.4295180e+07,1.6260733e+07,1.7122311e+07
4.2627531e+05,4.5187525e+06,2.9625159e+03,1.4031551e+07,1.6545030e+07,1.7489971e+07
4.2627613e+05,4.5187813e+06,2.9022076e+03,1.4310505e+07,1.6988493e+07,1.7335075e+07
4.2625820e+05,4.5187389e+06,3.0142500e+03,1.3890707e+07,1.6428083e+07,1.7868847e+07
4.2628502e+05,4.5187646e+06,2.9418326e+03,1.4205755e+07,1.6581086e+07,1.7390429e+07
4.2629402e+05,4.5187566e+06,2.9922124e+03,1.4311484e+07,1.6797466e+07,1.7780072e+07
4.2630015e+05,4.5187300e+06,2.9931563e+03,1.4442338e+07,1.6896011e+07,1.7855096e+07
4.2628605e+05,4.5187464e+06,2.9847345e+03,1.4224408e+07,1.6609535e+07,1.7744834e+07
4.2627632e+05,4.5187336e+06,3.0295856e+03,1.4017080e+07,1.6353058e+07,1.7895874e+07
4.2628355e+05,4.5187393e+06,2.9987101e+03,1.4364585e+07,1.6748710e+07,1.7803868e+07
4.2626876e+05,4.5187429e+06,3.0364992e+03,1.4001563e+07,1.6500718e+07,1.7965241e+07
4.2626662e+05,4.5187504e+06,3.0607156e+03,1.4056670e+07,1.6072883e+07,1.8008306e+07
4.2629612e+05,4.5187553e+06,2.9772090e+03,1.4283779e+07,1.6636254e+07,1.7725795e+07
4.2627164e+05,4.5187457e+06,3.0231149e+03,1.4268417e+07,1.6493463e+07,1.7882773e+07
4.2629111e+05,4.5187548e+06,2.9651686e+03,1.4309451e+07,1.6554918e+07,1.7570799e+07
4.2627753e+05,4.5187442e+06,2.9851186e+03,1.3994479e+07,1.6456326e+07,1.7686122e+07
4.2627622e+05,4.5187680e+06,2.9325796e+03,1.4230749e+07,1.6665399e+07,1.7418001e+07
4.2627054e+05,4.5187439e+06,2.9963113e+03,1.4006933e+07,1.6485568e+07,1.7786486e+07
4.2628893e+05,4.5187641e+06,2.9468094e+03,1.4276648e+07,1.6782452e+07,1.7449343e+07
4.2629173e+05,4.5187450e+06,3.0057673e+03,1.4330998e+07,1.6916921e+07,1.7902449e+07
4.2629836e+05,4.5187330e+06,2.9938117e+03,1.4425880e+07,1.6836833e+07,1.7843434e+07
4.2628524e+05,4.5187526e+06,2.9303413e+03,1.4254084e+07,1.6685364e+07,1.7463880e+07
4.2627885e+05,4.5187282e+06,3.0442251e+03,1.4076290e+07,1.6394502e+07,1.7975154e+07
4.2629923e+05,4.5187474e+06,3.0177277e+03,1.4374816e+07,1.6659158e+07,1.7931731e+07
4.2627662e+05,4.5187367e+06,3.0174868e+03,1.4067191e+07,1.6748603e+07,1.7933833e+07
4.2626798e+05,4.5187637e+06,3.0246410e+03,1.4085835e+07,1.6026190e+07,1.7777361e+07
4.2630469e+05,4.5187642e+06,2.9800279e+03,1.4308132e+07,1.6422379e+07,1.7725187e+07
4.2626991e+05,4.5187450e+06,3.0216261e+03,1.4287484e+07,1.6499046e+07,1.7883044e+07
4.2629290e+05,4.5187631e+06,2.9314297e+03,1.4367693e+07,1.6376423e+07,1.7315037e+07
4.2627764e+05,4.5187414e+06,2.9892319e+03,1.3923315e+07,1.6403581e+07,1.7717804e+07
4.2628762e+05,4.5187556e+06,2.9949569e+03,1.4399592e+07,1.7048485e+07,1.7878730e+07
4.2627501e+05,4.5187570e+06,2.9648242e+03,1.4129732e+07,1.6630979e+07,1.7553659e+07
4.2628770e+05,4.5187649e+06,2.9501236e+03,1.4264976e+07,1.6702198e+07,1.7448324e+07
4.2628876e+05,4.5187488e+06,3.0230167e+03,1.4289526e+07,1.7054469e+07,1.8021908e+07
4.2629050e+05,4.5187178e+06,3.0105020e+03,1.4141764e+07,1.6540011e+07,1.7903868e+07
4.2629123e+05,4.5187398e+06,2.9645670e+03,1.4231665e+07,1.6633245e+07,1.7646749e+07
4.2628361e+05,4.5187325e+06,3.0128599e+03,1.4071330e+07,1.6481186e+07,1.7832939e+07
4.2629403e+05,4.5187441e+06,2.9880105e+03,1.4309637e+07,1.6702246e+07,1.7768731e+07
4.2628342e+05,4.5187440e+06,2.9989329e+03,1.4144476e+07,1.6711782e+07,1.7826784e+07
4.2627816e+05,4.5187568e+06,2.9988986e+03,1.4175446e+07,1.6430134e+07,1.7741332e+07
4.2631175e+05,4.5187546e+06,3.0103515e+03,1.4399724e+07,1.6565170e+07,1.7907622e+07
4.2627555e+05,4.5187417e+06,3.0140058e+03,1.4245916e+07,1.6485309e+07,1.7841750e+07
4.2629826e+05,4.5187633e+06,2.9277688e+03,1.4537694e+07,1.6547401e+07,1.7330116e+07
4.2627872e+05,4.5187449e+06,2.9835023e+03,1.3988546e+07,1.6454656e+07,1.7693241e+07
4.2627359e+05,4.5187378e+06,3.0507233e+03,1.4439393e+07,1.7090392e+07,1.8301349e+07
4.2628305e+05,4.5187604e+06,2.9751890e+03,1.4247345e+07,1.6602447e+07,1.7612883e+07
4.2629577e+05,4.5187618e+06,2.9595236e+03,1.4359080e+07,1.6712742e+07,1.7517138e+07
4.2628451e+05,4.5187409e+06,3.0504652e+03,1.4276706e+07,1.7020732e+07,1.8240900e+07
4.2629429e+05,4.5187364e+06,3.0071150e+03,1.4198367e+07,1.6446658e+07,1.7864273e+07
4.2628985e+05,4.5187378e+06,2.9649370e+03,1.4265796e+07,1.6625703e+07,1.7680474e+07
4.2628931e+05,4.5187455e+06,3.0133483e+03,1.4378288e+07,1.6698280e+07,1.7844892e+07
4.2629882e+05,4.5187299e+06,3.0057227e+03,1.4282579e+07,1.6910664e+07,1.7943995e+07
4.2628056e+05,4.5187427e+06,3.0133393e+03,1.4088609e+07,1.6885634e+07,1.7924843e+07
4.2626904e+05,4.5187550e+06,3.0079718e+03,1.4030800e+07,1.6136706e+07,1.7854254e+07
4.2630226e+05,4.5187557e+06,2.9944262e+03,1.4334333e+07,1.6576530e+07,1.7787350e+07
4.2626279e+05,4.5187312e+06,3.0682720e+03,1.4065690e+07,1.6407316e+07,1.8163164e+07
4.2629557e+05,4.5187552e+06,2.9522431e+03,1.4297740e+07,1.6442557e+07,1.7496540e+07
4.2628738e+05,4.5187481e+06,2.9569093e+03,1.4112474e+07,1.6585886e+07,1.7600706e+07
4.2628243e+05,4.5187372e+06,3.0448935e+03,1.4459106e+07,1.7079727e+07,1.8256840e+07
4.2628424e+05,4.5187441e+06,3.0105291e+03,1.4238804e+07,1.6739478e+07,1.7869285e+07
4.2629523e+05,4.5187693e+06,2.9609800e+03,1.4317694e+07,1.6809538e+07,1.7582881e+07
4.2629452e+05,4.5187555e+06,3.0053621e+03,1.4332782e+07,1.7004030e+07,1.7951329e+07
