func,iter,xcen,ycen,depth,s_axis_max,dP_mu,strike,dip
7.439636e+01,13,4.2540532e+05,4.5185550e+06,3.7138203e+03,1.2637381e+03,9.3652874e-03,8.3076742e+01,1.2608431e+01
7.440708e+01,6,4.2621695e+05,4.5187801e+06,4.9203450e+03,2.3187327e+03,3.3960573e-03,-1.5456435e+01,1.1379328e+01
7.441013e+01,17,4.2637727e+05,4.5180033e+06,2.7681640e+03,1.5613198e+03,4.6387165e-03,7.5449661e+01,2.7866636e+01
7.441820e+01,18,4.2628299e+05,4.5188985e+06,3.6587692e+03,1.4347682e+03,5.4202478e-03,5.6249515e+01,2.9013463e+01
7.443560e+01,6,4.2600268e+05,4.5179339e+06,4.2741543e+03,2.2956119e+03,2.9948593e-03,-3.2533158e+00,1.0123486e+01
7.443872e+01,15,4.2606137e+05,4.5186234e+06,3.1173549e+03,2.8682319e+03,1.0907386e-03,7.0339973e+01,2.1155789e+01
7.444422e+01,8,4.2562617e+05,4.5186899e+06,4.4090140e+03,1.8631478e+03,5.4844489e-03,-1.7543283e+01,1.3340432e+01
7.445551e+01,9,4.2685041e+05,4.5185159e+06,2.6702213e+03,2.3317373e+03,1.0117371e-03,4.7268331e+00,3.8931430e+00
7.445583e+01,15,4.2695404e+05,4.5186463e+06,3.1636388e+03,1.7195036e+03,4.3612765e-03,8.7736972e+01,2.4632910e+01
7.445903e+01,14,4.2579513e+05,4.5190645e+06,2.4500000e+03,1.5982470e+03,3.7174775e-03,1.1831293e+02,2.1549372e+01
7.450055e+01,17,4.2613798e+05,4.5181285e+06,2.5756434e+03,1.5137901e+03,4.5316053e-03,1.0770288e+02,2.3032761e+01
7.450163e+01,16,4.2580393e+05,4.5182211e+06,2.9551354e+03,2.3475015e+03,1.7294707e-03,6.8564443e+01,1.6369407e+01
7.451738e+01,16,4.2586096e+05,4.5192625e+06,3.8156221e+03,1.5415539e+03,7.3262071e-03,1.1257852e+02,2.1535942e+01
7.452047e+01,15,4.2549799e+05,4.5182721e+06,3.4798999e+03,2.2520962e+03,1.4729841e-03,5.3677332e+01,1.6046635e+01
7.453496e+01,2,4.2630467e+05,4.5177632e+06,3.6801076e+03,2.5281984e+03,1.1504910e-03,7.2628155e+01,2.0117943e+01
7.453960e+01,17,4.2602443e+05,4.5195097e+06,3.1287326e+03,1.5501206e+03,3.9970538e-03,9.3420482e+01,2.7307115e+01
7.454277e+01,7,4.2663550e+05,4.5186448e+06,4.4248686e+03,1.7459833e+03,4.4493578e-03,7.2404919e+01,2.5813566e+01
7.454547e+01,17,4.2638227e+05,4.5193274e+06,3.5742362e+03,1.7197926e+03,5.0654786e-03,6.0648747e+01,2.4536964e+01
7.454819e+01,14,4.2588920e+05,4.5184708e+06,3.7170638e+03,1.4956155e+03,9.0639522e-03,7.7191304e+01,1.4221523e+01
7.454904e+01,9,4.2694737e+05,4.5190655e+06,2.1675830e+03,2.2329745e+03,1.0873928e-03,7.1260788e+01,2.5278303e+01
7.455867e+01,11,4.2539882e+05,4.5183562e+06,4.4665101e+03,1.7439184e+03,5.2562176e-03,7.0206849e+01,1.6411316e+01
7.455943e+01,17,4.2555876e+05,4.5186285e+06,3.0440802e+03,1.8799795e+03,1.9090476e-03,6.2013057e+01,2.0027501e+01
7.456182e+01,14,4.2631365e+05,4.5180089e+06,2.4671324e+03,1.3896132e+03,5.2628216e-03,9.7092499e+01,9.9182802e+00
7.457047e+01,9,4.2562326e+05,4.5190833e+06,3.7672401e+03,2.4811526e+03,1.5001970e-03,5.4388289e+01,2.1749625e+01
7.457859e+01,15,4.2568926e+05,4.5184491e+06,2.9176172e+03,1.5856870e+03,2.7763755e-03,8.0244035e+01,2.7614645e+01
7.457871e+01,16,4.2567361e+05,4.5184814e+06,2.8607688e+03,1.6566417e+03,4.1426080e-03,9.0711603e+01,2.1290946e+01
7.460468e+01,14,4.2679408e+05,4.5179175e+06,4.2445582e+03,1.8161981e+03,4.0148585e-03,5.0213213e+01,2.8092836e+01
7.460547e+01,13,4.2592272e+05,4.5184500e+06,3.5527989e+03,2.5045857e+03,1.0113584e-03,7.7086326e+01,1.6013368e+01
7.461268e+01,14,4.2671917e+05,4.5193116e+06,3.1986775e+03,1.3198704e+03,8.5861971e-03,8.7450873e+01,2.2093404e+01
7.462735e+01,12,4.2677858e+05,4.5189221e+06,3.8524376e+03,1.3814598e+03,7.7213347e-03,1.2197964e+02,1.5508041e+01
7.462907e+01,17,4.2636215e+05,4.5184770e+06,3.1452261e+03,1.4122790e+03,4.3448983e-03,1.2529599e+02,2.2744094e+01
7.463771e+01,12,4.2697708e+05,4.5190743e+06,3.0603007e+03,1.2422987e+03,8.3031371e-03,9.4231556e+01,1.9223283e+01
7.464370e+01,15,4.2650608e+05,4.5174948e+06,3.9036766e+03,1.6590509e+03,5.3151867e-03,6.2885973e+01,1.5513711e+01
7.464913e+01,14,4.2554802e+05,4.5188388e+06,3.9595213e+03,2.2342629e+03,1.9487679e-03,1.1537131e+02,1.8935629e+01
7.465020e+01,16,4.2647353e+05,4.5194508e+06,2.5554243e+03,1.7931329e+03,1.6869632e-03,9.6953416e+01,2.9106833e+01
7.465581e+01,16,4.2552483e+05,4.5190523e+06,3.7140812e+03,1.2751453e+03,9.9584114e-03,7.0794192e+01,1.3421280e+01
7.468652e+01,8,4.2595406e+05,4.5181164e+06,3.6321797e+03,1.8685304e+03,2.5978722e-03,1.2849151e+02,1.7805890e+01
7.470891e+01,12,4.2546507e+05,4.5177806e+06,3.7939939e+03,2.1166271e+03,2.4549710e-03,2.4781039e+01,5.9376880e+00
7.471146e+01,12,4.2686688e+05,4.5186960e+06,2.6200270e+03,2.0764599e+03,1.9747095e-03,8.4345412e+01,1.9635454e+01
7.471343e+01,18,4.2594080e+05,4.5186963e+06,2.9942524e+03,1.7731646e+03,3.9913185e-03,7.2344102e+01,2.4065514e+01
7.472187e+01,10,4.2642736e+05,4.5184590e+06,4.3713286e+03,2.1117696e+03,2.4164721e-03,1.0912381e+02,2.5322231e+01
7.472537e+01,19,4.2638387e+05,4.5191775e+06,2.9433111e+03,1.2670954e+03,5.4473274e-03,9.4835934e+01,2.7282136e+01
7.473180e+01,11,4.2575900e+05,4.5176124e+06,3.7143172e+03,2.7990059e+03,1.1775950e-03,3.1955092e+01,1.1429425e+01
7.475367e+01,13,4.2689342e+05,4.5181105e+06,3.5538380e+03,1.5426771e+03,6.6095307e-03,6.3025140e+01,1.9572597e+01
7.475765e+01,12,4.2673111e+05,4.5189435e+06,3.8746979e+03,2.5144420e+03,2.1963051e-03,-1.2143769e+01,9.9714988e+00
7.476570e+01,5,4.2619607e+05,4.5190016e+06,4.0226847e+03,2.4949888e+03,2.1864942e-03,-3.9395119e+01,9.9859476e+00
7.478717e+01,12,4.2703403e+05,4.5186004e+06,4.0901538e+03,1.5261180e+03,8.4847261e-03,1.1580451e+02,1.3029757e+01
7.478851e+01,18,4.2594605e+05,4.5184608e+06,3.0493064e+03,2.4168939e+03,1.6822099e-03,6.7143091e+01,2.3728890e+01
7.479097e+01,10,4.2559335e+05,4.5183971e+06,3.8492627e+03,2.5556604e+03,1.8226044e-03,-5.1405893e+00,7.5885718e+00
7.479177e+01,19,4.2622698e+05,4.5191269e+06,3.1918662e+03,1.3797771e+03,4.7321154e-03,7.9834418e+01,2.4203284e+01
7.481072e+01,14,4.2541906e+05,4.5188749e+06,3.4614837e+03,1.8926162e+03,2.5728881e-03,8.6023006e+01,2.0890670e+01
7.481232e+01,5,4.2661290e+05,4.5182824e+06,4.1901455e+03,2.0678522e+03,2.6460605e-03,-2.0687025e+00,1.0674953e+01
7.481701e+01,15,4.2613399e+05,4.5189696e+06,3.2276763e+03,2.6655189e+03,1.3936661e-03,7.2270582e+01,1.7282202e+01
7.482109e+01,19,4.2568502e+05,4.5192869e+06,3.3807835e+03,1.5926392e+03,4.7396053e-03,6.6018142e+01,2.6457028e+01
7.482149e+01,15,4.2554799e+05,4.5190095e+06,3.6731654e+03,1.5715767e+03,5.2876458e-03,-6.0940225e+00,5.6534881e+00
7.483826e+01,17,4.2572162e+05,4.5188676e+06,3.0150202e+03,1.5561803e+03,5.4811866e-03,9.1585426e+01,2.6666531e+01
7.484820e+01,11,4.2569471e+05,4.5177857e+06,3.9288157e+03,1.6447202e+03,6.6955312e-03,4.7600408e+01,1.5646184e+01
7.486674e+01,15,4.2604063e+05,4.5176194e+06,2.8633021e+03,1.4196872e+03,4.9486669e-03,4.8342579e+01,2.2177923e+01
7.486967e+01,10,4.2594320e+05,4.5185868e+06,4.1184982e+03,1.4989323e+03,5.7540210e-03,9.5849130e+01,2.8590095e+01
7.488762e+01,12,4.2587104e+05,4.5180853e+06,2.9216808e+03,1.8364318e+03,1.8947006e-03,5.2917729e+01,2.5867966e+01
7.489024e+01,14,4.2577693e+05,4.5184613e+06,3.4067087e+03,1.4078627e+03,4.9558265e-03,5.2456967e+01,2.8544202e+01
7.491879e+01,16,4.2605671e+05,4.5185939e+06,3.8680782e+03,1.5584117e+03,4.8012382e-03,-2.4675689e+00,6.4406935e+00
7.492452e+01,10,4.2574630e+05,4.5175268e+06,4.2980528e+03,1.3678347e+03,9.6173118e-03,5.5112966e+01,2.8974385e+01
7.492613e+01,16,4.2561964e+05,4.5185996e+06,3.2029716e+03,1.6165825e+03,5.2754743e-03,8.6193224e+01,2.5034557e+01
7.493156e+01,9,4.2552847e+05,4.5183098e+06,4.0550708e+03,1.5208813e+03,6.0122187e-03,8.4938060e+01,1.2382363e+01
7.493558e+01,9,4.2690843e+05,4.5181498e+06,4.3140049e+03,3.1104165e+03,1.0179157e-03,-3.9058070e+01,6.3698206e+00
7.496154e+01,12,4.2638580e+05,4.5190638e+06,4.2477268e+03,1.5678969e+03,6.0477376e-03,8.8435310e+01,1.3768110e+01
7.496759e+01,13,4.2675313e+05,4.5190989e+06,3.9469046e+03,1.4385432e+03,8.7139996e-03,5.0913762e+01,1.4134411e+01
7.497141e+01,6,4.2594601e+05,4.5187060e+06,4.8886182e+03,2.0588642e+03,4.8287828e-03,3.7849787e+01,1.5651912e+01
7.497594e+01,10,4.2633864e+05,4.5175050e+06,4.3788524e+03,1.9799764e+03,3.4149544e-03,9.1357006e+01,2.8528930e+01
7.498582e+01,15,4.2696031e+05,4.5189394e+06,3.5901839e+03,2.4659762e+03,1.2425497e-03,6.6103577e+01,2.0334597e+01
7.498885e+01,13,4.2570583e+05,4.5186648e+06,2.8598290e+03,1.6673284e+03,2.5021949e-03,9.0833479e+01,8.2441924e+00
7.499259e+01,18,4.2579884e+05,4.5191706e+06,3.0350074e+03,1.5288585e+03,5.6043359e-03,7.3045488e+01,2.8159794e+01
7.502165e+01,12,4.2632399e+05,4.5186487e+06,3.7079327e+03,1.5545791e+03,8.3603865e-03,6.6895204e+01,9.8431391e+00
7.502975e+01,15,4.2671251e+05,4.5193656e+06,2.4075669e+03,1.3389069e+03,4.2798014e-03,9.0076745e+01,2.3268806e+01
7.504079e+01,8,4.2638019e+05,4.5180571e+06,5.2826839e+03,2.4402633e+03,2.6410988e-03,1.1876465e+02,1.2616457e+01
7.504800e+01,15,4.2640776e+05,4.5186565e+06,3.7613935e+03,1.7345063e+03,3.2329559e-03,1.2146268e+02,1.9545337e+01
7.504951e+01,14,4.2579894e+05,4.5194199e+06,2.9474137e+03,1.5178186e+03,4.3784822e-03,7.4453163e+01,2.7182025e+01
7.505269e+01,12,4.2607014e+05,4.5184288e+06,3.8503921e+03,1.9682956e+03,4.4996257e-03,8.7884784e+00,8.2230220e+00
7.505376e+01,12,4.2536126e+05,4.5182451e+06,3.5675469e+03,1.3106931e+03,9.0777800e-03,1.0044943e+02,2.1420310e+01
7.506148e+01,15,4.2550077e+05,4.5191721e+06,3.4134035e+03,1.6414561e+03,4.1339286e-03,8.8092038e+01,2.4574986e+01
7.506483e+01,16,4.2678369e+05,4.5180729e+06,3.1865633e+03,1.4662184e+03,4.6444658e-03,9.4910588e+01,1.9188564e+01
7.506801e+01,10,4.2546995e+05,4.5185026e+06,3.7360883e+03,1.7114567e+03,3.7078570e-03,4.3412550e+01,9.3383029e+00
7.512870e+01,18,4.2696899e+05,4.5191649e+06,3.3445664e+03,2.4010930e+03,1.3104460e-03,8.6988830e+01,2.2957887e+01
7.513108e+01,4,4.2662136e+05,4.5180643e+06,5.1046114e+03,1.6805733e+03,8.5683407e-03,-9.2713694e+00,1.4910226e+01
7.513440e+01,13,4.2641743e+05,4.5191262e+06,3.8493473e+03,1.2959652e+03,8.6402162e-03,9.3598606e+01,1.6553883e+01
7.514496e+01,13,4.2594074e+05,4.5193605e+06,2.2466905e+03,1.6344891e+03,2.4259865e-03,6.7763418e+01,2.6793005e+01
7.514700e+01,10,4.2573634e+05,4.5186140e+06,4.9812999e+03,2.1327750e+03,3.7746351e-03,1.9443104e+01,4.7522615e+00
7.515460e+01,9,4.2707528e+05,4.5181749e+06,4.0504218e+03,1.7902658e+03,4.3082143e-03,6.2252498e+01,2.4263454e+01
7.516063e+01,19,4.2567104e+05,4.5191267e+06,2.9333139e+03,1.8069516e+03,3.2432119e-03,1.0337863e+02,2.3026284e+01
7.517747e+01,10,4.2574412e+05,4.5190488e+06,4.4933108e+03,2.3284323e+03,2.7387418e-03,1.1518785e+02,2.4639551e+01
7.518270e+01,14,4.2668712e+05,4.5190915e+06,3.3443777e+03,1.5718973e+03,6.4634118e-03,9.0558541e+01,1.9842787e+01
7.518678e+01,12,4.2611046e+05,4.5185396e+06,3.2425278e+03,1.5546432e+03,3.4006508e-03,1.1793842e+02,1.6598217e+01
7.519392e+01,7,4.2642783e+05,4.5178559e+06,4.7302216e+03,1.7393917e+03,5.1602877e-03,8.3580730e+01,1.6311231e+01
7.522858e+01,12,4.2599512e+05,4.5175597e+06,3.7926723e+03,1.8793956e+03,3.5784675e-03,1.0790646e+02,2.0319850e+01
7.523927e+01,10,4.2553771e+05,4.5192445e+06,3.4014752e+03,2.1098948e+03,2.2341901e-03,1.0661111e+02,1.8606073e+01
7.525910e+01,10,4.2693542e+05,4.5186154e+06,3.5892492e+03,2.0383549e+03,2.1946802e-03,2.8833184e+01,1.0111209e+01
7.526104e+01,17,4.2662107e+05,4.5193862e+06,3.1957389e+03,1.5156177e+03,4.4385170e-03,8.5817070e+01,2.6302716e+01
7.526259e+01,18,4.2665800e+05,4.5184438e+06,3.0821126e+03,1.8106290e+03,3.8316016e-03,9.4173398e+01,2.9087217e+01
7.528561e+01,14,4.2678953e+05,4.5189137e+06,3.4994402e+03,2.8856140e+03,1.1687564e-03,6.9378022e+01,1.5729523e+01
7.529345e+01,18,4.2707955e+05,4.5188327e+06,2.9674648e+03,1.2458432e+03,7.2651565e-03,6.6970556e+01,2.8675447e+01
7.529633e+01,15,4.2586274e+05,4.5194081e+06,3.3200970e+03,1.5781164e+03,4.6898683e-03,7.2308437e+01,2.1440372e+01
7.529641e+01,16,4.2609248e+05,4.5193298e+06,3.7394075e+03,1.6778206e+03,5.5830455e-03,5.8849619e+01,2.8115906e+01
7.530561e+01,17,4.2645270e+05,4.5182585e+06,2.9958853e+03,2.1298650e+03,1.2497041e-03,8.5743103e+01,1.9178873e+01
7.533369e+01,15,4.2666489e+05,4.5188855e+06,2.1799967e+03,1.8923873e+03,2.0675468e-03,6.2160217e+01,1.8547795e+01
7.537079e+01,14,4.2615323e+05,4.5182521e+06,3.8547416e+03,2.8375901e+03,1.4809241e-03,5.0675845e+01,1.8096426e+01
7.537382e+01,14,4.2632753e+05,4.5189684e+06,3.1638736e+03,1.9934165e+03,1.5874564e-03,4.9041846e+01,2.7035672e+01
7.540506e+01,5,4.2592616e+05,4.5175790e+06,3.9763453e+03,1.9916471e+03,3.1932036e-03,1.1222692e+02,2.3479596e+01
7.543738e+01,13,4.2542936e+05,4.5186772e+06,4.2876391e+03,1.6048101e+03,7.4939360e-03,7.3289832e+01,2.6699536e+01
7.544333e+01,14,4.2537045e+05,4.5185507e+06,3.4437543e+03,1.3953036e+03,6.9007484e-03,1.1209766e+02,1.7445595e+01
7.545326e+01,14,4.2627678e+05,4.5189905e+06,3.8985785e+03,2.2600344e+03,1.6282638e-03,8.5948378e+01,1.6470390e+01
7.546415e+01,11,4.2700850e+05,4.5187836e+06,3.9991372e+03,2.3015865e+03,2.0566552e-03,9.9243749e+01,2.1014165e+01
7.548322e+01,17,4.2535424e+05,4.5182252e+06,3.4004933e+03,1.4881503e+03,4.9981552e-03,8.0192956e+01,2.6087236e+01
7.548527e+01,7,4.2549367e+05,4.5182023e+06,3.0688748e+03,1.9069565e+03,2.9169097e-03,7.3861522e+01,2.0368291e+01
7.549811e+01,13,4.2686434e+05,4.5192129e+06,3.2054749e+03,1.8089782e+03,3.1735867e-03,1.1655098e+02,1.8145108e+01
7.550065e+01,17,4.2606940e+05,4.5175103e+06,3.1596088e+03,2.2257745e+03,1.7345866e-03,7.6109965e+01,2.4239402e+01
7.550175e+01,12,4.2709178e+05,4.5184164e+06,3.3651134e+03,2.4372789e+03,1.4083091e-03,6.2868860e+01,1.8961027e+01
7.550386e+01,11,4.2589118e+05,4.5182400e+06,3.9234277e+03,1.3403335e+03,7.3819686e-03,5.5211742e+01,9.6515298e+00
7.552524e+01,11,4.2573259e+05,4.5188990e+06,4.3112612e+03,2.4448691e+03,1.7032090e-03,7.5382504e+01,1.7817203e+01
7.552653e+01,14,4.2641058e+05,4.5176993e+06,3.0082197e+03,1.4397347e+03,5.8495169e-03,8.3875557e+01,2.9115244e+01
7.554017e+01,13,4.2561229e+05,4.5176748e+06,3.5192011e+03,2.8127736e+03,1.0526764e-03,4.4317135e+01,2.0538088e+01
7.555609e+01,11,4.2586856e+05,4.5189288e+06,3.3975151e+03,1.5417212e+03,7.1192625e-03,8.2757674e+01,2.9431591e+01
7.557007e+01,10,4.2654693e+05,4.5184007e+06,2.6888937e+03,1.5213179e+03,2.8966896e-03,8.4341046e+01,1.1182389e+01
7.557076e+01,2,4.2689119e+05,4.5187130e+06,3.9861648e+03,1.4959153e+03,6.2109384e-03,6.2214890e+01,2.7939397e+01
7.557757e+01,13,4.2561406e+05,4.5188428e+06,4.4443731e+03,1.6639881e+03,5.7524870e-03,8.7604557e+01,1.7537163e+01
7.558110e+01,7,4.2653488e+05,4.5180313e+06,2.4248324e+03,1.5949280e+03,2.7601170e-03,4.7857506e+01,1.5965763e+01
7.559064e+01,13,4.2540485e+05,4.5183545e+06,4.4119453e+03,1.5631678e+03,6.8058612e-03,6.8926837e+01,1.6139432e+01
7.560294e+01,13,4.2636484e+05,4.5189086e+06,3.2281589e+03,1.5743080e+03,6.7937328e-03,1.1288705e+02,1.0348959e+01
7.560848e+01,11,4.2542845e+05,4.5185553e+06,3.9755195e+03,1.4706651e+03,6.7977381e-03,7.5010589e+01,8.5340247e+00
7.562042e+01,17,4.2577719e+05,4.5189769e+06,3.1454234e+03,2.4881621e+03,1.5100666e-03,6.5608371e+01,2.0799779e+01
7.562253e+01,14,4.2698575e+05,4.5184688e+06,2.9590080e+03,2.0302989e+03,2.2526784e-03,7.6716486e+01,2.6087316e+01
7.562478e+01,17,4.2591664e+05,4.5189985e+06,3.4412645e+03,2.0534229e+03,1.6752076e-03,7.2399919e+01,2.4191012e+01
7.564463e+01,19,4.2678470e+05,4.5181558e+06,3.1833720e+03,1.4024423e+03,7.8694018e-03,7.3616707e+01,1.4782669e+01
7.567933e+01,6,4.2658057e+05,4.5179971e+06,4.7366448e+03,1.6088874e+03,7.0947833e-03,-4.8511067e+00,8.3562355e+00
7.568934e+01,2,4.2608405e+05,4.5183786e+06,2.0003203e+03,1.0092110e+03,6.8464576e-03,5.7347648e+01,1.7270962e+01
7.571460e+01,5,4.2674084e+05,4.5197553e+06,3.0258161e+03,3.2383444e+03,5.2454808e-04,5.0497869e+01,2.6195110e+01
7.572519e+01,11,4.2650680e+05,4.5185311e+06,3.7727262e+03,1.2694743e+03,8.0314933e-03,1.1241996e+02,2.2026296e+01
7.572943e+01,15,4.2679268e+05,4.5183349e+06,3.3240121e+03,1.6182102e+03,3.3263130e-03,8.4960989e+01,2.5967954e+01
7.574898e+01,15,4.2611330e+05,4.5193053e+06,3.1971357e+03,1.3065877e+03,6.3892480e-03,1.1721156e+02,1.1311408e+01
7.575023e+01,14,4.2601834e+05,4.5189883e+06,3.1776049e+03,2.4590302e+03,8.9650217e-04,8.3096988e+01,1.4316017e+01
7.575188e+01,11,4.2648605e+05,4.5188404e+06,4.1045335e+03,1.4615956e+03,6.3403463e-03,7.5364150e+01,2.4570677e+01
7.575647e+01,11,4.2586073e+05,4.5181205e+06,4.5447547e+03,1.3785643e+03,9.3815395e-03,7.4469305e+01,8.4333439e+00
7.576480e+01,9,4.2659154e+05,4.5184006e+06,5.1955733e+03,2.2559744e+03,3.5433488e-03,-1.1622004e+01,1.0539902e+01
7.577475e+01,15,4.2584661e+05,4.5191297e+06,2.4898920e+03,1.6434172e+03,2.1089448e-03,5.3972496e+01,2.7235413e+01
7.578464e+01,17,4.2698743e+05,4.5186048e+06,2.5422552e+03,1.5940114e+03,2.8618838e-03,9.7641004e+01,2.6317735e+01
7.578895e+01,12,4.2526327e+05,4.5183990e+06,3.5558849e+03,1.4399484e+03,7.4458858e-03,5.6564856e+01,2.4953787e+01
7.578944e+01,2,4.2627597e+05,4.5188887e+06,4.9143320e+03,2.1943761e+03,3.8615448e-03,1.2285130e+02,1.9189846e+01
7.580594e+01,5,4.2547350e+05,4.5179436e+06,3.5193310e+03,1.8661248e+03,3.6326702e-03,1.2962011e+01,1.4857109e+01
7.581744e+01,7,4.2579101e+05,4.5176116e+06,4.7142478e+03,1.6702624e+03,7.0510891e-03,-1.4942317e+00,1.1087344e+01
7.584397e+01,9,4.2622625e+05,4.5176102e+06,3.8682953e+03,1.5763324e+03,7.1375095e-03,8.3709148e+01,1.7999478e+00
7.584870e+01,17,4.2613169e+05,4.5180710e+06,3.0030032e+03,1.5167276e+03,3.3788202e-03,9.5049202e+01,2.5563260e+01
7.585163e+01,14,4.2676418e+05,4.5182504e+06,3.8876158e+03,2.4725197e+03,2.1177203e-03,8.4508651e+01,1.6679873e+01
7.585454e+01,14,4.2675114e+05,4.5178016e+06,3.6580835e+03,2.2150487e+03,2.3294384e-03,1.0197962e+02,2.0492360e+01
7.587243e+01,14,4.2586032e+05,4.5183156e+06,4.2798738e+03,1.8526572e+03,5.8881252e-03,5.7683514e+01,1.4787719e+01
7.588718e+01,9,4.2584870e+05,4.5180145e+06,3.7620089e+03,2.4595842e+03,1.2200264e-03,8.2621207e+01,2.2054570e+01
7.589504e+01,13,4.2557506e+05,4.5181000e+06,4.0686946e+03,1.7214147e+03,5.9834151e-03,9.3879404e+01,1.3478205e+01
7.590177e+01,12,4.2699819e+05,4.5191195e+06,2.6356387e+03,1.9034322e+03,2.0162731e-03,9.2559288e+01,1.9085109e+01
7.591997e+01,17,4.2672898e+05,4.5182153e+06,3.1414821e+03,1.3578095e+03,5.1245022e-03,8.6987574e+01,2.6357835e+01
7.592116e+01,13,4.2648323e+05,4.5179403e+06,2.6187850e+03,1.3133464e+03,5.0797922e-03,4.9817394e+01,2.1842732e+01
7.593421e+01,3,4.2630152e+05,4.5180620e+06,2.2865835e+03,1.8837506e+03,1.7341180e-03,3.0138414e+01,2.1980581e+01
7.593982e+01,13,4.2687046e+05,4.5180773e+06,3.5019509e+03,1.5035298e+03,7.2444333e-03,9.9127520e+01,1.8272455e+01
7.595729e+01,9,4.2684791e+05,4.5181544e+06,4.7114303e+03,2.9215361e+03,1.4531678e-03,8.4814823e+01,1.2075046e+01
7.596764e+01,15,4.2639483e+05,4.5184501e+06,3.7895016e+03,2.8249514e+03,7.9270400e-04,8.1361177e+01,1.8438391e+01
7.597442e+01,10,4.2631723e+05,4.5185983e+06,4.0211893e+03,1.5031394e+03,5.3544147e-03,5.5146292e+01,1.4156192e+01
7.597846e+01,14,4.2612904e+05,4.5193969e+06,3.0684591e+03,1.3602996e+03,5.3858480e-03,6.7958164e+01,2.6915210e+01
7.597878e+01,6,4.2682447e+05,4.5185752e+06,3.4641312e+03,1.3925013e+03,5.4740469e-03,7.0092022e+01,2.2834588e+01
7.598022e+01,14,4.2618233e+05,4.5192029e+06,3.2808906e+03,2.1534894e+03,1.6461094e-03,1.9652819e+01,6.2232329e+00
7.598205e+01,14,4.2686492e+05,4.5189124e+06,3.3787176e+03,1.6184518e+03,3.6660171e-03,1.0024833e+02,2.1854478e+01
7.598688e+01,13,4.2557143e+05,4.5187019e+06,4.6788058e+03,1.6840901e+03,6.3218278e-03,6.0574525e+01,1.3351930e+01
7.598862e+01,16,4.2602335e+05,4.5192082e+06,2.8827791e+03,2.0001183e+03,1.5020918e-03,4.4371251e+01,2.8021475e+01
7.599004e+01,11,4.2635432e+05,4.5196067e+06,3.1375248e+03,2.5830398e+03,9.2145080e-04,8.3402426e+01,1.8738540e+01
7.599336e+01,18,4.2665614e+05,4.5186859e+06,3.0330186e+03,1.6294424e+03,5.3016287e-03,7.4329706e+01,2.3938676e+01
7.599465e+01,19,4.2707730e+05,4.5183373e+06,3.6350266e+03,1.6919640e+03,4.3331834e-03,5.0737634e+01,1.2351438e+01
7.599995e+01,18,4.2593562e+05,4.5181933e+06,2.5155052e+03,1.7117149e+03,3.1940264e-03,8.4638336e+01,2.8198518e+01
7.600751e+01,16,4.2690668e+05,4.5189133e+06,3.4774526e+03,1.3616025e+03,6.9532602e-03,1.0238550e+02,1.0023458e+01
7.600958e+01,12,4.2653880e+05,4.5193314e+06,2.7561737e+03,1.5707766e+03,4.6040132e-03,6.2610427e+01,2.4141933e+01
7.601783e+01,17,4.2633659e+05,4.5193975e+06,3.1776778e+03,1.6575226e+03,4.6211332e-03,7.0083252e+01,2.0399672e+01
7.602077e+01,12,4.2536458e+05,4.5185028e+06,2.5181522e+03,2.2373130e+03,1.1649800e-03,6.7027657e+01,2.7537277e+01
7.602422e+01,14,4.2662153e+05,4.5191230e+06,3.4197602e+03,1.6359890e+03,5.9130045e-03,7.9665325e+01,1.8276277e+01
7.603245e+01,12,4.2665373e+05,4.5190218e+06,4.4733633e+03,1.6657405e+03,6.8061017e-03,6.5911928e+01,1.1654138e+01
7.606219e+01,17,4.2693358e+05,4.5190517e+06,2.9474394e+03,2.1524608e+03,1.9892095e-03,1.2856360e+02,2.0753507e+01
7.606509e+01,10,4.2619011e+05,4.5177959e+06,3.6998539e+03,2.4453750e+03,1.8558617e-03,-4.5399238e+01,9.3619909e+00
7.607063e+01,9,4.2575717e+05,4.5189842e+06,4.4709142e+03,1.7311780e+03,6.1498697e-03,4.0601930e+01,1.0199132e+01
7.607111e+01,11,4.2674445e+05,4.5189807e+06,2.5511220e+03,1.6522726e+03,4.1307499e-03,6.4581720e+00,1.1477496e+01
7.607304e+01,14,4.2685139e+05,4.5189531e+06,2.8859318e+03,1.2641030e+03,9.5714135e-03,7.8404490e+01,9.6377592e+00
7.607365e+01,12,4.2690108e+05,4.5185177e+06,2.9745031e+03,1.8466115e+03,2.2421225e-03,1.8099653e+01,1.9368775e+01
7.608291e+01,10,4.2690440e+05,4.5179379e+06,4.8513814e+03,1.9083729e+03,4.7944225e-03,7.9400773e+01,2.0715212e+01
7.608750e+01,11,4.2682819e+05,4.5185611e+06,4.3436214e+03,1.7927811e+03,6.3220094e-03,4.0297996e+01,2.3735758e+01
7.611750e+01,13,4.2632423e+05,4.5190377e+06,4.1489365e+03,2.0367021e+03,4.2343626e-03,5.2429358e+01,2.7547233e+01
7.614624e+01,9,4.2695338e+05,4.5183576e+06,3.4183139e+03,1.9743203e+03,3.0420260e-03,5.1861929e+01,9.1962323e+00
7.615495e+01,5,4.2602155e+05,4.5178124e+06,4.2783640e+03,2.9652437e+03,1.3478456e-03,4.1548271e+01,2.4459948e+01
